chromosome	contig	contig_len
CH_1	1	763221
CH_1	2	411908
CH_1	3	385427
CH_1	4	384447
CH_1	5	376858
CH_1	6	245983
CH_1	7	241503
CH_1	8	177750
CH_1	9	169041
CH_1	10	166476
CH_1	11	164036
CH_1	12	143386
CH_1	13	136345
CH_1	14	128184
CH_1	15	128145
CH_1	16	112900
CH_1	17	109875
CH_1	18	88351
CH_1	19	84888
CH_1	20	77721
CH_1	21	55746
CH_1	22	50826
CH_1	23	45579
CH_1	24	42012
CH_1	26	34807
CH_1	28	31682
CH_1	29	31233
CH_1	30	27458
CH_1	31	26049
CH_1	32	25244
CH_1	33	23184
CH_1	35	20243
CH_1	36	19515
CH_1	38	15490
CH_1	39	14920
CH_1	40	14171
CH_1	43	12446
CH_1	46	6829
CH_1	47	6776
CH_1	49	5590
CH_1	51	4505
CH_1	52	3880
CH_1	53	3856
CH_1	54	3517
CH_1	55	3037
CH_1	56	2940
CH_1	57	2899
CH_1	58	2891
CH_1	59	2862
CH_1	60	2582
CH_1	61	2577
CH_1	62	2557
CH_1	64	1645
CH_1	66	1449
CH_1	67	1323
CH_1	68	1284
CH_1	69	1118
CH_1	70	1073
CH_1	71	1050
CH_1	72	972
CH_1	73	964
CH_1	74	948
CH_1	75	902
CH_1	76	837
CH_1	77	837
CH_1	78	825
CH_1	79	812
CH_1	80	747
CH_1	81	747
CH_1	82	732
CH_1	83	730
CH_1	84	639
CH_1	85	630
CH_1	86	543
CH_1	87	532
CH_1	89	514
CH_1	90	506
CH_1	91	504
CH_1	92	501
CH_1	93	496
CH_1	94	487
CH_1	95	474
CH_1	96	438
CH_1	97	428
CH_1	98	421
CH_1	100	415
CH_1	101	412
CH_1	102	403
CH_1	103	398
CH_1	104	375
CH_1	105	373
CH_1	106	368
CH_1	107	365
CH_1	108	363
CH_1	109	359
CH_1	110	358
CH_1	111	339
CH_1	112	338
CH_1	113	335
CH_1	114	331
CH_1	115	326
CH_1	116	302
CH_1	117	301
CH_1	118	298
CH_1	119	297
CH_1	120	296
CH_1	121	286
CH_1	122	285
CH_1	123	285
CH_1	124	283
CH_1	125	276
CH_1	126	274
CH_1	127	273
CH_1	128	265
CH_1	129	265
CH_1	130	265
CH_1	131	261
CH_1	132	257
CH_1	133	252
CH_1	134	249
CH_1	135	247
CH_1	136	244
CH_1	137	243
CH_1	138	238
CH_1	139	238
CH_1	140	221
CH_1	141	221
CH_1	142	218
CH_1	143	218
CH_1	144	217
CH_1	145	217
CH_1	146	210
CH_1	148	203
CH_1	149	203
CH_1	151	201
CH_1	152	194
CH_1	153	188
CH_1	154	185
CH_1	155	183
CH_1	156	182
CH_1	157	180
CH_1	158	178
CH_1	159	178
CH_1	160	174
CH_1	161	173
CH_1	162	172
CH_1	163	167
CH_1	164	167
CH_1	165	167
CH_1	166	167
CH_1	167	164
CH_1	168	164
CH_1	169	163
CH_1	170	163
CH_1	171	162
CH_1	172	161
CH_1	173	161
CH_1	174	159
CH_1	175	158
CH_1	176	152
CH_1	177	148
CH_1	178	148
CH_1	179	148
CH_1	180	146
CH_1	181	145
CH_1	182	140
CH_1	183	138
CH_1	184	136
CH_1	185	135
CH_1	186	135
CH_1	187	133
CH_1	188	133
CH_1	189	131
CH_1	190	130
CH_1	191	130
CH_1	192	129
CH_1	193	123
CH_1	194	122
CH_1	195	121
CH_1	196	121
CH_1	197	118
CH_1	198	117
CH_1	199	117
CH_1	200	114
CH_1	201	111
CH_1	202	111
CH_1	203	111
CH_1	204	100
CH_1	205	100
CH_1	206	99
CH_1	207	99
CH_1	208	97
CH_1	209	96
CH_1	210	95
CH_1	211	95
CH_1	212	87
CH_1	213	87
CH_1	214	85
CH_1	215	82
CH_1	216	82
CH_1	217	82
CH_1	218	81
CH_1	219	79
CH_1	220	76
CH_1	221	75
CH_1	222	75
CH_1	223	74
CH_1	224	69
CH_1	225	68
CH_1	226	68
CH_1	227	67
CH_1	228	65
CH_1	229	65
CH_1	230	64
CH_1	231	64
CH_1	232	61
CH_1	233	61
CH_1	234	59
CH_1	235	59
CH_1	236	45
CH_1	237	45
CH_1	238	39
CH_1	239	39
CH_1	240	37
CH_1	242	30
