contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length	read_depth	gc_content
1	0	1	0.0009230293	0.99953145	0	1	0.0	1.0	0.0209796528175292	0.979020347182471	513051	1.0	0.515108634424258
2	0	1	0.0009358662	0.9995012	0	1	0.0	1.0	0.0337355551884205	0.966264444811579	329670	1.0024451405472805	0.5138926805593472
3	0	1	0.0065629333	0.99578416	0	1	0.0	1.0	0.0237342210441418	0.976265778955858	308781	0.996490027824796	0.5091893607443463
4	0	1	0.0021998023	0.9988393	0	1	0.0	1.0	0.0294717484128789	0.970528251587121	283844	1.0045560651822694	0.5187497357703528
5	0	1	0.0041941563	0.9977319	0	1	0.0	1.0	0.0268501273794604	0.97314987262054	249514	0.9808195264789288	0.5008937374255553
6	0	1	0.0036235633	0.99802196	0	1	0.0	1.0	0.0264267290385817	0.973573270961418	244462	0.9798164986394102	0.4911110929305986
7	0	1	0.003163718	0.99834776	0	1	0.0	1.0	0.0342679671414331	0.965732032858567	216246	1.0168971363604218	0.5197645274363456
8	0	1	0.009195893	0.9949672	0	1	0.0	1.0	0.0220163206821981	0.977983679317802	197387	1.000008361582981	0.5123893670809121
9	0	1	0.006870129	0.9960716	0	1	0.0	1.0	0.0275185850533884	0.972481414946612	174548	0.993170710555462	0.5134919907418016
10	0	1	0.0061801076	0.99673605	0	1	0.0	1.0	0.0255030720648235	0.974496927935177	171191	0.9947456893680364	0.5049097207212996
11	0	1	0.0042121476	0.9977673	0	1	0.0	1.0	0.0567207284619273	0.943279271538073	163056	1.0062355075903051	0.5084388185654009
12	0	1	0.0076636444	0.99564135	0	1	0.0	1.0	0.037921712478557	0.962078287521443	156632	0.9995114479116892	0.5025090658358445
13	0	1	0.0113607785	0.9932486	0	1	0.0	1.0	0.0164021499490213	0.983597850050979	145622	1.001322981295638	0.5096620016206342
14	0	1	0.012203506	0.99312186	0	1	0.0	1.0	0.0192835203873301	0.98071647961267	145002	1.0127121587743544	0.5179928552709617
15	0	1	0.008199759	0.9954049	0	1	0.0	1.0	0.0153550535923088	0.984644946407691	130561	0.9916614699145768	0.5015203621295793
16	0	1	0.007996135	0.99554074	0	1	0.0	1.0	0.0290180922525369	0.970981907747463	120213	1.0009977482372376	0.516341826591134
17	0	1	0.004045719	0.99786764	0	1	0.0	1.0	0.0522174344210959	0.947782565578904	111397	1.013534058180035	0.5192330134563767
18	0	1	0.01472169	0.9905648	0	1	0.017	0.983	0.0654843937664832	0.934515606233517	110617	0.9890982444704548	0.5013695905692616
19	0	1	0.026582537	0.98324805	0	1	0.0	1.0	0.0101860907904908	0.989813909209509	107267	0.992539979738506	0.4983172830413827
20	0	1	0.009438595	0.9946834	0	1	0.0	1.0	0.0151633647924559	0.984836635207544	97845	1.000522048711531	0.5161837600286167
21	0	1	0.018377006	0.98981845	0	1	0.179	0.821	0.0388438405930269	0.961156159406973	68106	1.021635638036029	0.5218776612926908
22	0	1	0.05114035	0.9685168	0	1	0.0	1.0	0.0060801094742812	0.993919890525719	61703	0.9664740271583512	0.4691992285626307
23	0	1	0.008862553	0.9947307	0	1	0.001	0.999	0.0474675306245451	0.952532469375455	56576	1.0006813965554897	0.5065575509049773
24	0	1	0.014707469	0.99141836	0	1	0.0	1.0	0.0049321245687801	0.99506787543122	52709	0.9752884789478437	0.4902578307309947
25	0	1	0.015065986	0.9912933	0	1	0.0	1.0	0.0519182113757046	0.948081788624295	51761	0.9907242529902422	0.506964703154885
26	1	0	0.44773296	0.7086266	1	0	0.998	0.002	0.880272975582065	0.119727024417935	51101	0.8834328336344125	0.5268977123735348
27	0	1	0.65615773	0.47727588	0	1	0.216	0.784	0.079293120591219	0.920706879408781	46687	0.9499857186729638	0.4686743633131278
28	0	1	0.01141082	0.99357104	0	1	0.0	1.0	0.003531442135689	0.996468557864311	43228	0.9960519223520644	0.5125613028592579
29	0	1	0.048123777	0.97100484	0	1	0.0	1.0	0.0435859463608614	0.956414053639139	32998	1.02307396199597	0.5224559064185709
30	0	1	0.3261127	0.77823806	0	1	0.595	0.405	0.312139782320303	0.687860217679697	32615	0.9688009058818824	0.4620573355817875
31	0	1	0.014760022	0.9919981	0	1	0.0	1.0	0.0903605708250514	0.909639429174949	30231	1.0242522973683996	0.536369951374417
32	0	1	0.036725756	0.9776858	0	1	0.213	0.787	0.0846979607346109	0.915302039265389	29522	0.9719223464492132	0.4808956032789106
33	0	1	0.031676553	0.9818785	0	1	0.281	0.719	0.0494806287413416	0.950519371258658	27097	0.976354833968796	0.5003874967708603
34	0	1	0.020681385	0.98826253	0	1	0.009	0.991	0.0768988771747621	0.923101122825238	26587	0.9838722957000278	0.4961823447549554
35	0	1	0.03095208	0.98111886	0	1	0.274	0.726	0.0335662329120822	0.966433767087918	26272	0.993099793874518	0.5106577344701584
36	0	1	0.025037006	0.9856805	0	1	0.008	0.992	0.0149887630109021	0.985011236989098	22561	0.9922946679260962	0.5008199991135145
37	0	1	0.046819177	0.9713262	0	1	0.002	0.998	0.0256156979565995	0.974384302043401	21941	1.0124207199544828	0.5168406180210565
38	0	1	0.6285036	0.49794284	0	1	0.216	0.784	0.0691560053509395	0.930843994649061	19466	0.9378752825321198	0.4289530463372033
39	0	1	0.07401019	0.95208323	0	1	0.545	0.455	0.0695936359985976	0.930406364001402	18563	0.9709106066033004	0.4817648009481226
40	1	0	0.6993166	0.4409425	1	0	0.826	0.174	0.559013560361146	0.440986439638854	17552	0.8707730667683432	0.5037602552415679
41	1	0	0.36576536	0.74966466	1	0	0.899	0.101	0.777381468966228	0.222618531033772	17235	0.8454996600436662	0.4478096895851465
42	1	0	0.13190669	0.9105065	1	0	0.997	0.003	0.696076551943696	0.303923448056304	15522	0.8553561628653606	0.5069578662543487
43	0	1	0.061154958	0.96380305	0	1	0.416	0.584	0.427239823664126	0.572760176335874	15153	0.9739109587704656	0.4876262126311621
44	0	1	0.026349759	0.9852186	0	1	0.015	0.985	0.0017430153833029	0.998256984616697	14742	0.985094661397762	0.5106498439831774
45	0	1	0.064627	0.96088934	0	1	0.041	0.959	0.0143619540056372	0.985638045994363	14723	0.9655703571485342	0.4918834476669157
46	0	1	0.0402909	0.9768171	0	1	0.006	0.994	0.0444411594908997	0.9555588405091	14575	0.9999433644361028	0.4877530017152658
47	0	1	0.07066079	0.9574845	0	1	0.009	0.991	0.0407387747282961	0.959261225271704	14304	1.007877209719509	0.506851230425056
48	0	1	0.049037024	0.9718969	0	1	0.002	0.998	0.0253400434725169	0.974659956527483	13358	0.9810522581983944	0.5008983380745621
49	0	1	0.042195346	0.97613347	0	1	0.02	0.98	0.0242519369447202	0.97574806305528	12520	0.992504336141831	0.4892172523961661
50	1	0	0.21452059	0.85542905	0	1	0.716	0.284	0.0400607655813311	0.959939234418669	12047	0.9631256257530658	0.4601975595583963
51	0	1	0.019541964	0.9895222	0	1	0.05	0.95	0.0404309408063244	0.959569059193676	11495	0.985113531537178	0.492822966507177
52	0	1	0.42903218	0.7165576	0	1	0.241	0.759	0.0268214020096965	0.973178597990303	9000	0.9568855079074188	0.4424444444444444
53	0	1	0.0848478	0.95006937	0	1	0.051	0.949	0.0057621126277628	0.994237887372237	8936	0.9968968852614758	0.5229409131602507
54	1	0	0.75995916	0.3683953	1	0	0.782	0.218	0.649855285776526	0.350144714223474	8097	0.8424426974582523	0.4464616524638755
55	0	1	0.58733827	0.58291674	0	1	0.519	0.481	0.262451736015365	0.737548263984635	7183	0.9514638795938944	0.4556591953222887
56	0	1	0.9996117	0.010002629	1	0	0.912	0.088	0.966824481377945	0.033175518622055	6712	4.389676665089225	0.4831644815256257
57	0	1	0.6995249	0.4321188	0	1	0.423	0.577	0.428371804352185	0.571628195647815	6432	0.9274201388604691	0.4106032338308458
58	0	1	0.34835985	0.7759875	0	1	0.603	0.397	0.480219660457487	0.519780339542513	6411	0.9727209643213536	0.4475120885977227
59	1	0	0.07269981	0.95787257	0	1	0.597	0.403	0.556628987644752	0.443371012355248	6320	0.9513569488038696	0.4870253164556962
60	1	0	0.6045354	0.53108	1	0	0.861	0.139	0.145384752853693	0.854615247146307	6131	0.8234824007093512	0.3961833306149078
61	1	0	0.48483023	0.67682916	1	0	0.862	0.138	0.559080895300442	0.440919104699558	5873	0.8334353509102838	0.4444066065043419
62	0	1	0.27523583	0.82126725	0	1	0.239	0.761	0.251102560551856	0.748897439448144	5841	0.9570158939465528	0.4643040575243965
63	1	0	0.64892864	0.48838654	0	1	0.426	0.574	0.0286922253455416	0.971307774654458	5631	0.9367661376708823	0.4331379861481086
64	0	1	0.98185253	0.14045149	1	0	0.774	0.226	0.99819038296883	0.0018096170311696	5469	14.790268506615716	0.4715670140793563
65	0	1	0.5139071	0.6931049	0	1	0.134	0.866	0.0129435578201532	0.987056442179847	5432	0.933187101228289	0.4543446244477172
66	0	1	0.99988866	0.003856115	0	1	0.228	0.772	0.484523757476497	0.515476242523503	5386	4.39584091063183	0.4470850352766432
67	0	1	0.065027334	0.96355873	0	1	0.665	0.335	0.123594968644617	0.876405031355383	5230	0.9884619329424634	0.4891013384321224
68	0	1	0.022028653	0.9888143	0	1	0.094	0.906	0.0943927366596479	0.905607263340352	4840	1.004432360934986	0.4892561983471074
69	0	1	0.65679765	0.47850758	0	1	0.264	0.736	0.0278315481855702	0.97216845181443	4675	0.9176192362099774	0.3935828877005347
70	0	1	0.18317936	0.89081854	0	1	0.123	0.877	0.0858803461124742	0.914119653887526	4458	0.9744707729064778	0.4466128308658591
71	1	0	0.9998343	0.011599916	1	0	0.901	0.099	0.855448325115335	0.144551674884665	4417	9.740493397928509	0.5010187910346389
72	0	1	0.033312302	0.9824024	0	1	0.097	0.903	0.0189275276191759	0.981072472380824	4219	0.9463123315332896	0.4709646835743067
73	0	1	0.18109705	0.89238787	0	1	0.328	0.672	0.214340856560305	0.785659143439695	4199	0.960049793028236	0.4241486068111455
74	1	0	0.7272948	0.4207865	1	0	0.53	0.47	0.415307843778884	0.584692156221116	3684	0.8185363275001664	0.4790988056460369
75	0	1	0.01683718	0.9927757	0	1	0.101	0.899	0.009737276000861	0.990262723999139	3591	1.027986052251697	0.55583402951824
76	0	1	0.046375327	0.9767779	0	1	0.228	0.772	0.0599789409798421	0.940021059020158	3486	0.9920745162995744	0.5332759609868044
77	0	1	0.032936394	0.9850887	0	1	0.125	0.875	0.0151199063838906	0.984880093616109	2906	1.0280242285694694	0.5516173434273915
78	0	1	0.024386467	0.9903904	0	1	0.196	0.804	0.0060461004663484	0.993953899533652	2857	1.044301346579842	0.551627581379069
79	0	1	0.9998379	0.0093016	1	0	0.373	0.627	0.876336697736715	0.123663302263285	2839	23.69119933201556	0.4452271926734766
80	1	0	0.55185485	0.6128945	1	0	0.692	0.308	0.966031282762219	0.0339687172377813	2735	0.8184671369889738	0.4595978062157221
81	0	1	0.27291653	0.8965353	0	1	0.126	0.874	0.0145023496182646	0.985497650381735	2725	1.9745902586437984	0.5218348623853211
82	0	1	0.11888821	0.9314152	0	1	0.224	0.776	0.0213212412957556	0.978678758704244	2690	0.9268194775164218	0.4066914498141264
83	1	0	0.89115316	0.9504468	0	1	0.499	0.501	0.0994436248739077	0.900556375126092	2639	17.2100074507683	0.526335733232285
84	0	1	0.5212927	0.6842528	0	1	0.121	0.879	0.000103170804971	0.999896829195029	2136	1.008331668237879	0.5313670411985019
85	1	0	0.999927	0.009020055	1	0	0.932	0.068	0.563404429822576	0.436595570177424	2113	23.659590468165984	0.4713677236157123
86	0	1	0.08437792	0.9557181	0	1	0.146	0.854	0.0230055331406452	0.976994466859355	1937	0.9344870441658448	0.5307176045431079
87	1	0	0.028476495	0.99889565	0	1	0.023	0.977	0.009352098835073	0.990647901164927	1673	6.8676195059298	0.5319784817692768
88	0	1	0.038343854	0.9847839	0	1	0.196	0.804	0.0542765335086813	0.945723466491319	1631	1.0237490936506362	0.583077866339669
89	1	0	0.9996984	0.010720699	1	0	0.951	0.049	0.998475690070417	0.0015243099295828	1552	4.868621770292308	0.5173969072164949
90	1	0	0.8512294	0.62429607	0	1	0.514	0.486	0.99988580814734	0.0001141918526598	1526	2.873167427500737	0.5602883355176933
91	1	0	0.9997675	0.0108898645	1	0	0.823	0.177	0.759234935103237	0.240765064896763	1506	5.360335669833644	0.50199203187251
92	0	1	0.04334709	0.9809382	0	1	0.23	0.77	0.188714625210009	0.811285374789991	1384	1.0150101224188082	0.4949421965317919
93	0	1	0.024553346	0.99198127	0	1	0.188	0.812	0.0063121927091494	0.993687807290851	1358	0.992372245165918	0.5537555228276878
94	0	1	0.01345557	0.9995551	0	1	0.101	0.899	0.0010371503018902	0.99896284969811	1323	6.927018511447478	0.5139833711262283
95	0	1	0.0156034175	0.99551475	0	1	0.213	0.787	0.405108163180592	0.594891836819408	1311	0.9479100033371888	0.5728451563691839
96	0	1	0.5952705	0.71626556	0	1	0.108	0.892	0.0257122627401973	0.974287737259803	1286	2.1457654866518747	0.6360808709175739
97	0	1	0.12421636	0.9325994	0	1	0.258	0.742	0.0134131740601859	0.986586825939814	1238	0.9587288832691064	0.4063004846526656
98	0	1	0.04331425	0.9960202	0	1	0.157	0.843	0.0365124779211808	0.963487522078819	1193	2.8785768674666965	0.479463537300922
99	0	1	0.026015919	0.9921639	0	1	0.101	0.899	0.0226528221098936	0.977347177890106	1114	0.998325153227581	0.5529622980251346
100	0	1	0.012236105	0.9991685	0	1	0.169	0.831	0.0009093854031726	0.999090614596827	1109	2.020822100213329	0.5184851217312895
101	0	1	0.21414329	0.877447	0	1	0.316	0.684	0.0024273549443689	0.997572645055631	1068	0.8915281234439344	0.4007490636704119
102	0	1	0.5242612	0.87296915	0	1	0.38	0.62	0.0020137918632929	0.997986208136707	1015	1.9191246288533048	0.4403940886699507
103	0	1	0.021555444	0.99372554	0	1	0.177	0.823	0.5	0.5	992	0.9757916826656072	0.5574596774193549
104	0	1	0.5798617	0.7566695	0	1	0.398	0.602	0.5	0.5	986	1.8783735144430824	0.4462474645030426
105	0	1	0.082666315	0.96209097	0	1	0.231	0.769	0.5	0.5	977	0.9808258165254006	0.5117707267144319
106	0	1	0.4796428	0.74958086	0	1	0.195	0.805	0.5	0.5	973	0.9887386949872332	0.4265159301130524
107	0	1	0.49512127	0.7420102	0	1	0.169	0.831	0.5	0.5	973	0.9520656273730534	0.4234326824254882
108	0	1	0.13124351	0.93154514	0	1	0.157	0.843	0.5	0.5	950	1.064051518079186	0.5231578947368422
109	0	1	0.064287834	0.97193015	0	1	0.178	0.822	0.5	0.5	942	0.9465073229739228	0.5148619957537155
110	1	0	0.86638737	0.5618808	0	1	0.264	0.736	0.5	0.5	927	2.926968291658296	0.5889967637540453
111	0	1	0.3634254	0.8120189	0	1	0.23	0.77	0.5	0.5	911	0.963746243671641	0.4774972557628979
