contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr
1	0	1	0.00090338674	0.9995388	0	1	0.0	1.0
2	0	1	0.00067396794	0.9996444	0	1	0.0	1.0
3	0	1	0.00092873164	0.9995065	0	1	0.0	1.0
4	0	1	0.00496124	0.9968991	0	1	0.0	1.0
5	0	1	0.0014876755	0.9991859	0	1	0.0	1.0
6	0	1	0.0050032274	0.9973208	0	1	0.0	1.0
7	0	1	0.0021724508	0.9987963	0	1	0.005	0.995
8	0	1	0.0015305381	0.9991566	0	1	0.0	1.0
9	0	1	0.0024900532	0.9986453	0	1	0.0	1.0
10	0	1	0.022283059	0.9846729	0	1	0.0	1.0
11	0	1	0.0023235765	0.9987439	0	1	0.0	1.0
12	0	1	0.0022954766	0.99877226	0	1	0.0	1.0
13	0	1	0.0025702438	0.99859965	0	1	0.0	1.0
14	0	1	0.0023456875	0.998661	0	1	0.0	1.0
15	0	1	0.0025116284	0.998543	0	1	0.0	1.0
16	0	1	0.0024458512	0.99869555	0	1	0.0	1.0
17	0	1	0.0031343596	0.9982456	0	1	0.022	0.978
18	0	1	0.009140327	0.9948995	0	1	0.0	1.0
19	0	1	0.004169101	0.9977552	0	1	0.0	1.0
20	0	1	0.017418683	0.9903689	0	1	0.0	1.0
21	0	1	0.008300521	0.9954183	0	1	0.0	1.0
22	0	1	0.0033142888	0.9982492	0	1	0.0	1.0
23	0	1	0.0056208735	0.99672616	0	1	0.0	1.0
24	0	1	0.0046933843	0.9974241	0	1	0.0	1.0
25	1	0	0.96828413	0.07922046	1	0	0.937	0.063
26	0	1	0.006235277	0.99652207	0	1	0.001	0.999
27	0	1	0.008063771	0.9949652	0	1	0.277	0.723
28	0	1	0.0060941274	0.9966581	0	1	0.0	1.0
29	0	1	0.008251466	0.9952648	0	1	0.032	0.968
30	0	1	0.0065496955	0.99649066	0	1	0.002	0.998
31	0	1	0.012266297	0.992905	0	1	0.037	0.963
32	0	1	0.013628582	0.9918579	0	1	0.026	0.974
33	1	0	0.8892064	0.1786747	1	0	0.98	0.02
34	0	1	0.0065210676	0.99658626	0	1	0.0	1.0
35	0	1	0.0060686227	0.9965966	0	1	0.007	0.993
