1	0.03208008218509349	1910:2386 2449:2670 3201:3571 4180:4292 97166:99199 118526:119345 119350:121426 121433:122350 122602:124899 125114:126810 126848:127780
2	0.13088126828714775	12786:13400 13405:16998 102470:103228 103243:103433 103639:104214 104282:105730 106521:108167 108331:111444 111531:111710 111983:112339 112343:113470 113498:113698 113808:114506 114616:116595 116610:117473 117641:118354 118426:119601 119618:120496 120642:121684 135560:136617 136830:138293 138314:138673 138811:139488 139607:140896 140982:141506 213910:215732 215771:216160 216434:218490 218548:219183 219392:220240
3	0.02326751663291275	1:335 74307:74534 122651:123184 132046:133482 236905:237096 237230:238267 238356:238616 238714:239453 241232:242107
4	0.0	
5	0.002468730222378967	39:392 555:711
6	0.01447036101619373	23908:25296 25307:26839
7	0.007236343423113851	14132:14803 71385:71790 143176:143319 143332:143541
8	0.1178347650595408	96780:97153 149969:150592 150639:150856 150880:151644 151941:153257 153387:153983 154066:155670 156450:156677 156740:157486 157768:158268 158650:159264 159292:159858 160053:160954 160996:161099 161477:162487 162581:164707 164762:167466 167530:168045 168051:168254 168316:168627 168657:169583 169683:171179 171416:172195 172217:173478 176273:177094 177408:178199 178432:178616
9	0.4106295497438663	3614:3990 4424:6406 6656:7880 7931:9052 9128:11259 11428:12798 12802:13443 13479:14585 14639:15100 15110:15763 15935:17185 19094:19312 20682:21336 21569:22270 27508:28010 28050:29020 36052:36456 36677:37408 37613:38824 39138:39374 39417:39689 39718:39984 40097:40345 40677:42200 42332:42550 45654:45983 45993:46337 46931:47256 47628:47894 47898:48710 48734:49429 49949:50317 50420:50821 51030:51356 51428:52087 52164:52625 52832:53113 53233:53743 54116:55803 55849:56379 56525:58066 58287:59006 59058:60590 60920:62218 62228:63298 63684:65420 65515:66429 66529:67140 67142:67876 68077:68331 68581:68949 69028:70725 71045:72463 72474:73106 73117:74187 74415:76334 76434:79301 79646:79825 80070:81161 81278:81862 82140:82418 82473:84152 84277:85290 85375:86849 87063:88319 88361:90665 90669:91478 91514:92368 92517:92624 93052:93159 93587:93694 138565:138729
10	0.030163956685562987	43617:44720 62705:65410 131738:132370
11	0.12984172376691772	13015:15666 24258:26321 59880:60134 61371:63229 63244:64022 64219:64728 64828:65571 65575:66648 66707:67561 67735:70541 74292:77565 77629:78129 79675:80643
12	0.008933934504755894	125447:126621
13	0.02321915223680349	69612:70058 70160:70829 95547:97198
14	0.0	
15	0.0	
16	0.11906455628667971	243:710 728:1936 1947:5892 5902:6985 7283:9021 9044:10562 10611:11189 12264:13504 13662:14081 20225:20710 20726:21202 21265:21486
17	0.015473447677560656	48366:48506 48846:49103 84980:85219 91185:92177
18	0.059012672593153015	5250:5735 5751:6227 6290:6511 60640:60951 61758:63506 65390:65590 65859:66430 91974:92195 92258:92734 99244:100453
19	0.6221024375930535	171:1220 1597:2979 2989:3939 4015:4311 4361:8179 8219:8824 9082:9579 9671:10603 10645:11733 12608:14641 14770:15357 15371:16843 16857:18527 18740:19408 19651:21766 21777:22496 23023:23877 24103:25428 25537:25773 25785:26378 26968:27622 31340:32215 33330:33431 33795:34198 34233:34460 35283:35825 35900:36487 36545:37213 37239:42076 42966:43580 43998:47835 47845:49190 49507:50760 50772:51875 52163:53218 53257:53658 53716:54960 55052:55510 55771:57228 57285:57842 58326:58700 58788:59186 59189:59482 59534:60589 60660:63129 63353:63850 64026:64775 64985:65245 65248:65526 65682:67160 67366:67944 68184:70628 70671:71117 71298:72062
20	0.053127884995823625	18373:21836 53174:54543
21	0.07804828951341437	12393:13064 73863:74006 74138:76829 76831:79050 79264:79560 82268:83221
22	0.06227332442538093	14548:16539 45543:46808 46922:48463 48513:49258
23	0.017014326062544664	32691:33641 33656:33790 33885:34298
24	0.0	
25	0.0	
