1	0.0712563406065794	3374:4075 241141:241755 241760:245353 329690:330448 330463:330655 330859:331434 331502:332950 333741:335387 335551:338664 338751:338930 339203:339559 339563:340690 340718:340918 340999:341697 341807:343786 343801:344664 344811:345436 345593:346306 346378:347553 347570:348448 348594:349636 349735:350796 351009:352472 352493:352852 352958:353635 353754:355043 355129:355653 439356:441178 441217:441606 441880:443936 443994:444629 444838:445686
2	0.05524787971212243	5670:7017 341095:343086 375896:377161 390827:395377 395686:397050 397332:398349 398359:399345 399914:400210 400258:402732 403290:406908 406953:409277 409364:410835
3	0.01729909449265141	209791:210744 213452:213748 213962:216181 216183:218645 219023:219161 274448:275119 321656:321778
4	0.020798987623934798	119:231 142358:142731 193131:193754 194043:194807 217387:217958 218227:218427 328574:329050 335859:336389 336529:336717 337059:337790 337890:339222 342752:344006
5	0.1961290109490859	1671:1919 2446:3099 22568:23152 181688:182862 199557:200096 200198:201409 201585:204351 204361:205227 205245:206189 206191:207855 208046:208879 208886:210038 210161:213235 213287:214540 214607:215217 215320:216501 216507:216977 217008:217667 217776:218674 218808:221340 221667:223551 223591:225042 225076:226245 226405:227295 229221:229496 229682:230314 230331:230575 231197:232246 237729:239111 240318:244136 244176:244781 245039:245536 245628:246560 252389:254422 255152:256624 261862:264153 264335:265003 265244:267359 267370:268089 268616:269470 269696:271021 271130:271366 271378:271971 277603:278478 282918:283019 283383:283786 284869:285411 285486:286073 286130:286798 286824:291661 293991:294486 295277:295500 302612:302764
6	0.013129523794256033	23969:25357 25368:26900 245092:245301 245314:245457
7	0.17636495281417333	210:614 835:1566 1771:2982 3296:3532 3575:3847 3876:4142 4255:4503 4839:6362 6494:6712 9832:10161 10171:10515 11109:11435 11801:12067 12071:12883 12907:13602 14122:14490 14593:14994 15203:15529 15601:16260 16337:16798 17005:17287 17592:19279 19324:19854 20000:21541 21763:22482 22534:24066 24396:25694 25704:26774 26831:28567 28662:29576 29676:30287 30289:31023 31224:31478 38291:39988 40309:41727 41738:42370 42381:43451 43679:45591 46003:47094 47211:47795 48073:48351 48406:50085 50210:51223 51308:52782 54294:56598 56602:57411 57447:58301 58450:58557 101777:101941 223487:224445 224583:226598
8	0.03424657534246575	15001:15633 77708:80411 107753:108856 216550:220013
9	0.009303427230564154	71395:72171 100153:100389 109742:110017 175795:175935 176275:176532
10	0.008817738805032324	36245:37315 47601:47792
11	0.0031096099201151934	63565:63970
12	0.1850326623915891	902:1342 72006:73272 73312:73479 75090:75311 75410:75691 75702:76026 76045:77507 77513:77809 77884:78160 81135:81848 82594:84478 84552:85689 89068:89283 89778:90238 90271:90578 90928:91060 91497:91962 92029:97055 97065:97397 109757:110191 110203:110556 110568:111538 111546:112286 112706:115694 116020:116718
13	0.05371416391346051	6001:7620 21434:21910 57229:57891 57964:58227 58264:59157 59332:60726 61954:62688
14	0.057152875175315566	56837:57250 57345:57479 57494:58444 80240:84235 84264:85124
15	0.04403402459406717	15953:18604 27207:29270
16	0.021006725837658547	19779:20360 20381:20608 20646:21887
17	0.0170149008661385	7363:9020
18	0.4260802773481695	3161:3873 17329:18492 18697:19950 19962:21065 21354:22409 22448:22849 22907:24151 24243:24701 24962:26419 27087:28226 28865:29920 29991:32460 32735:33484 33796:35274 35479:36057 36297:38741 38784:39230 39411:40181 40453:40725 40755:40964 41043:41917 42399:42881 43002:46829 47028:48275 48336:50483 50508:51755 52933:53202 53279:53539 53761:54027 54226:54408 56170:60285 61288:62401 62556:62788 66344:67882 67931:68679 76310:78082 83199:83437
19	0.005378777512289086	93328:93484 93647:94000
20	0.9426883602020427	116:2904 2911:3878 3965:4114 4140:4802 5002:5401 5485:6277 6358:6771 6803:7169 7171:7495 7506:11764 11784:12236 12268:19360 19377:20743 20851:26162 26164:27653 27683:35910 35914:36525 36648:37016 37058:37519 37564:37824 37847:39207 39292:40369 40386:40744 40748:41286 41294:42459 42464:42895 43181:45369 45414:46388 46455:47695 47788:51573 51587:52750 52755:53170 53243:53371 53417:53551 53856:55037 55150:55332 55354:55835 55848:56156 56270:58007 58167:58397 58481:58805 59106:60863 61038:62439 62476:62664 62674:63615 63638:64129 64141:64409 64412:65782 65786:69044 69505:69782 69804:70224 70252:71919 72010:72332 72424:72560 72607:73116 73192:74145 74173:74519 74564:76658 77032:78087 78171:78315 78366:79506 79512:80518
21	0.8316719697722978	304:1112 1114:1497 1572:2318 2374:2691 2772:3041 3049:7626 7669:8004 8054:10156 10168:14901 15389:19020 19224:19547 19561:20253 20255:20715 20879:21999 22176:23203 23264:24322 24612:25352 25396:26736 26818:27999 28075:28851 29132:31356 32980:34242 34417:34662 34874:36358 36610:36822 36921:39029 39125:40360 40363:40566 44363:44578 44908:45471 45532:45756 46011:46442 46560:47588 47649:48859 48862:49935 50028:50228 50232:51062 51154:51579 51635:51910 51950:52673 53163:54218 54961:55605 55860:59824 59834:60403 60477:62792 62899:64041 64119:64998 65133:66263 66265:67795 67857:68276 68286:68843 69004:69813 69997:70590 70777:71007 71187:71321 71590:72183 72329:73021 73115:73698 73838:74407 74462:74743 74746:75360 75464:77149 77211:78295 78434:80424
22	0.03701002985567464	4056:4283 52436:52969 61674:63110 68622:68909 69020:69222
23	0.0	
24	0.0	
25	0.021946140291547265	35516:35755 41721:42713
26	0.19901021180728676	4091:5023 5062:6758 6973:9270 9517:10434 10441:12517 12522:13341 32667:34700
27	0.0	
28	0.0	
29	0.11929944273854202	9927:11901 12091:12231 12454:12633 12846:13037 14053:14403 15116:15337 15400:15876 25383:26486 26882:27484
30	0.06847133757961783	11813:13615 30516:31636
31	0.01481553210031955	35972:36073 36088:36597
32	0.0	
33	0.02863677040867058	26242:26607 26674:27171
34	0.7898986542615052	278:889 1128:2385 2968:3357 3395:4495 4653:6686 6848:7147 7184:7369 7531:8181 9046:9450 9665:9883 10022:10351 10506:10817 10944:11339 11421:11831 12161:12448 12653:13135 13162:13370 14030:14680 14975:15496 15599:16399 16785:17384 17417:17695 17698:19257 19322:22237 22247:22513 22709:24597 24624:26205 26220:27107 27133:28008 28082:29002 29047:29481
35	0.02029944711247427	23630:24132
36	0.9170743639921722	128:1874 1926:5865 5899:7293 7379:7820 7860:8279 8290:14380 14399:15607 15760:16051 16123:16374 16417:16545 16674:16970 17035:17368 17440:17812 17884:18546 18611:20842 20870:21454 21476:23568
37	0.9647273809017891	14:379 386:1789 1810:2688 2705:3504 3609:3940 3972:7372 7375:8041 8056:10622 10731:11633 11735:13853 13970:17074 17205:18581 18590:19231 19276:21576 21673:23510
38	0.05463152507676561	21728:23008
39	0.9404741077676697	101:761 765:2235 2237:5267 5277:5891 5909:8572 8581:11992 12006:13532 13544:14134 14153:14636 14679:15114 15201:15767 15778:17379 17500:17688 17693:18161 18635:20165 20306:21019 21061:21621 21646:22509 22626:22739
40	0.0	
41	0.0	
42	0.0	
43	0.5722248514487038	4589:5623 5648:7114 7159:8163 8182:10581 10591:13278 13314:13457 13554:13657 13826:15137 16422:17148
44	0.019767893830862346	7443:7591 15614:15820
45	0.9609335074669241	288:2150 2164:2313 2406:5816 5891:9681 9691:10727 10738:11721 11724:14244 14295:14699 14763:15772 15825:17575
46	0.08513931888544891	555:2039
47	0.10784193785172498	3791:4522 7356:7909 10784:11260
48	0.9518747584074218	57:361 470:2681 2697:10002 10088:10539 10602:11539 11661:15222
49	0.0	
50	0.8934230194319881	469:2451 2701:3930 4076:5197 5273:7404 7573:8943 8947:9588 9624:10730 10784:11245 11255:11908 12080:13330
51	0.921065533583919	258:2468 2503:4148 4243:6458 6598:7730 7842:8054 8067:8648 8711:11981
52	0.0	
53	0.9426556555627725	46:383 476:1609 1737:2141 2309:5296 5413:5967 5969:7572 7608:10742
54	0.0	
55	0.9587187789084182	1:3059 3136:4041 4053:8105 8124:8396
56	0.8848826066123623	1:1782 1800:2147 2166:2613 2622:3478 3566:3778 3785:3898 4075:5407 5536:6231 6318:6626 6734:8020
57	0.0	
58	0.8863075924724205	225:1990 2160:3311 3373:3785 4203:7700
59	0.8653527907326614	275:478 484:1065 1148:1327 1433:2069 2089:2226 2274:4180 4458:4877 4958:5377 5384:6647
60	0.0	
61	0.46526214216789963	235:414 639:982 3702:4696 4743:6116
62	0.7716932076698082	1:180 190:456 506:1063 1266:1578 1730:2081 2147:3662 4266:4732 4815:5312 5388:5582 5752:6154
63	0.0	
64	0.0	
65	0.6309719934102141	452:1378 1435:1953 2214:3422 3725:3913 4034:4636
66	0.0	
67	0.0	
68	0.0	
69	0.8993147074327886	349:1616 1620:2894 2926:3794
70	0.31306491372226786	734:1876
71	0.0	
