chromosome	contig	contig_len
CH_1	1	483466
CH_1	2	418481
CH_1	3	403784
CH_1	4	324344
CH_1	5	260397
CH_1	6	250379
CH_1	7	233938
CH_1	8	190668
CH_1	9	178272
CH_1	10	164518
CH_1	11	152104
CH_1	12	144313
CH_1	13	138846
CH_1	14	126862
CH_1	15	94627
CH_1	16	89756
CH_1	17	89212
CH_1	18	82383
CH_1	19	80835
CH_1	20	80075
CH_1	21	78254
CH_1	22	68713
CH_1	24	56364
CH_1	25	56068
CH_1	26	55805
CH_1	27	54776
CH_1	28	50035
CH_1	29	45404
CH_1	30	45115
CH_1	31	44155
CH_1	32	39812
CH_1	33	35908
CH_1	34	32717
CH_1	35	30586
CH_1	36	28375
CH_1	37	27559
CH_1	38	26921
CH_1	39	26140
CH_1	40	25166
CH_1	41	24283
CH_1	42	20968
CH_1	43	20544
CH_1	44	19383
CH_1	45	17135
CH_1	46	12367
CH_1	47	11918
CH_1	48	11726
CH_1	49	9226
CH_1	50	9061
CH_1	51	8984
CH_1	52	8541
CH_1	53	6860
CH_1	55	6651
CH_1	56	6582
CH_1	57	5523
CH_1	58	5054
CH_1	59	5011
CH_1	60	4225
CH_1	62	2416
CH_1	63	1819
CH_1	64	1662
CH_1	65	1566
CH_1	66	1525
CH_1	67	1525
CH_1	68	1445
CH_1	69	1430
CH_1	70	1395
CH_1	71	1202
CH_1	72	1201
CH_1	73	1114
CH_1	74	1054
CH_1	75	1046
CH_1	76	1040
CH_1	77	946
CH_1	78	927
CH_1	79	926
CH_1	80	924
CH_1	81	924
CH_1	82	922
CH_1	83	914
CH_1	84	905
CH_1	85	903
CH_1	86	901
CH_1	87	865
CH_1	88	812
CH_1	89	812
CH_1	90	812
CH_1	91	736
CH_1	92	700
CH_1	93	679
CH_1	94	679
CH_1	95	659
CH_1	96	619
CH_1	97	612
CH_1	98	612
CH_1	99	576
CH_1	100	574
CH_1	101	565
CH_1	102	548
CH_1	103	515
CH_1	104	509
CH_1	105	504
CH_1	106	477
CH_1	107	472
CH_1	108	461
CH_1	109	453
CH_1	110	430
CH_1	111	415
CH_1	112	406
CH_1	113	403
CH_1	114	403
CH_1	115	393
CH_1	116	389
CH_1	117	389
CH_1	118	388
CH_1	119	379
CH_1	120	369
CH_1	121	367
CH_1	122	360
CH_1	123	360
CH_1	124	345
CH_1	125	345
CH_1	126	341
CH_1	127	333
CH_1	128	333
CH_1	129	328
CH_1	130	325
CH_1	131	324
CH_1	132	315
CH_1	133	312
CH_1	134	310
CH_1	135	310
CH_1	136	304
CH_1	137	304
CH_1	138	300
CH_1	139	296
CH_1	140	295
CH_1	141	295
CH_1	142	294
CH_1	143	281
CH_1	144	279
CH_1	145	267
CH_1	146	266
CH_1	147	266
CH_1	148	261
CH_1	149	261
CH_1	150	260
CH_1	151	258
CH_1	152	257
CH_1	153	257
CH_1	154	256
CH_1	155	256
CH_1	156	254
CH_1	157	254
CH_1	158	254
CH_1	159	244
CH_1	160	244
CH_1	161	240
CH_1	162	238
CH_1	163	233
CH_1	164	231
CH_1	165	231
CH_1	166	231
CH_1	167	228
CH_1	168	228
CH_1	169	228
CH_1	170	222
CH_1	171	219
CH_1	172	216
CH_1	173	212
CH_1	174	212
CH_1	175	212
CH_1	176	207
CH_1	177	207
CH_1	178	207
CH_1	179	206
CH_1	180	203
CH_1	181	203
CH_1	182	202
CH_1	183	202
CH_1	184	200
CH_1	185	200
CH_1	186	189
CH_1	187	189
CH_1	188	188
CH_1	189	188
CH_1	190	188
CH_1	191	187
CH_1	192	186
CH_1	193	186
CH_1	194	186
CH_1	195	184
CH_1	196	182
CH_1	197	182
CH_1	198	180
CH_1	199	180
CH_1	200	180
CH_1	201	179
CH_1	202	177
CH_1	203	176
CH_1	204	176
CH_1	205	174
CH_1	206	171
CH_1	207	169
CH_1	208	168
CH_1	209	168
CH_1	210	164
CH_1	211	164
CH_1	212	163
CH_1	213	161
CH_1	214	156
CH_1	215	156
CH_1	216	155
CH_1	217	155
CH_1	218	154
CH_1	219	153
CH_1	220	152
CH_1	221	150
CH_1	222	149
CH_1	223	148
CH_1	224	146
CH_1	225	146
CH_1	226	144
CH_1	227	144
CH_1	228	144
CH_1	229	142
CH_1	230	141
CH_1	231	140
CH_1	232	140
CH_1	233	140
