chromosome	contig	contig_len
CH_1	1	471958
CH_1	2	411147
CH_1	3	397015
CH_1	4	344536
CH_1	5	302765
CH_1	6	249514
CH_1	7	244459
CH_1	8	230826
CH_1	9	181546
CH_1	10	143234
CH_1	11	130563
CH_1	12	116801
CH_1	13	112596
CH_1	14	111228
CH_1	15	107099
CH_1	16	97683
CH_1	17	97444
CH_1	18	96341
CH_1	19	95003
CH_1	22	72683
CH_1	23	58986
CH_1	24	56709
CH_1	25	56183
CH_1	26	54153
CH_1	27	52513
CH_1	28	50810
CH_1	29	43965
CH_1	30	42704
CH_1	31	41308
CH_1	32	31952
CH_1	33	30171
CH_1	35	24779
CH_1	38	23448
CH_1	40	22562
CH_1	41	21323
CH_1	42	20337
CH_1	43	19017
CH_1	44	18009
CH_1	46	17442
CH_1	47	16348
CH_1	49	14618
CH_1	50	13380
CH_1	52	11882
CH_1	54	9504
CH_1	57	8303
CH_1	58	7705
CH_1	60	6436
CH_1	61	6218
CH_1	63	6065
CH_1	64	6009
CH_1	66	5075
CH_1	67	4213
CH_1	68	4074
CH_1	71	3621
CH_1	73	3072
CH_1	74	3028
CH_1	75	2710
CH_1	76	2642
CH_1	77	2635
CH_1	78	2558
CH_1	79	2441
CH_1	80	2311
CH_1	81	1954
CH_1	85	1462
CH_1	86	1431
CH_1	87	1361
CH_1	88	1360
CH_1	89	1342
CH_1	90	1238
CH_1	91	1167
CH_1	92	1102
CH_1	93	1093
CH_1	94	1082
CH_1	95	1044
CH_1	96	981
CH_1	97	952
CH_1	98	946
CH_1	99	945
CH_1	100	923
CH_1	101	871
CH_1	102	861
CH_1	103	841
CH_1	104	800
CH_1	105	796
CH_1	106	790
CH_1	107	746
CH_1	108	746
CH_1	109	743
CH_1	110	709
CH_1	112	694
CH_1	113	692
CH_1	114	684
CH_1	115	625
CH_1	117	595
CH_1	118	593
CH_1	119	583
CH_1	120	568
CH_1	121	558
CH_1	122	536
CH_1	123	513
CH_1	124	512
CH_1	125	491
CH_1	126	487
CH_1	127	484
CH_1	128	482
CH_1	129	466
CH_1	130	461
CH_1	131	457
CH_1	132	439
CH_1	133	431
CH_1	134	428
CH_1	135	424
CH_1	136	412
CH_1	137	406
CH_1	138	405
CH_1	139	397
CH_1	140	397
CH_1	141	395
CH_1	142	391
CH_1	143	386
CH_1	144	383
CH_1	145	361
CH_1	146	358
CH_1	147	357
CH_1	148	349
CH_1	149	345
CH_1	150	337
CH_1	151	329
CH_1	152	329
CH_1	153	328
CH_1	154	325
CH_1	155	308
CH_1	156	304
CH_1	157	304
CH_1	158	302
CH_1	159	300
CH_1	160	298
CH_1	161	297
CH_1	162	295
CH_1	163	291
CH_1	164	290
CH_1	165	288
CH_1	166	288
CH_1	167	285
CH_1	168	280
CH_1	169	276
CH_1	170	275
CH_1	171	275
CH_1	172	275
CH_1	173	274
CH_1	174	273
CH_1	175	267
CH_1	176	266
CH_1	177	266
CH_1	178	265
CH_1	179	263
CH_1	180	262
CH_1	181	260
CH_1	183	253
CH_1	184	249
CH_1	185	239
CH_1	186	239
CH_1	187	239
CH_1	189	237
CH_1	190	237
CH_1	191	237
