chromosome	contig	contig_len
CH_1	1	199924
CH_1	2	178782
CH_1	3	175421
CH_1	4	168459
CH_1	5	166261
CH_1	6	163901
CH_1	7	134801
CH_1	8	129380
CH_1	9	125192
CH_1	10	122728
CH_1	11	118503
CH_1	12	117990
CH_1	13	111856
CH_1	14	111754
CH_1	15	101077
CH_1	16	95828
CH_1	17	88800
CH_1	18	87767
CH_1	19	87727
CH_1	20	83544
CH_1	21	83042
CH_1	22	81413
CH_1	23	73287
CH_1	24	71434
CH_1	25	67581
CH_1	26	66378
CH_1	27	63841
CH_1	28	61374
CH_1	29	59753
CH_1	30	58220
CH_1	31	55448
CH_1	32	55067
CH_1	33	52254
CH_1	34	52253
CH_1	35	51580
CH_1	36	48872
CH_1	37	47777
CH_1	38	45337
CH_1	39	44347
CH_1	40	44025
CH_1	41	43579
CH_1	42	43265
CH_1	43	42255
CH_1	44	42005
CH_1	45	39145
CH_1	46	38052
CH_1	47	38014
CH_1	48	37252
CH_1	49	36805
CH_1	50	36405
CH_1	51	34311
CH_1	52	33807
CH_1	53	33210
CH_1	54	30854
CH_1	55	30771
CH_1	56	30387
CH_1	57	29269
CH_1	59	27467
CH_1	60	26538
CH_1	61	26139
CH_1	62	24931
CH_1	63	24287
CH_1	65	23435
CH_1	66	22547
CH_1	67	22255
CH_1	69	20231
CH_1	71	19716
CH_1	73	18277
CH_1	74	17694
CH_1	76	16918
CH_1	77	16749
CH_1	78	15681
CH_1	79	15270
CH_1	81	14284
CH_1	82	14041
CH_1	83	13695
CH_1	84	10723
CH_1	85	10527
CH_1	86	9738
CH_1	87	9404
CH_1	88	8967
CH_1	89	8849
CH_1	90	8810
CH_1	92	7665
CH_1	93	7645
CH_1	94	7581
CH_1	96	7382
CH_1	97	6822
CH_1	101	6154
CH_1	102	6074
CH_1	106	5500
CH_1	109	4392
CH_1	110	3901
CH_1	113	3369
CH_1	114	3336
CH_1	117	2919
CH_1	118	2872
CH_1	119	2854
CH_1	120	2724
CH_1	121	2312
CH_1	122	2312
CH_1	123	2263
CH_1	125	1863
CH_1	126	1758
CH_1	128	1752
CH_1	129	1680
CH_1	131	1422
CH_1	133	1369
CH_1	134	1343
CH_1	136	1320
CH_1	138	1167
CH_1	139	1152
CH_1	140	1144
CH_1	143	990
CH_1	145	952
CH_1	146	908
CH_1	148	789
CH_1	150	711
CH_1	151	711
CH_1	152	703
CH_1	153	698
CH_1	154	668
CH_1	156	660
CH_1	157	649
CH_1	158	633
CH_1	160	610
CH_1	161	610
CH_1	163	572
CH_1	167	524
CH_1	168	524
CH_1	170	501
CH_1	171	488
CH_1	177	435
CH_1	178	435
CH_1	179	427
CH_1	180	427
CH_1	182	409
CH_1	183	409
CH_1	184	402
CH_1	185	400
CH_1	186	398
CH_1	187	398
CH_1	188	391
CH_1	189	389
CH_1	190	388
CH_1	191	386
CH_1	194	373
CH_1	196	359
CH_1	197	358
CH_1	198	355
CH_1	199	355
CH_1	201	345
CH_1	202	345
CH_1	204	344
CH_1	208	331
CH_1	210	327
CH_1	211	325
CH_1	213	316
CH_1	215	311
CH_1	216	306
CH_1	217	304
CH_1	220	296
CH_1	221	285
CH_1	222	283
CH_1	223	283
CH_1	224	283
CH_1	232	259
CH_1	233	259
CH_1	234	256
CH_1	235	252
CH_1	238	242
CH_1	240	239
CH_1	241	238
CH_1	242	237
CH_1	247	225
CH_1	248	224
CH_1	250	217
CH_1	251	216
CH_1	252	214
CH_1	253	214
CH_1	254	203
CH_1	255	194
CH_1	257	190
CH_1	261	188
CH_1	265	185
CH_1	267	181
CH_1	268	178
CH_1	270	177
CH_1	271	177
CH_1	272	176
CH_1	273	176
CH_1	274	176
CH_1	276	175
CH_1	279	172
CH_1	280	170
CH_1	281	169
CH_1	282	166
CH_1	285	161
CH_1	287	158
CH_1	288	154
CH_1	289	152
CH_1	290	149
CH_1	291	149
CH_1	293	148
CH_1	295	146
CH_1	296	146
CH_1	297	145
CH_1	298	144
CH_1	299	141
CH_1	300	139
CH_1	303	137
CH_1	306	137
CH_1	307	134
CH_1	311	130
CH_1	312	130
CH_1	313	129
CH_1	314	128
CH_1	316	128
CH_1	317	128
CH_1	318	127
CH_1	319	127
CH_1	320	124
CH_1	321	120
CH_1	322	120
CH_1	323	113
CH_1	324	113
CH_1	325	107
CH_1	328	101
CH_1	330	99
CH_1	331	97
CH_1	332	91
CH_1	333	88
CH_1	335	86
CH_1	337	85
CH_1	338	83
CH_1	339	80
CH_1	340	78
CH_1	341	76
CH_1	342	76
CH_1	345	70
CH_1	346	70
CH_1	347	69
CH_1	348	69
CH_1	350	67
CH_1	351	65
CH_1	352	65
CH_1	353	65
CH_1	354	65
CH_1	355	64
CH_1	356	64
CH_1	357	64
CH_1	358	64
CH_1	359	64
CH_1	360	64
CH_1	361	64
CH_1	362	63
CH_1	363	63
CH_1	364	63
CH_1	365	63
CH_1	366	62
CH_1	368	58
CH_1	369	58
CH_1	370	58
CH_1	371	56
CH_1	373	54
CH_1	374	53
CH_1	375	53
CH_1	376	53
CH_1	377	52
CH_1	378	51
CH_1	379	49
CH_1	381	47
CH_1	383	46
CH_1	384	46
CH_1	388	38
CH_1	389	38
CH_1	391	37
CH_1	392	37
CH_1	393	37
CH_1	395	35
CH_1	397	31
CH_1	398	31
