contig	chromosome	plasmid
1	9.577289072892393	-1181.0031228850712
2	4.212088276986319	-790.1857522708954
3	5.534659236857664	-624.5151900309444
4	5.008671198127036	-471.63970688863856
5	2.2301434760191254	-380.52767430264055
6	4.464258454302373	-456.5246368448561
7	5.606932032336931	-519.5434237425874
8	2.9786281006739816	-327.56366167799126
9	2.525081511480308	-370.3806676805433
10	2.188222217172865	-322.0351745378698
11	2.371824965900424	-336.6121426607929
12	-2.530240301274654	-140.66028563907722
13	3.0201929496606565	-273.1505170309134
14	2.0637928572015847	-207.90577578998938
15	1.4672237690558978	-169.35776944055996
16	1.9062425151768263	-224.76423184286634
17	1.117908254882872	-185.92556232908584
18	0.8542194901675906	-147.86367692629318
19	1.8453571415499086	-162.04283912459002
20	1.3254680617523844	-147.8157291174085
21	1.2024616703119344	-120.39824068412067
22	-1.302209265683417	-123.2954294152975
23	-0.2836899300290785	-81.11853355188941
24	1.2045239311378788	-125.33769872801605
25	0.23320319346139673	-106.2924220659607
26	-0.3499336418032968	-28.131697130514233
27	1.036837049506799	-94.07894603919256
28	-2.70304520508006	-25.81642486045039
29	1.7151685442405382	-158.1219675109088
30	-8.300330863836917	38.78196396259561
31	-45.68601433356293	132.3580635736379
32	0.10327479816411067	-34.309184231045904
33	-0.21331338485596874	-67.10124818097087
34	0.9750613799500716	-72.36756754355903
35	0.018521272560292346	-23.68242768425388
36	1.0335346810486223	-79.68133207814921
37	0.2603596989453054	-44.842776958115266
38	-0.2406103398343511	-3.9687823306648067
39	-0.4356294071621809	-4.6350367974128
40	-5.670346919629211	27.86473276375267
41	-3.015428652044032	-7.3814333634820315
42	0.38566268335676135	-36.13882515870911
43	-0.3365636005099777	-23.697260880136735
44	0.6684894813130979	-58.35794282161959
45	0.13606662811844483	-22.01646117863504
46	0.626583114201896	-56.30188859402407
47	-3.7332867345817755	23.564274187582487
48	0.40069566050506467	-37.03896370221285
49	-1.550197469119242	6.9654185089636895
50	0.5643433187230489	-37.092705329452485
