contig	chromosome	plasmid
1	7.773251465133648	-755.8724673124086
2	4.615636981306961	-543.5780628007843
3	1.3983996797029796	-481.1596872674768
4	4.388815734877653	-560.5757449713009
5	5.710880639837221	-595.0417078176274
6	5.725913035348578	-524.4703279649069
7	3.571221243562154	-365.77925511671293
8	5.07803616616523	-512.6703003274682
9	1.3496007277988742	-334.6024373084923
10	3.4412721890750246	-390.2006124114126
11	3.694392521844411	-372.7715090857899
12	4.141068360006204	-375.6171047128515
13	2.0451511075831883	-256.56920974511405
14	2.668886189577653	-294.48771010230763
15	1.3557058327345324	-224.4718782065683
16	2.9870500279370438	-245.9520634553568
17	2.003790200032779	-178.59975634480992
18	-2.643356175886577	-112.90028178049495
19	2.5248408852682696	-234.25414331917548
20	1.9849789444503854	-158.57395395586448
21	-64.5048997577514	218.2670130611905
22	1.28117597421706	-108.89393523878947
23	1.8887549113425761	-150.91450540892396
24	0.43584701197994224	-111.79021506274445
25	1.1956527675031392	-112.86949176061192
26	0.28519166248690464	-94.95806444616656
27	-0.18254851424367224	-106.80711785500482
28	1.396256305140387	-123.71790185634687
29	-0.006479826966816482	-73.73832805181507
30	-1.586885445336704	-90.32700656470135
31	-3.9237763572835433	-5.391487724837334
32	0.21010076226175123	-32.63737669915825
33	0.17704857206842028	-63.702889334841274
34	1.0208824013050206	-77.59082275210798
35	1.4041005254172712	-121.19875874538127
36	-1.6090894129455346	-13.455120708330812
37	0.5945707342031605	-53.99426057597523
38	-0.1677896943915167	-31.344703533965024
39	-2.348946425449748	18.73832977345959
40	-0.23394623808638215	-42.062839980757275
41	-2.907004119326966	3.1502271351897004
42	0.35864650147819344	-22.997110224592706
43	-0.315941791355443	-4.502090074618385
44	-0.9985505405046728	-12.04247660760602
45	-0.29015117363988274	-18.47038227896269
46	-1.1303450254306036	-0.8175536558744625
47	-0.9418454524364988	-13.691843172421901
48	0.5065435207099753	-44.29428587581493
49	0.15159608873546482	-10.656535984883806
50	-0.2066274185484529	-3.2562555461014746
51	0.027009780041977294	-1.621366483298285
52	0.13699164669087427	-11.171189813003352
53	-0.25605759043041143	0.834833212140019
54	-0.04646242818879642	0.2732544253319791
55	0.10162625870527009	-6.928632061470765
56	-1.4046007699963265	7.677869191089197
57	-0.48405322912224946	2.585817231093281
58	0.058147651523579036	-5.934894195619406
59	-1.2193605730570827	5.494510800754422
63	0.029688748129010456	-3.321432413193202
65	-2.396301379360313	10.76636652377647
67	-0.5099517054249922	2.623081670871227
70	-0.4688911155105977	4.05027580873766
74	-1.3436614344808469	5.624683839259646
75	-0.4295702939152548	2.4989991928030886
76	0.029688748129010456	-3.321432413193202
77	0.029688748129010456	-3.321432413193202
79	0.05839251033709214	-6.310917778559418
80	-0.2788567863924527	2.172949147150785
83	-0.423096851451116	2.487828491756612
87	-0.25204954812336844	2.0951375643195593
88	0.026810496632770686	-2.0340368953309182
89	-0.7521345055276871	2.8853456671353994
90	0.010211906622993538	-0.39797965538681446
92	-0.47155221312021833	2.5669590284613584
96	0.028275247931588865	-2.493205452602604
97	0.02944148169080929	-3.117949906278149
98	0.02698720139711952	-2.079441541679744
99	-0.2788567863924527	2.172949147150785
103	-0.25120867648364786	2.092560779525037
115	0.024171769036215096	-1.5260563034949577
117	-0.25120867648364786	2.092560779525037
119	0.02698720139711952	-2.079441541679744
122	0.017397116993715045	-0.8240640506977144
123	0.017397116993715045	-0.8240640506977144
