contig	chromosome	plasmid
1	5.334597371276305	-747.919022035224
2	7.372005228820981	-772.9910167413566
3	5.725463210545767	-600.3114177223221
4	5.117466298756639	-593.1276072783769
5	4.822393031986	-479.055518121137
6	-2.1826626491954073	-413.02354611884624
7	3.534404977293203	-369.6156074809953
8	5.6451326207227	-493.96764435604695
9	2.8986675630437784	-331.1320860605231
10	0.7552850959199429	-175.03584282914076
11	-1.7061115242190814	-234.37340196474258
12	2.9987010817014825	-301.55270352603156
13	3.063026664771793	-309.73413079451166
14	1.1609683452162445	-216.26812811565742
15	1.207142919666695	-191.9253340435691
16	2.3293547858978307	-235.5049560006477
17	-0.5090657469683251	-174.7915042977466
18	-1.0218009891093311	-123.61534556797906
19	-0.4869072744103642	-86.03450211455558
20	1.4377224569825726	-150.91794896382976
21	1.9729510989089842	-159.08446044511342
22	-0.8923748794716753	-107.47650509259866
23	0.8600270036449693	-110.22823895299976
24	1.9120224984836405	-165.45765368994154
25	0.09917911342988184	-79.24364357478225
26	-56.1517339768326	169.29681907243972
27	0.7919623886310383	-120.65568628050491
28	1.1790381541519288	-101.90837225563664
29	-1.115977595939727	-72.77166262334016
30	1.275341245433519	-110.72368641395956
31	-0.05837763766199089	-58.61949455176871
32	0.7695981375510108	-65.99111002761367
33	0.8127064100799668	-80.47206843224504
34	0.49484444353837276	-64.59689807282561
35	0.24684142020885425	-48.61171968881424
36	-10.11989159311903	45.53415960749328
37	1.0052594331170335	-77.1881266255466
38	-2.48989328690835	-37.17891828261064
39	0.12218655755313446	-30.455397874034773
40	0.2128201855973204	-42.51195725830068
41	0.6990883151936238	-57.59526030547289
42	0.8964975230082457	-72.86752505429891
43	1.4041005254172712	-121.19875874538127
44	0.1271370153750606	-53.24020616605714
45	-6.498351586375755	47.657872853499626
46	0.3226233062706161	-36.70972755859977
47	0.7165014761897455	-52.89154343199349
48	-0.5352134472768277	-1.9764757822795467
49	0.6341351922132672	-59.895324295313586
50	-7.345253797221894	42.16714720674729
51	-1.4385318459799565	-6.035139115180549
52	-1.4138688741326586	4.861660862702079
53	-0.2803330462425393	-0.7480487829314049
54	-1.3233233490620702	-14.457011057455993
55	0.28530106660848453	-23.02216362541779
56	-0.004844588983374365	-3.307948141783978
57	-0.4398965858354664	-4.24272280377974
58	-0.13163634551590953	3.19414361007012
59	-0.6874238540991415	2.823921800098648
60	-0.060493752899024145	1.1045612963627587
61	-0.055297656700461495	-2.60431952236143
62	-0.05147354478130772	0.4937923611124475
63	0.1061733827978788	-8.09441690577143
64	0.13699164669087427	-11.171189813003352
65	-0.9932517730102859	3.051172505227271
66	-1.6053498995768258	7.266720300927186
67	0.0549807279138097	-4.462107803146072
68	0.00044735974626597397	-1.6977509050799835
69	0.01279062837783762	-0.5306282510620797
70	-0.09900509029078819	1.3900818056977151
71	-0.3097710169822552	-0.15005020668969227
72	-2.8354640542807212	15.403985407898734
73	-0.03327984266848638	0.7163809902494354
74	-0.08625446590114993	1.0140302640256866
75	0.024821938117844056	-1.6292405397301888
76	0.024821938117844056	-1.6292405397301888
77	-0.1333988088469411	0.9745271018181763
79	0.0511926548840691	-3.632309102625358
81	-0.0170369012206546	-0.02555635447984983
82	-1.9055586803364726	10.290637588928867
84	-0.26503607661258854	2.1338498809206756
86	-0.33376565564361904	2.3102842633699066
88	-0.04048924898971684	0.2681879227157786
89	-0.03659333566537448	0.7651711544188657
90	0.00810237460128782	-1.5630816853236649
91	-0.03951865126540355	0.9300409226071515
92	-0.01280340394803936	0.34141356158952973
93	-0.7897387397096232	3.0028857703309226
94	-1.362618850791363	7.609909355430927
95	-0.026723589689032323	0.611662256258203
96	-0.046844674356755434	0.4962685413071952
99	-0.04331589924210988	-0.8758044694863347
101	-0.35392599535109426	2.354659070394306
104	-0.02560680789607872	0.6828271231790595
107	-0.03327984266848638	0.7163809902494354
108	0.01279062837783762	-0.5306282510620797
114	-0.423096851451116	2.487828491756612
115	-0.02560680789607872	0.6828271231790595
116	-0.16085197027578335	1.2792983863537852
117	0.09438156475835768	-6.892060090672398
119	-0.33376565564361904	2.3102842633699066
122	-0.33376565564361904	2.3102842633699066
123	-1.4272266020036124	5.700888111645019
124	0.027168316292323524	-2.128231705849176
125	-0.423096851451116	2.487828491756612
126	0.04132020593554131	-2.217027204632217
127	0.01279062837783762	-0.5306282510620797
128	-0.03327984266848638	0.7163809902494354
129	0.022327324379288527	-1.2809338454619734
133	0.012771150233298556	-0.529556013175533
135	-0.5099517054249922	2.623081670871227
136	-0.33376565564361904	2.3102842633699066
138	0.01751578607455251	-0.8329091229350123
139	0.024171769036215096	-1.5260563034949577
140	-0.03327984266848638	0.7163809902494354
141	-0.423096851451116	2.487828491756612
142	0.0054308450855025114	-0.1913909688952362
147	0.009101359917764285	-0.3459558555777047
153	0.026810496632770686	-2.0340368953309182
155	-0.03327984266848638	0.7163809902494354
158	0.0054308450855025114	-0.1913909688952362
161	0.05839251033709214	-6.310917778559418
162	0.024171769036215096	-1.5260563034949577
166	-0.09900509029078819	1.3900818056977151
167	-0.09900509029078819	1.3900818056977151
170	-0.5099517054249922	2.623081670871227
171	-0.8787737042529287	3.459332470917875
175	-0.9299053739442487	5.113347818969868
176	-0.01046135818396543	0.2873463403192531
177	0.028275247931588865	-2.493205452602604
184	0.0054308450855025114	-0.1913909688952362
187	0.0054308450855025114	-0.1913909688952362
192	-0.11102563402892507	1.4727824937851448
193	0.006355425367038592	-0.2280806185914166
