contig	chromosome	plasmid
1	8.085237795179562	-1097.5733182966285
2	4.654184994999136	-454.0130199547398
3	3.5791128841932673	-438.6914713494949
4	2.746992929413806	-428.58066299925105
5	3.176988823193697	-387.7374967379659
6	4.982190990807458	-486.57909684185574
7	4.192618152449949	-423.334838948946
8	0.6266547746140914	-263.53616177324653
9	0.8184268672992454	-317.4969278452674
10	3.268927772705876	-283.638428637953
11	-2.1012599168555264	-268.78515751700013
12	3.1900632475124375	-274.4091686455162
13	2.027495330157488	-213.08720561393193
14	2.4284210835434763	-230.80871701158466
15	-6.645428358411746	54.13886664593917
16	2.6765153035016143	-211.49598883586208
17	0.643705499343878	-163.47104567237318
18	-0.6695502103582429	-97.18368885582048
19	1.3773607281698297	-190.52523183769387
20	2.2406222408833347	-187.40335756287567
21	1.9974004584837273	-172.9437769247289
22	-0.5945637881388617	-107.75811609160473
23	1.9815494893265404	-157.49664707561294
24	-5.261861630566928	-44.2451212644715
25	-0.23819532600410387	-75.57231774469643
26	-5.872564156899756	-17.442608305387004
27	0.7462274466178531	-89.31324991823111
28	0.9691160938313645	-107.39386759796764
29	1.5920703055241354	-134.66716882512898
30	0.25072167439281046	-76.43053544797885
31	0.9816727033226469	-96.37555012918388
32	0.8209815106865728	-72.8253595632443
33	1.3363297681839121	-115.97755497428426
34	1.302473839093926	-110.62150080495185
35	-0.11676188521856368	-46.594554588270654
36	1.6574114629199137	-152.4803086977346
37	-0.32470276167890777	-70.84554100179334
38	0.14838678129526883	-63.2419667831844
39	1.1355926405825283	-82.14587902328238
40	1.1227847829355406	-124.10653362207222
41	-0.5416718147840198	-47.95587940178322
42	0.8779002703367604	-59.51855052240886
43	-1.2736825935040512	-18.743567769655797
44	1.0208824013050206	-77.59082275210798
45	0.46003702521840584	-33.002861778560614
46	0.34960429690677586	-37.02189757446336
47	0.021312093498266904	-7.8166321880559035
48	0.29184736261872324	-29.16108690231917
49	0.3136112207632573	-33.26757854814522
50	0.3466646860279594	-28.9625330832894
51	-1.5135736950970484	-8.140114907203406
52	0.17575806605022848	-16.52754627840992
53	-0.6216378428549643	-21.39839847663797
54	-0.9660755159851062	-0.27690336540929117
55	0.259130792689799	-15.926180318059554
56	-3.8972680849669734	20.45237577374617
57	-0.05505029177643195	-3.8900071190067225
58	0.3127180394571978	-22.1413234610768
59	-0.16049827678613937	0.05515832900673434
60	-0.31476076811167264	-0.5559321142554312
61	-0.37281901601135736	-6.221823361364685
62	-0.19616529154234996	3.9124330837125063
63	0.08399554241328122	-4.797876429906257
64	0.07971290059552949	-5.356209786180359
65	-0.9826066913978018	3.992340667586289
66	0.13699164669087427	-11.171189813003352
67	-0.103109152120334	0.7679133780222553
68	-0.09495987977374742	1.6345090628203387
69	-0.012048903148760282	0.283997452320893
70	-0.16111290815205326	-0.8791861338097435
72	-0.06481021521167918	1.2027209568018424
73	-0.06481021521167918	1.2027209568018424
74	-0.04838346979595087	0.5796501502462448
75	0.022131670511944534	-0.9513258303085497
76	-0.48171232861452573	2.5823306700065913
77	-2.8354640542807212	15.403985407898734
78	-0.28574432324518817	2.19168465666226
79	-0.13635219742616922	0.9151056592784901
81	0.011655236212552822	-0.4700036292456442
82	-0.25277857712839413	3.0715536247061026
83	0.017397116993715045	-0.8240640506977144
84	0.10162625870527009	-6.928632061470765
85	0.03289800886684091	-1.8085854588998806
86	-0.05354773602073948	1.152599745774892
87	0.013746016342636835	-0.5028298943236358
88	-0.423096851451116	2.487828491756612
89	-1.362618850791363	7.609909355430927
90	-0.4925012371580024	4.1339687553896916
91	0.019949591204968087	-1.6789135008487879
92	0.024024338591745575	-1.5040773967761822
93	0.022327324379288527	-1.2809338454619734
94	-2.825871673275568	13.26536571657956
95	-0.40220561182635883	2.450383626312938
96	0.050813129352635045	-3.4643160307353824
97	0.050813129352635045	-3.4643160307353824
98	-0.48405322912224946	2.585817231093281
101	-0.5632887329707152	2.692992839475945
104	-0.48405322912224946	2.585817231093281
105	-1.4272266020036124	5.700888111645019
106	0.05839251033709214	-6.310917778559418
107	-0.48405322912224946	2.585817231093281
108	-0.00027842894149010533	0.008865519711704906
109	0.025406564676317522	-1.7321580153676912
110	0.02698720139711952	-2.079441541679744
111	0.025406564676317522	-1.7321580153676912
112	0.028024052021887513	-2.39789527279828
113	-0.423096851451116	2.487828491756612
117	-0.4295702939152548	2.4989991928030886
118	0.02698720139711952	-2.079441541679744
119	-0.9815039185452106	5.190040699332585
120	0.028024052021887513	-2.39789527279828
127	0.05392825768083753	-4.207673247528922
128	0.05392825768083753	-4.207673247528922
132	0.026810496632770686	-2.0340368953309182
133	-0.6252263122138606	2.7644041073339087
136	0.012123586998130875	-0.480380340573646
137	-0.48405322912224946	2.585817231093281
138	0.008448921720045632	-0.31663401593286267
143	0.02698720139711952	-2.079441541679744
145	-0.05347823530790308	0.9804612330024742
146	-0.05347823530790308	0.9804612330024742
152	-0.005292279912971765	0.15601033825816657
154	-0.5099517054249922	2.623081670871227
155	-0.05347823530790308	0.9804612330024742
158	-0.6252263122138606	2.7644041073339087
164	0.026810496632770686	-2.0340368953309182
169	0.024821938117844056	-1.6292405397301888
171	-0.018684609003722485	0.4650665619685288
174	0.02698720139711952	-2.079441541679744
179	0.0007193147681991974	-0.023286205945403537
180	0.017397116993715045	-0.8240640506977144
181	0.024821938117844056	-1.6292405397301888
182	0.024821938117844056	-1.6292405397301888
