contig	chromosome	plasmid
1	5.945016580163618	-733.8282794756964
2	7.299798934834477	-744.0424698957663
3	3.913772861023193	-588.8226246241223
4	3.6236231011731306	-470.8515295473197
5	4.1339774924641155	-631.1474264196778
6	4.5315850129245945	-450.96373063977467
7	5.563211240040781	-543.4093774245505
8	1.4456531087084699	-443.28518857887497
9	3.2350824101851208	-404.5287374007787
10	4.953427745274952	-429.53094884338003
11	4.013838878510414	-359.8274527096067
12	3.8289050086095253	-367.8703959699884
13	1.2648498538148596	-265.1484888887348
14	2.1577124643556624	-222.6542386326716
15	2.3627722085188507	-253.3202869558639
16	-2.071067919347053	-125.20893676684285
17	-4.2805065873888655	33.45037927891433
18	2.6868910405884687	-242.30964771952674
19	-0.1901179760685423	-89.22383802516988
20	2.973824006452314	-255.27973674587702
21	1.8406681267550615	-147.64962109841284
22	2.1719418924599667	-183.88252574973816
23	0.16239290230736003	-119.8036896376034
24	0.05098772267968421	-41.815007363825444
25	-14.952570148147766	65.35624784818289
26	-2.6749531191614935	2.8007587694147054
27	-0.11122473038665426	-92.79984222848164
28	1.0760517713045372	-150.214541976014
29	1.5077455966989008	-135.6096851163294
30	1.4114838086705177	-121.65661540842778
31	0.7308564654845675	-83.16778348237199
32	1.6335412794001805	-150.9987041568105
33	-36.20111957157887	103.01140622359787
34	-13.143480182911206	63.16838904828371
35	0.6759196196414896	-57.861188972624305
36	1.0052594331170335	-77.1881266255466
37	-2.983004997677056	1.4679702621389588
38	-0.9575239385158261	-29.1899188510367
39	0.06468456090505548	-3.986480916345881
40	0.23214465698625553	-23.11319884643758
41	-16.42881145589692	57.61293448621069
42	-5.9168167064223	25.11714973098328
43	-4.51483861159719	15.104865808465167
44	0.26933168459359	-20.116695303962768
45	-1.1303450254306036	-0.8175536558744625
46	0.2507702481915617	-22.323231725723165
47	0.09087241861952222	-4.655250717275029
48	-0.3264496841764277	1.2319810608079385
49	-3.835030168284063	18.084127682964436
50	-0.4289660062922467	5.269918197118209
51	0.2826608526963712	-23.224485783524244
52	-0.39750671186807107	6.572934443452451
53	0.05027928610639165	-2.4825672488551103
54	0.039906301844398584	-1.5442976102621806
55	0.039906301844398584	-1.5442976102621806
56	0.027009780041977294	-1.621366483298285
57	-0.41819961960148877	5.367593122765002
58	0.13699164669087427	-11.171189813003352
59	0.14601057709610465	-9.832137653848223
60	0.15402002477870713	-10.7402316185182
61	0.01854926484777497	-1.2247524777776846
63	0.020393423944700118	-0.7631395523797053
64	-3.425659949885234	16.166501630964753
65	-0.6209773394539173	4.095864164656372
66	0.018061419913006915	-0.635306180869728
67	-1.035282264376221	4.1434838782414065
68	-0.9932517730102859	3.051172505227271
69	-1.9920941137586698	10.29615552802083
70	-0.03437517842681892	0.5715257822199238
71	0.08448591934748961	-8.162148917212363
73	0.1416800582852229	-12.588482363054503
74	-0.46653744304769695	1.7529081081582687
76	-1.2193605730570827	5.494510800754422
77	0.11334404662817832	-10.070785890443602
78	-0.09760496251892725	1.3799204656918214
80	0.025406564676317522	-1.7321580153676912
81	-2.1140011514754393	8.441013109469058
82	0.05667202331408916	-5.035392945221801
84	0.08500803497113374	-7.553089417832702
87	0.05839251033709214	-6.310917778559418
88	-0.00715988288370184	0.20555536648344308
89	-0.03437517842681892	0.5715257822199238
90	0.02698720139711952	-2.079441541679744
91	0.017397116993715045	-0.8240640506977144
92	0.008892476384000148	-0.33647223662112147
95	0.008892476384000148	-0.33647223662112147
96	0.05464757244903673	-4.230959453474325
99	-1.4272266020036124	5.700888111645019
101	0.022084658516032363	-1.2527629684952775
102	0.02833601165704458	-2.5176964726109006
103	0.025406564676317522	-1.7321580153676912
104	0.025406564676317522	-1.7321580153676912
108	-0.25120867648364786	2.092560779525037
109	-1.3436614344808469	5.624683839259646
111	-0.25204954812336844	2.0951375643195593
113	-0.2788567863924527	2.172949147150785
114	0.026810496632770686	-2.0340368953309182
118	0.002838011005797725	-0.09531017980423329
120	-1.3436614344808469	5.624683839259646
121	-0.190034329118145	1.8773266615868751
122	0.022084658516032363	-1.2527629684952775
124	-0.2788567863924527	2.172949147150785
126	0.008892476384000148	-0.33647223662112147
127	-0.25120867648364786	2.092560779525037
128	-0.4583531608240303	2.5463887905085096
132	-0.4295702939152548	2.4989991928030886
134	-0.5099517054249922	2.623081670871227
139	-0.7521345055276871	2.8853456671353994
140	0.002838011005797725	-0.09531017980423329
143	0.007188514840189342	-0.2623642644673989
144	0.008892476384000148	-0.33647223662112147
145	0.008892476384000148	-0.33647223662112147
150	-0.7521345055276871	2.8853456671353994
153	0.002838011005797725	-0.09531017980423329
154	0.02603580965563168	-1.856297990365535
155	-0.5099517054249922	2.623081670871227
156	-0.5099517054249922	2.623081670871227
161	0.02603580965563168	-1.856297990365535
162	0.02603580965563168	-1.856297990365535
170	0.017397116993715045	-0.8240640506977144
