contig	chromosome	plasmid
1	2.54915270921767	-463.27341291469514
2	5.001118553091779	-528.4706199399948
3	4.085389446754204	-436.2312653832928
4	3.499182689519613	-488.87893741248075
5	2.9927248264882227	-333.1837107973421
6	2.809480881165764	-362.1451217162799
7	2.662014886845247	-290.38848008844326
8	1.6871343306680844	-310.58119151694694
9	2.0259031418503985	-260.04796535240195
10	2.8156017075658966	-257.85490168299464
11	-0.6426579229643421	-243.093740626452
12	3.6043031414859144	-312.4309858436379
13	2.549526027022634	-285.39997978228143
14	3.2792807230320316	-316.7791324754813
15	2.0638515809104385	-214.67812065254222
16	1.390039399033916	-190.72512702638335
17	2.354688858049549	-255.17465586460855
18	2.6118516662369027	-230.75009596800535
19	0.9429535744825825	-181.88984611996503
20	2.0397554256053825	-193.9842128768054
21	2.06537151589671	-178.3602755898481
22	-0.02879142206037688	-150.84420856387788
23	1.980677946453886	-162.99602040626397
24	1.342117404063087	-181.76126094233155
25	1.2314364091616845	-123.29832126871223
26	1.2739490000291225	-152.04681649697977
27	1.583173698497851	-150.3484312399608
28	0.07278832679776936	-130.23350952227997
29	-2.794947447968247	-96.30186185440844
30	1.5811845598914083	-137.41768330487605
31	-52.73417717111382	160.62598816155122
32	-5.153590575672303	32.31565051391363
33	1.1123623730415986	-96.9665377692172
34	-0.3037424403037523	-69.51311337502064
35	-1.6037939394792131	-89.53854920433717
36	0.6466766654410083	-95.04474673846704
37	1.1385939772988767	-100.48059657056552
38	-11.78326483790423	54.377671786010815
39	0.1423363152210717	-72.92767463492777
40	0.693018095956762	-59.94667133388747
41	-1.1931919451945934	-40.586617950572645
42	1.0208824013050206	-77.59082275210798
43	0.560850577142399	-77.54854234685462
44	-3.4111381514160293	-2.514318669138275
45	0.4499068727218454	-47.61260504057237
46	1.4041005254172712	-121.19875874538124
47	0.22382112723331193	-42.84714174796261
48	-5.003334009364554	23.27361316751668
49	0.4305431992402413	-35.78427134987209
50	-1.458841755977664	19.00552566014712
51	0.3958420246227563	-29.891428579818253
52	0.49564488936446427	-40.1081424603596
53	-3.739142301563975	10.679848640498935
54	0.3013666482281945	-29.20689587391896
55	-1.1303450254306036	-0.8175536558744625
56	-0.5834105554961111	-10.125742010282636
57	0.50471929530549	-37.519855435962626
58	0.29379941925999375	-30.8597762790811
59	0.2020654097998804	-13.784609567925848
60	-0.6908494293357546	2.786667865250238
61	0.0597353344581224	-10.87870110443832
62	0.41560652570165857	-41.00755616666503
63	0.36186021891214804	-29.295736206683195
64	-1.4506218257349692	7.910212969143216
65	-0.34990585403733654	-1.7308958975185673
66	0.34445547172021573	-29.071604966615492
67	0.2654504179775561	-26.37844916497907
68	-0.37281901601135736	-6.221823361364685
69	-1.514460918756817	8.354402914959957
70	0.11238887090363558	-8.110398162143863
71	-0.5317262583640616	3.4349037551495165
72	-2.9799397825698657	11.405145704109714
73	0.02984779104777502	-1.7166766631025183
74	0.07590024010197016	-5.671884284982319
75	-0.13656791847753702	-7.8635912762752
76	0.13699164669087427	-11.171189813003352
77	-0.004666590024825723	0.07242154689159896
78	-0.3364722366212156	2.3164103484966283
79	-0.4564442055055409	1.3637735250087522
80	0.04697257581091474	-2.4815929565370896
81	0.017397116993715045	-0.8240640506977144
82	-1.8288535164301356	9.675978756150876
84	0.030049459863449535	-3.7208624999668958
86	0.10162625870527009	-6.928632061470765
87	0.010211906622993538	-0.39797965538681446
88	-0.48405322912224946	2.585817231093281
89	0.01751578607455251	-0.8329091229350123
90	-0.6039320487976214	3.9298727626787473
91	-1.2193605730570827	5.494510800754422
