contig	chromosome	plasmid
1	10.96061733718947	-1418.8472845112933
2	8.117293611150902	-783.8978640313593
3	4.6253453118825165	-483.76970820059523
4	3.320464153691903	-445.1872074600363
5	3.571221243562154	-365.77925511671293
6	5.348744765995626	-491.09778588091194
7	4.025654555010814	-400.05337237677634
8	2.951377844271975	-304.6994241316505
9	3.3649415148592645	-313.6752408972505
10	2.75970411566926	-265.7609968694133
11	1.3557058327345324	-224.4718782065683
12	2.671971146535828	-263.47054336255326
13	1.8755594321730706	-198.67588918082788
14	1.4348765077578642	-183.54555915268787
15	2.555261412770358	-220.70327205279526
16	2.5248408852682696	-234.25414331917548
17	0.5224457698187059	-110.46305711513585
18	-0.34735806501714084	-123.89439667228288
19	-0.16153592005732165	-142.7260644254088
20	-65.16407000320731	216.70318472674307
21	-0.6030300960597179	-78.39402956383324
22	-0.3212567356239804	-78.6358696458632
23	1.9905480199202907	-157.57983947042712
24	0.16809047319326886	-84.75444159371888
25	1.2930561457374443	-109.37565560999336
26	0.422958721221633	-111.25419294885938
27	1.1956527675031392	-112.86949176061192
28	1.374269714082594	-111.46902227640975
29	-0.7278305211756013	-75.37208605725712
30	1.4173627863247864	-124.8645919579137
31	1.2994160721315922	-140.10995199863518
32	-1.0681067750075313	-92.23046628322673
33	-0.026718322088331803	-36.306145083833385
34	-1.586885445336704	-90.32700656470135
35	0.9384356990592737	-73.36745689625646
36	-10.805880265017736	55.22859987532365
37	-7.669911665371678	46.713216543786636
38	1.0208824013050206	-77.59082275210798
39	0.37375278130988043	-65.838387671696
40	1.4041005254172712	-121.19875874538127
41	-0.1677896943915167	-31.344703533965024
42	0.6228618607603877	-47.601034214880436
43	-0.587642138165184	-0.6706349313187445
44	0.4119785346226159	-35.43774475091035
45	-0.08499574774288465	-21.22480414742897
46	-0.9418454524364988	-13.691843172421901
47	-0.14545545680521332	-27.06595200789041
48	-1.7547106535133503	8.626930147144956
49	0.5065435207099753	-44.29428587581493
50	-0.6505861837149514	0.5853672119291158
51	-1.1731099639838574	7.16940515315294
52	-0.16159745133862913	-3.3007335223783176
53	0.3331533069496597	-28.764495504309437
54	-0.30718514815892295	5.143709581372831
55	0.34946519988909586	-24.045108648807368
56	0.21231094856698363	-16.273293514185355
57	0.13699164669087427	-11.171189813003352
58	-0.4564442055055409	1.3637735250087522
59	-1.9071981712176127	10.777113679400909
60	-3.002563098434118	13.678673139208142
62	0.030603447737539646	-1.9144795721615537
63	0.023467480708765365	-1.4863463573527724
64	0.020275361112318535	-1.0647107369923372
65	0.010211906622993538	-0.39797965538681446
66	-0.011378498363635359	0.3333948277749137
67	0.020275361112318535	-1.0647107369923372
68	-0.5099517054249922	2.623081670871227
71	-1.2193605730570827	5.494510800754422
72	2.577386629631917e-05	-0.12369930685332875
76	-1.204938107974323	5.444076200566951
78	0.08520300696986283	-8.344954673890335
79	-0.059517935298707414	1.0467106185436759
80	-0.059517935298707414	1.0467106185436759
81	0.07621969402895257	-5.196474046103074
82	-0.48405322912224946	2.585817231093281
84	0.029688748129010456	-3.321432413193202
85	-0.48405322912224946	2.585817231093281
86	-2.396301379360313	10.76636652377647
88	-0.4688911155105977	4.05027580873766
90	0.029688748129010456	-3.321432413193202
91	0.029688748129010456	-3.321432413193202
93	-0.2788567863924527	2.172949147150785
94	0.07621969402895257	-5.196474046103074
96	0.011716925307000636	-0.47320307662440264
98	-0.47155221312021833	2.5669590284613584
102	0.050813129352635045	-3.4643160307353824
103	0.02603580965563168	-1.856297990365535
105	-0.25204954812336844	2.0951375643195593
107	0.010211906622993538	-0.39797965538681446
108	0.010211906622993538	-0.39797965538681446
114	0.028275247931588865	-2.493205452602604
118	-0.7208848788520736	2.8582589694736704
119	0.02944148169080929	-3.117949906278149
120	0.010211906622993538	-0.39797965538681446
121	0.025406564676317522	-1.7321580153676912
122	-0.059517935298707414	1.0467106185436759
125	-0.4267322829094571	2.4036890129988553
126	0.02698720139711952	-2.079441541679744
127	-0.2788567863924527	2.172949147150785
130	0.025406564676317522	-1.7321580153676912
135	0.025406564676317522	-1.7321580153676912
137	-0.25120867648364786	2.092560779525037
144	0.024171769036215096	-1.5260563034949577
145	0.024171769036215096	-1.5260563034949577
149	0.025406564676317522	-1.7321580153676912
160	0.024171769036215096	-1.5260563034949577
161	-0.25120867648364786	2.092560779525037
163	0.02698720139711952	-2.079441541679744
165	0.017397116993715045	-0.8240640506977144
166	0.017397116993715045	-0.8240640506977144
172	-0.47155221312021833	2.5669590284613584
173	-0.47155221312021833	2.5669590284613584
