contig	chromosome	plasmid
1	5.610183469843103	-693.6431774080315
2	4.1954121583781205	-463.68643336937436
3	3.772633341405565	-450.4799976980304
4	5.7186540013248495	-531.4147248887733
5	4.04858406695746	-432.8568804345742
6	4.2012628627866295	-410.13679608602484
7	1.490288507440467	-285.5873209888129
8	3.540660483714931	-288.07098243891585
9	3.268927772705876	-283.6384286379529
10	2.886194700514137	-326.588177747287
11	2.111457886662433	-260.4855711234002
12	2.0544825315546076	-215.16664715561168
13	1.9010817350315392	-219.6420057867187
14	0.47321958126485075	-215.34890037502583
15	-3.273994107115321	-153.31024050845355
16	2.4284210835434763	-230.80871701158466
17	-0.2714330966395293	-144.056344920854
18	-0.7558534052433288	-129.11273703988982
19	-2.182984108690822	-150.54748765809097
20	2.5628708239989493	-207.34400005012563
21	1.3714230515191161	-169.70016829461386
22	-2.492193384190183	-132.3086274452156
23	2.6199948390971333	-238.01256641576845
24	0.5904499165834753	-162.56315709446258
25	1.7025999308365094	-156.58476820023108
26	-1.8995030701844948	17.529429173964758
27	2.051132051044293	-165.05182305501418
28	-60.65437823045901	190.41998613028144
29	1.5476622209545772	-165.67865282012525
30	1.7357678468606128	-171.50570812107696
31	0.00045986965306710204	-76.73050439432394
32	-0.30773914210290165	-79.61817566742893
33	0.6443265262175926	-99.29408493351822
34	-0.051878934694673084	-73.47594060488147
35	-0.24427915833128555	-79.13155238750963
36	-3.247255301469541	-47.803838794257935
37	-0.2539754930424749	-66.29595648257958
38	-0.9723149552038084	-84.83020971842934
39	-0.04015397771518714	-76.18873883359903
40	-0.1005189437707319	-47.33649193299995
41	-0.32470276167890777	-70.84554100179334
42	0.7236878214109304	-78.33186729171626
43	-0.2697487985780471	-39.80166153863897
44	-1.073451688490028	-24.172441520422407
45	1.0208824013050206	-77.59082275210798
46	-6.336309393682323	36.471766765787514
47	0.35784521143121584	-32.70737271737587
48	1.3410068410719331	-120.71006882222729
49	-0.26668847144898145	-8.023469312186325
50	-0.16959739907723304	-48.49083078626054
51	0.46281546540291085	-56.56682275093278
52	0.015507930555913596	-20.918889533910452
53	0.06493353101767507	-25.43417000784254
54	-0.19608691280082713	-15.64692862515347
55	-0.9184586206703793	6.075156664622506
56	-4.76434518111578	18.780169044354196
57	-0.25712274161440174	3.179023149419142
58	0.3082318783071205	-34.516903724737794
59	-1.7754949539179217	-16.737451691967358
60	-2.617715423555869	14.313376130516492
61	0.33580984575519146	-35.340687799350775
62	-1.1997270518406804	7.607558820289543
63	-1.051385549698053	2.818713778395238
64	-0.08303507596008419	-0.7790352528943565
65	-3.515525797880013	19.55597739935667
66	-0.5438514894377224	5.213112040259768
67	-0.5909490148339929	-3.414125410861602
68	-0.6916529697796525	4.448242363283362
69	-0.21061948032213085	2.485357593318952
70	0.0008322340509607784	-1.402748279646274
71	0.1487237585033654	-8.91440874919365
72	-0.16021049219261307	-0.3295705392481594
73	-0.8449088047361011	3.2536502888831373
74	-5.437165978519137	20.19769294480453
75	-2.9085165232672647	16.081711944529925
76	-0.27890298878564046	-0.19460400661674537
77	-0.17086321312870822	0.9253241123590605
78	-0.08678902449958148	-4.778167872241389
79	-0.13128167018587433	1.400074843610887
80	-0.14123755487212897	-1.4086661605969422
81	-0.014779605129021434	-0.20553222610177002
82	0.13699164669087427	-11.171189813003352
83	-0.00027842894149010533	0.008865519711704906
84	-0.03479626379122891	0.7637123515179844
87	-3.425659949885234	16.166501630964753
88	-0.07305535392083762	-0.3456462986344473
89	-1.173729859073248	3.4453613825826697
90	0.02374590965025547	-1.4952118770644773
91	-0.03116249057987197	0.5737801855236295
92	-0.8651018392551872	2.9714568433685553
93	-0.03217417958494462	0.5121461193455605
94	0.047770248242001045	-2.9992892738406596
96	0.017397116993715045	-0.8240640506977144
97	-0.48405322912224946	2.585817231093281
98	-0.48405322912224946	2.585817231093281
99	0.03228266162598814	-1.5686159179136627
101	-0.9121573172513511	5.073465297184165
103	-0.015038334430816036	-0.42875131405347844
104	-0.2790128755749004	1.0617710904071664
105	-1.8694273732844957	10.235428682644184
108	0.050813129352635045	-3.4643160307353824
109	0.050813129352635045	-3.4643160307353824
111	0.02698720139711952	-2.079441541679744
112	-0.9815039185452106	5.190040699332585
113	-1.439857079369241	7.736429489841095
114	-0.423096851451116	2.487828491756612
115	-0.00715988288370184	0.20555536648344308
116	0.022327324379288527	-1.2809338454619734
117	0.05392825768083753	-4.207673247528922
118	-0.03008691450204104	0.6668359620241571
121	-0.423096851451116	2.487828491756612
122	0.05839251033709214	-6.310917778559418
123	0.019898011764624357	-1.0296194171810669
125	0.0007193147681991974	-0.023286205945403537
126	0.025406564676317522	-1.7321580153676912
127	-0.04914447011199741	0.9297966311423611
128	0.025406564676317522	-1.7321580153676912
129	-0.04914447011199741	0.9297966311423611
130	-0.005292279912971765	0.15601033825816657
133	-0.423096851451116	2.487828491756612
135	-2.095795940008534	8.510029506395046
136	0.02698720139711952	-2.079441541679744
137	0.02698720139711952	-2.079441541679744
138	-0.9815039185452106	5.190040699332585
139	0.018072146547677193	-0.8754687373538079
140	0.028024052021887513	-2.39789527279828
141	0.05392825768083753	-4.207673247528922
143	0.022131670511944534	-0.9513258303085497
145	-0.939521999340247	5.122080863674316
147	-0.011378498363635359	0.3333948277749137
148	0.07621969402895257	-5.196474046103074
149	0.07621969402895257	-5.196474046103074
151	0.02126522620518756	-1.1631508098055896
152	-0.14765053100131809	1.6846951182205272
153	0.011655236212552822	-0.4700036292456442
155	0.17679707092679564	-11.933236645668343
158	-0.12490947718659307	-0.6121522659833003
160	0.026810496632770686	-2.0340368953309182
163	0.016242941447831782	-0.7419373447292852
164	0.016242941447831782	-0.7419373447292852
166	0.011655236212552822	-0.4700036292456442
167	0.022327324379288527	-1.2809338454619734
168	0.013798784774222028	-0.587786664902028
170	0.012123586998130875	-0.480380340573646
171	0.050813129352635045	-3.4643160307353824
172	0.028024052021887513	-2.39789527279828
174	-0.009506432461567016	0.26439586650637636
175	-0.423096851451116	2.487828491756612
176	-0.006459140071598313	0.1872628817622708
179	0.021555001234558446	-1.1939224684723442
180	0.02698720139711952	-2.079441541679744
181	-0.009506432461567016	0.26439586650637636
182	0.10102689767245465	-6.818992368953339
183	0.07577017325434099	-5.114244276715004
184	0.02603580965563168	-1.856297990365535
186	-0.4295702939152548	2.4989991928030886
187	-0.4295702939152548	2.4989991928030886
190	-0.423096851451116	2.487828491756612
196	-0.14765053100131809	1.6846951182205272
201	-0.006459140071598313	0.1872628817622708
202	-0.006086218450663594	0.17738448951674712
203	0.025406564676317522	-1.7321580153676912
206	0.026810496632770686	-2.0340368953309182
209	-0.006459140071598313	0.1872628817622708
210	-0.006459140071598313	0.1872628817622708
212	0.028024052021887513	-2.39789527279828
214	-0.7521345055276871	2.8853456671353994
219	0.02698720139711952	-2.079441541679744
222	0.008448921720045632	-0.31663401593286267
241	0.017397116993715045	-0.8240640506977144
