contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length	read_depth	gc_content
1	0	1	0.0022594046	0.9987693	0	1	0.0	1.0	0.0192740993097111	0.980725900690289	406898	0.9008106579175028	0.4947210357386863
2	0	1	0.0013991739	0.9992727	0	1	0.0	1.0	0.0332775476059515	0.966722452394049	373335	1.011646005636501	0.5093977259030094
3	0	1	0.0019106469	0.99896663	0	1	0.0	1.0	0.019493856878301	0.980506143121699	339377	0.9293831170580368	0.5032102941566459
4	0	1	0.010916078	0.9938788	0	1	0.0	1.0	0.0263006947374916	0.973699305262508	294343	1.0156897015416586	0.5159694641965327
5	0	1	0.0024825197	0.99870056	0	1	0.0	1.0	0.0375241261449635	0.962475873855037	284584	1.017839364644174	0.5172321704663649
6	0	1	0.0024212932	0.99874336	0	1	0.0	1.0	0.0127728774368249	0.987227122563175	255718	0.964671656604605	0.5042781501497744
7	0	1	0.0024172368	0.9987569	0	1	0.0	1.0	0.018840690628093	0.981159309371907	249893	1.0	0.4978850948205832
8	0	1	0.0027145934	0.99852675	0	1	0.0	1.0	0.026796931669605	0.973203068330395	241974	1.0099567546233867	0.5095216841478837
9	0	1	0.0026643476	0.9985986	0	1	0.0	1.0	0.0273102159784485	0.972689784021551	234315	1.0069339507267498	0.5076712971854128
10	0	1	0.004161399	0.9977709	0	1	0.0	1.0	0.030405377781681	0.969594622218319	190257	0.975516451747411	0.5087224123159726
11	0	1	0.004777742	0.99731576	0	1	0.0	1.0	0.0268982152599521	0.973101784740048	181038	0.930582162132292	0.4990499232205393
12	0	1	0.004330362	0.99764085	0	1	0.0	1.0	0.0174059162821488	0.982594083717851	164288	0.9504706828490584	0.5097329080638878
13	0	1	0.018310802	0.9894476	0	1	0.0	1.0	0.018182064150544	0.981817935849456	162897	1.008569876033819	0.5163078509733144
14	0	1	0.008189175	0.99550295	0	1	0.0	1.0	0.0352115266360085	0.964788473363992	110233	0.974557460995782	0.4968112997015412
15	0	1	0.0037653176	0.9979267	0	1	0.0	1.0	0.0150505472605198	0.98494945273948	107664	1.0172732966162574	0.523619780056472
16	0	1	0.009965449	0.9942426	0	1	0.003	0.997	0.0934347375661602	0.90656526243384	99260	0.9716240859105896	0.4861676405399959
17	0	1	0.42460427	0.71728075	1	0	0.869	0.131	0.715171991737554	0.284828008262446	93762	0.5945151153217584	0.4813570529638873
18	0	1	0.006992281	0.9961865	0	1	0.0	1.0	0.0754782151349536	0.924521784865046	90894	1.03937722190499	0.520837459018197
19	0	1	0.005408193	0.99700874	0	1	0.005	0.995	0.0380912610566845	0.961908738943316	90240	0.9962630173329728	0.5078457446808511
20	0	1	0.0059660766	0.996735	0	1	0.0	1.0	0.0182334992037381	0.981766500796262	83076	1.0165341966144157	0.5205113390148779
21	0	1	0.015875315	0.9911439	0	1	0.0	1.0	0.0488123284858485	0.951187671514152	79687	1.002364659507451	0.5000188236475209
22	0	1	0.0176965	0.9898254	0	1	0.0	1.0	0.0456008497831689	0.954399150216831	77497	0.9759688887251562	0.5042130663122444
23	0	1	0.011258275	0.99379444	0	1	0.0	1.0	0.0232461134994691	0.976753886500531	73005	0.9781507571988898	0.4978426135196219
24	0	1	0.015646597	0.9909198	0	1	0.007	0.993	0.0285069526085111	0.971493047391489	72112	0.9602681942935032	0.4756351231417794
