chromosome	contig	contig_len
CH_1	1	763221
CH_1	2	411967
CH_1	3	384447
CH_1	4	376858
CH_1	5	300356
CH_1	6	245983
CH_1	7	241503
CH_1	8	177750
CH_1	9	169041
CH_1	10	166476
CH_1	11	164036
CH_1	12	143386
CH_1	13	136345
CH_1	14	128184
CH_1	15	128145
CH_1	16	112900
CH_1	17	109816
CH_1	18	88351
CH_1	19	84888
CH_1	20	84746
CH_1	21	77721
CH_1	22	55746
CH_1	23	50826
CH_1	24	45579
CH_1	25	42012
CH_1	27	34807
CH_1	29	31682
CH_1	30	31233
CH_1	31	27458
CH_1	32	26049
CH_1	33	25244
CH_1	34	23184
CH_1	36	20243
CH_1	37	19515
CH_1	39	15490
CH_1	40	14171
CH_1	43	12437
CH_1	46	8935
CH_1	47	6829
CH_1	48	6776
CH_1	50	5590
CH_1	52	4505
CH_1	53	4500
CH_1	54	3880
CH_1	55	3856
CH_1	56	3517
CH_1	57	3037
CH_1	58	2940
CH_1	59	2899
CH_1	60	2891
CH_1	61	2862
CH_1	62	2582
CH_1	63	2577
CH_1	64	2557
CH_1	66	1645
CH_1	68	1449
CH_1	69	1323
CH_1	70	1284
CH_1	71	1118
CH_1	72	1073
CH_1	73	1050
CH_1	74	972
CH_1	75	964
CH_1	76	948
CH_1	77	902
CH_1	78	837
CH_1	79	837
CH_1	80	825
CH_1	81	812
CH_1	82	747
CH_1	83	747
CH_1	84	732
CH_1	85	730
CH_1	86	639
CH_1	87	630
CH_1	88	543
CH_1	90	532
CH_1	91	514
CH_1	92	506
CH_1	93	504
CH_1	94	501
CH_1	95	496
CH_1	96	487
CH_1	97	438
CH_1	98	428
CH_1	99	421
CH_1	101	415
CH_1	102	412
CH_1	103	403
CH_1	104	398
CH_1	105	375
CH_1	106	373
CH_1	107	368
CH_1	108	365
CH_1	109	363
CH_1	110	359
CH_1	111	358
CH_1	112	339
CH_1	113	338
CH_1	114	335
CH_1	115	331
CH_1	116	325
CH_1	117	302
CH_1	118	301
CH_1	119	298
CH_1	120	297
CH_1	121	296
CH_1	122	286
CH_1	123	285
CH_1	124	285
CH_1	125	283
CH_1	126	276
CH_1	127	274
CH_1	128	273
CH_1	129	265
CH_1	130	265
CH_1	131	265
CH_1	132	260
CH_1	133	257
CH_1	134	252
CH_1	135	249
CH_1	136	249
CH_1	137	247
CH_1	138	244
CH_1	139	243
CH_1	140	238
CH_1	141	238
CH_1	142	237
CH_1	143	236
CH_1	144	221
CH_1	145	221
CH_1	146	218
CH_1	147	218
CH_1	148	217
CH_1	149	217
CH_1	150	210
CH_1	152	203
CH_1	154	203
CH_1	155	201
CH_1	156	194
CH_1	157	188
CH_1	158	185
CH_1	159	183
CH_1	160	182
CH_1	161	181
CH_1	162	179
CH_1	163	178
CH_1	164	178
CH_1	165	174
CH_1	166	173
CH_1	167	172
CH_1	168	167
CH_1	169	167
CH_1	170	167
CH_1	171	167
CH_1	172	164
CH_1	173	164
CH_1	174	163
CH_1	175	163
CH_1	176	162
CH_1	177	161
CH_1	178	161
CH_1	179	159
CH_1	180	158
CH_1	181	152
CH_1	182	148
CH_1	183	148
CH_1	184	148
CH_1	185	146
CH_1	186	145
CH_1	187	140
CH_1	188	138
CH_1	189	137
CH_1	190	136
CH_1	191	135
CH_1	192	135
CH_1	193	133
CH_1	194	133
CH_1	195	131
CH_1	196	130
CH_1	197	130
CH_1	198	129
CH_1	199	123
CH_1	200	122
CH_1	201	122
CH_1	202	122
CH_1	203	118
CH_1	204	117
CH_1	205	117
CH_1	206	114
CH_1	207	111
CH_1	208	111
CH_1	209	111
CH_1	210	111
CH_1	211	100
CH_1	212	100
CH_1	213	100
CH_1	214	100
CH_1	215	97
CH_1	216	96
CH_1	217	95
CH_1	218	95
CH_1	219	87
CH_1	220	87
CH_1	221	85
CH_1	222	82
CH_1	223	82
CH_1	224	82
CH_1	225	82
CH_1	226	79
CH_1	227	76
CH_1	228	75
CH_1	229	75
CH_1	230	73
CH_1	231	68
CH_1	232	68
CH_1	233	68
CH_1	234	67
CH_1	235	65
CH_1	236	65
CH_1	237	64
CH_1	238	64
CH_1	239	64
CH_1	240	61
CH_1	241	61
CH_1	242	59
CH_1	243	59
CH_1	244	45
CH_1	245	45
CH_1	246	39
CH_1	247	39
CH_1	248	37
CH_1	249	30
