contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length
1	0	1	0.00204612	0.9986955	0	1	0.0	1.0	0.023646290885428	0.976353709114572	790743
2	0	1	0.0013698137	0.9992386	0	1	0.0	1.0	0.0229923531900901	0.97700764680991	454650
3	0	1	0.0010464861	0.999441	0	1	0.0	1.0	0.0333382609979478	0.966661739002052	406499
4	0	1	0.00095253764	0.9995029	0	1	0.0	1.0	0.0450997957574879	0.954900204242512	387232
5	0	1	0.0038470859	0.9978487	0	1	0.0	1.0	0.0200021149347429	0.979997885065257	380624
6	0	1	0.00090841646	0.99955106	0	1	0.0	1.0	0.0369541874465624	0.963045812553438	358034
7	0	1	0.0012743388	0.99933374	0	1	0.0	1.0	0.0373524623748988	0.962647537625101	288373
8	0	1	0.007947596	0.99574655	0	1	0.0	1.0	0.0234720563073141	0.976527943692686	203751
9	0	1	0.0017048242	0.9991168	0	1	0.0	1.0	0.019621129298918	0.980378870701082	175762
10	0	1	0.004373985	0.99746966	0	1	0.0	1.0	0.0530823761484728	0.946917623851527	147607
11	0	1	0.023376323	0.9864595	0	1	0.04	0.96	0.0248718651412272	0.975128134858773	133597
12	0	1	0.010678548	0.99407184	0	1	0.0	1.0	0.0193506615867577	0.980649338413242	132226
13	0	1	0.002474613	0.9986819	0	1	0.0	1.0	0.0308952032024333	0.969104796797567	129062
14	0	1	0.0036545324	0.99804926	0	1	0.0	1.0	0.0348444957265199	0.96515550427348	113253
15	0	1	0.0025115672	0.9986895	0	1	0.0	1.0	0.0637786433746885	0.936221356625311	112907
16	0	1	0.025082028	0.98506296	0	1	0.0	1.0	0.0241442434201774	0.975855756579823	111787
17	0	1	0.015954325	0.99077594	0	1	0.0	1.0	0.0160900548887782	0.983909945111222	106401
18	0	1	0.031401366	0.9814819	0	1	0.0	1.0	0.0232399436258272	0.976760056374173	91265
19	1	0	0.02822639	0.98199093	1	0	0.995	0.005	0.720119640648427	0.279880359351573	89983
20	0	1	0.037541084	0.9771122	0	1	0.0	1.0	0.0151954106207773	0.984804589379223	51110
21	0	1	0.04569029	0.97189873	0	1	0.205	0.795	0.12666601277872	0.87333398722128	50732
22	0	1	0.049586754	0.97035056	0	1	0.028	0.972	0.228185341917604	0.771814658082396	43612
23	0	1	0.008854492	0.9953246	0	1	0.0	1.0	0.0273594923750756	0.972640507624924	41343
24	0	1	0.08472868	0.94711983	0	1	0.062	0.938	0.0308174902645428	0.969182509735457	39726
