contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length	read_depth	gc_content
1	0	1	0.0016170415	0.99915314	0	1	0.0	1.0	0.0159846773538722	0.984015322646128	452112	0.9750392330576392	0.4960695579856319
2	0	1	0.0023239749	0.9987129	0	1	0.0	1.0	0.0226969112618126	0.977303088738187	385226	0.9712449693887056	0.501300535270205
3	0	1	0.0016971325	0.99909097	0	1	0.001	0.999	0.0386742668051789	0.961325733194821	366201	1.0501107555692886	0.5068172943274322
4	0	1	0.0015635019	0.9991608	0	1	0.0	1.0	0.0308099113159978	0.969190088684002	319987	1.0526278769153998	0.5104863635085175
5	0	1	0.016149383	0.9898139	0	1	0.0	1.0	0.0200523699034116	0.979947630096588	235320	1.0000098772854709	0.5175165731769505
6	0	1	0.0028910688	0.998465	0	1	0.0	1.0	0.026400086221481	0.973599913778519	218354	1.0184711837324054	0.5200408510950109
7	0	1	0.008181104	0.99546266	0	1	0.0	1.0	0.0247901204897668	0.975209879510233	214029	0.9737557365779338	0.5082068317844778
8	0	1	0.0029403765	0.9983798	0	1	0.0	1.0	0.0215612394439512	0.978438760556049	208548	1.0344407018996733	0.5106929819513972
9	0	1	0.0047952873	0.997396	0	1	0.0	1.0	0.010099416891038	0.989900583108962	201671	1.0	0.5009941935131972
10	0	1	0.026165737	0.9820756	0	1	0.0	1.0	0.0335507591119644	0.966449240888036	195584	0.99016352101579	0.5074955006544503
11	0	1	0.0076627936	0.9956926	0	1	0.0	1.0	0.0231151713656554	0.976884828634345	183959	1.0005107187843234	0.5137014225996009
12	0	1	0.0029055702	0.9984473	0	1	0.0	1.0	0.0289788535150979	0.971021146484902	159046	1.030038566791153	0.513008815059794
13	0	1	0.0034145957	0.9981631	0	1	0.0	1.0	0.021343767944345	0.978656232055655	150989	0.9863939107854828	0.5158057871765492
14	0	1	0.003915449	0.99788857	0	1	0.0	1.0	0.0327603737797766	0.967239626220223	133907	1.0755078314740052	0.5055822324449057
15	0	1	0.0033650598	0.99818784	0	1	0.0	1.0	0.0377890615797163	0.962210938420284	108126	1.082662462275945	0.5060115050959066
16	0	1	0.0057962644	0.99682814	0	1	0.022	0.978	0.071400886789989	0.928599113210011	100657	1.0248282012692802	0.5051908958144987
17	0	1	0.018540846	0.9893722	0	1	0.0	1.0	0.0279390994611943	0.972060900538806	96111	1.0602071936488218	0.5069346900979076
18	0	1	0.0050676917	0.9972193	0	1	0.0	1.0	0.0202410874836821	0.979758912516318	94778	1.0624567366492232	0.5154466226339446
19	0	1	0.021965181	0.9875808	0	1	0.0	1.0	0.0176006473424971	0.982399352657503	92486	1.0315714175750963	0.5261553099928638
20	0	1	0.023321988	0.98656034	0	1	0.0	1.0	0.0191408140389598	0.98085918596104	91732	1.0014063296750186	0.5093097283390747
21	0	1	0.0047634495	0.9972998	0	1	0.0	1.0	0.0387456485002905	0.96125435149971	86425	1.061195915583054	0.5252531096326295
22	0	1	0.009061878	0.9949132	0	1	0.101	0.899	0.0519385662181382	0.948061433781862	77333	1.0831495239536135	0.4803253462299406
23	0	1	0.0063866256	0.99645233	0	1	0.0	1.0	0.0381022217040167	0.961897778295983	70656	1.0215740453192974	0.5147333559782609
24	0	1	0.008370379	0.99542946	0	1	0.0	1.0	0.04424140121459	0.95575859878541	70423	0.9801843880846736	0.5082572455021797
25	1	0	0.84610057	0.2357336	1	0	0.941	0.059	0.803370349523811	0.196629650476189	50311	1.5277371926853964	0.493888016537139
26	0	1	0.012079712	0.99308074	0	1	0.001	0.999	0.0324757386393677	0.967524261360632	49796	1.0772716052331923	0.4969274640533376
27	0	1	0.012026409	0.99308157	0	1	0.0	1.0	0.0414064183289631	0.958593581671037	43596	1.0425230060331945	0.5202312138728323
28	0	1	0.008229126	0.9954503	0	1	0.002	0.998	0.0254656707253972	0.974534329274603	41243	1.0344486647608886	0.4946051451155347
29	0	1	0.028798036	0.98285156	0	1	0.037	0.963	0.106034361622063	0.893965638377937	39226	1.0483120061367115	0.4639779737928924
30	0	1	0.020921953	0.9880191	0	1	0.0	1.0	0.0105125793693255	0.989487420630675	38007	0.9654146394549156	0.5027231825716315
31	0	1	0.022281423	0.9870106	0	1	0.026	0.974	0.0152976408415904	0.98470235915841	34102	0.9592186310155848	0.489853967509237
32	1	0	0.78312874	0.3287583	1	0	0.98	0.02	0.644928767200219	0.355071232799781	33662	1.917585630324403	0.5126552195353812
33	0	1	0.008407104	0.9954502	0	1	0.0	1.0	0.0649801443771437	0.935019855622856	30861	1.0508455231467104	0.5325815754512168
34	0	1	0.019450279	0.988822	0	1	0.002	0.998	0.0189219591965162	0.981078040803484	26735	1.0957441161091337	0.4736487750140266
35	0	1	0.02771048	0.9834962	0	1	0.06	0.94	0.0935220886586667	0.906477911341333	26416	1.0666174250734923	0.4949651726226529
36	1	0	0.9077214	0.16288692	1	0	0.893	0.107	0.778481092860931	0.221518907139069	19348	1.565671043586048	0.4770518916683895
37	0	1	0.055666707	0.96678376	0	1	0.333	0.667	0.0189791310387922	0.981020868961208	16367	1.0198086195675702	0.4647155862406061
