chromosome	contig	contig_len
CH_1	1	333564
CH_1	2	248090
CH_1	3	216720
CH_1	4	214663
CH_1	5	195658
CH_1	6	192609
CH_1	7	181096
CH_1	8	173893
CH_1	9	173014
CH_1	10	147312
CH_1	11	142227
CH_1	12	142136
CH_1	13	137882
CH_1	14	131788
CH_1	15	117976
CH_1	16	113068
CH_1	17	109565
CH_1	18	104696
CH_1	19	103642
CH_1	20	102101
CH_1	21	94012
CH_1	22	93786
CH_1	23	91550
CH_1	24	88127
CH_1	25	87178
CH_1	26	82635
CH_1	27	78669
CH_1	28	72958
CH_1	29	72858
CH_1	30	72185
CH_1	31	68808
CH_1	33	59457
CH_1	34	54016
CH_1	35	51785
CH_1	36	45189
CH_1	37	44223
CH_1	38	42272
CH_1	39	41246
CH_1	40	40377
CH_1	41	40090
CH_1	42	34139
CH_1	44	31056
CH_1	45	30734
CH_1	46	22584
CH_1	47	21373
CH_1	48	19114
CH_1	49	16477
CH_1	50	16082
CH_1	51	14411
CH_1	52	9417
CH_1	53	9269
CH_1	54	7621
CH_1	55	5745
CH_1	56	4113
CH_1	58	3061
CH_1	59	2885
CH_1	60	2436
CH_1	61	2081
CH_1	62	1881
CH_1	65	1548
CH_1	66	1320
CH_1	67	1283
CH_1	68	1275
CH_1	69	1268
CH_1	70	1197
CH_1	71	1188
CH_1	72	1080
CH_1	73	1057
CH_1	74	1051
CH_1	75	975
CH_1	76	955
CH_1	77	910
CH_1	78	897
CH_1	79	842
CH_1	80	790
CH_1	81	762
CH_1	82	753
CH_1	83	745
CH_1	84	723
CH_1	85	698
CH_1	86	629
CH_1	87	628
CH_1	88	616
CH_1	89	581
CH_1	90	573
CH_1	91	572
CH_1	92	570
CH_1	93	569
CH_1	94	553
CH_1	95	528
CH_1	96	527
CH_1	97	507
CH_1	98	479
CH_1	99	465
CH_1	100	460
CH_1	101	422
CH_1	102	404
CH_1	103	404
CH_1	104	398
CH_1	105	389
CH_1	106	388
CH_1	107	382
CH_1	108	382
CH_1	109	353
CH_1	110	353
CH_1	111	349
CH_1	112	330
CH_1	113	324
CH_1	114	324
CH_1	115	324
CH_1	116	320
CH_1	117	319
CH_1	118	305
CH_1	119	297
CH_1	120	266
CH_1	121	266
CH_1	122	262
CH_1	123	262
CH_1	124	261
CH_1	125	259
CH_1	126	246
CH_1	127	241
CH_1	128	233
CH_1	129	230
CH_1	130	230
CH_1	131	228
CH_1	132	224
CH_1	133	221
CH_1	134	218
CH_1	135	216
CH_1	136	213
CH_1	137	213
CH_1	138	212
CH_1	139	210
CH_1	140	205
CH_1	141	204
CH_1	142	200
CH_1	143	197
CH_1	144	192
CH_1	145	187
CH_1	146	184
CH_1	147	182
CH_1	148	176
CH_1	149	176
CH_1	150	173
CH_1	151	170
CH_1	152	169
CH_1	153	169
CH_1	154	161
CH_1	155	156
CH_1	156	156
CH_1	157	155
CH_1	158	153
CH_1	159	151
CH_1	160	149
CH_1	161	149
CH_1	162	147
CH_1	163	145
CH_1	164	143
CH_1	165	142
CH_1	166	140
CH_1	167	139
CH_1	168	134
CH_1	169	134
CH_1	170	131
CH_1	171	128
CH_1	172	128
CH_1	173	128
CH_1	174	118
CH_1	175	118
CH_1	176	115
CH_1	177	114
CH_1	178	103
CH_1	179	99
CH_1	180	91
CH_1	181	90
CH_1	182	90
CH_1	183	90
CH_1	184	83
CH_1	185	83
CH_1	186	83
CH_1	187	81
CH_1	188	81
CH_1	189	80
CH_1	190	77
CH_1	191	77
CH_1	192	77
CH_1	193	73
CH_1	194	72
CH_1	195	72
CH_1	196	69
CH_1	197	69
CH_1	198	66
CH_1	199	66
CH_1	200	66
CH_1	201	66
CH_1	202	64
CH_1	203	63
CH_1	204	63
CH_1	205	62
CH_1	206	62
CH_1	207	62
CH_1	208	62
CH_1	209	61
CH_1	210	61
CH_1	211	58
CH_1	212	58
CH_1	213	57
CH_1	214	57
CH_1	215	56
CH_1	216	54
CH_1	217	53
CH_1	218	49
CH_1	219	44
CH_1	220	43
CH_1	221	39
CH_1	222	37
CH_1	223	37
CH_1	224	37
CH_1	225	36
CH_1	226	36
CH_1	227	35
CH_1	228	34
CH_1	229	34
CH_1	230	28
CH_1	231	28
