chromosome	contig	contig_len
CH_1	1	370013
CH_1	2	238567
CH_1	3	234791
CH_1	4	213628
CH_1	5	207792
CH_1	6	206989
CH_1	7	201930
CH_1	8	176380
CH_1	9	151491
CH_1	10	147295
CH_1	11	139178
CH_1	12	121394
CH_1	13	119255
CH_1	14	118309
CH_1	15	114733
CH_1	16	94571
CH_1	17	92324
CH_1	18	89419
CH_1	19	88161
CH_1	20	76070
CH_1	21	75327
CH_1	22	73106
CH_1	23	72340
CH_1	24	72107
CH_1	25	70600
CH_1	26	65025
CH_1	27	62245
CH_1	28	59870
CH_1	29	58442
CH_1	30	57309
CH_1	31	54667
CH_1	32	54545
CH_1	33	51160
CH_1	34	43230
CH_1	36	39529
CH_1	37	39169
CH_1	38	38911
CH_1	39	37807
CH_1	40	37576
CH_1	41	35687
CH_1	42	33684
CH_1	43	32550
CH_1	44	30733
CH_1	45	28402
CH_1	46	27931
CH_1	47	26276
CH_1	48	24513
CH_1	49	23166
CH_1	50	21482
CH_1	51	19326
CH_1	52	18269
CH_1	53	17591
CH_1	54	16329
CH_1	55	15867
CH_1	56	15798
CH_1	57	15400
CH_1	58	15127
CH_1	60	13245
CH_1	61	13024
CH_1	62	10894
CH_1	64	8644
CH_1	65	8511
CH_1	66	8458
CH_1	67	7562
CH_1	68	6789
CH_1	69	6553
CH_1	70	6542
CH_1	71	6148
CH_1	72	5989
CH_1	73	5980
CH_1	74	5591
CH_1	79	5285
CH_1	80	5195
CH_1	81	4862
CH_1	82	4849
CH_1	83	4666
CH_1	84	4113
CH_1	85	4027
CH_1	86	3871
CH_1	87	3743
CH_1	88	3660
CH_1	89	3532
CH_1	91	3046
CH_1	92	2812
CH_1	93	2716
CH_1	94	2700
CH_1	95	2628
CH_1	96	2252
CH_1	99	2046
CH_1	100	2041
CH_1	101	1955
CH_1	102	1949
CH_1	103	1935
CH_1	105	1653
CH_1	106	1652
CH_1	107	1647
CH_1	108	1490
CH_1	109	1484
CH_1	110	1480
CH_1	111	1341
CH_1	112	1335
CH_1	113	1305
CH_1	114	1283
CH_1	115	1168
CH_1	116	1165
CH_1	117	1056
CH_1	118	940
CH_1	119	913
CH_1	120	913
CH_1	121	887
CH_1	122	886
CH_1	123	863
CH_1	124	779
CH_1	125	779
CH_1	126	739
CH_1	127	737
CH_1	128	705
CH_1	129	658
CH_1	130	631
CH_1	131	631
CH_1	132	626
CH_1	133	614
CH_1	134	614
CH_1	135	595
CH_1	136	569
CH_1	137	556
CH_1	138	528
CH_1	139	522
CH_1	140	522
CH_1	141	522
CH_1	142	513
CH_1	143	507
CH_1	144	498
CH_1	145	497
CH_1	146	491
CH_1	148	475
CH_1	149	472
CH_1	150	450
CH_1	151	444
CH_1	152	436
CH_1	153	436
CH_1	154	424
CH_1	155	412
CH_1	156	401
CH_1	157	398
CH_1	158	397
CH_1	159	396
CH_1	160	395
CH_1	161	392
CH_1	162	387
CH_1	163	387
CH_1	164	379
CH_1	165	378
CH_1	166	376
CH_1	167	376
CH_1	168	363
CH_1	169	353
CH_1	170	350
CH_1	171	344
CH_1	172	341
CH_1	173	333
CH_1	174	329
CH_1	175	328
CH_1	176	325
CH_1	177	315
CH_1	178	315
CH_1	180	314
CH_1	181	313
CH_1	183	311
CH_1	184	311
CH_1	185	309
CH_1	186	305
CH_1	187	305
CH_1	188	304
CH_1	189	297
CH_1	190	296
CH_1	191	294
CH_1	193	293
CH_1	194	289
CH_1	195	283
CH_1	196	283
CH_1	197	274
CH_1	198	271
CH_1	199	270
CH_1	200	269
CH_1	201	269
CH_1	202	269
CH_1	203	265
CH_1	204	259
CH_1	205	257
CH_1	206	257
CH_1	207	256
CH_1	208	254
CH_1	209	254
CH_1	210	253
CH_1	211	251
CH_1	212	251
CH_1	213	251
CH_1	214	249
CH_1	215	248
CH_1	216	241
CH_1	218	238
CH_1	219	233
CH_1	220	233
CH_1	221	228
CH_1	222	221
CH_1	223	219
CH_1	224	216
CH_1	225	213
CH_1	226	210
CH_1	227	209
CH_1	229	207
CH_1	230	204
CH_1	231	202
CH_1	232	198
CH_1	233	197
CH_1	234	195
CH_1	235	194
CH_1	236	194
CH_1	237	192
CH_1	240	189
CH_1	241	188
CH_1	242	188
CH_1	243	184
CH_1	244	182
CH_1	245	181
CH_1	246	174
CH_1	247	173
CH_1	248	172
CH_1	249	166
CH_1	250	164
CH_1	251	162
CH_1	252	161
CH_1	253	159
CH_1	254	158
CH_1	255	158
CH_1	256	155
CH_1	257	154
CH_1	258	154
CH_1	259	153
CH_1	261	151
CH_1	262	151
CH_1	264	149
CH_1	265	149
CH_1	266	143
CH_1	268	143
CH_1	269	140
CH_1	271	139
CH_1	272	138
CH_1	273	137
CH_1	274	137
CH_1	275	136
CH_1	276	136
CH_1	277	135
CH_1	278	135
CH_1	280	134
CH_1	281	132
CH_1	282	132
CH_1	283	131
CH_1	284	130
CH_1	285	130
CH_1	286	129
CH_1	287	128
CH_1	288	128
CH_1	289	127
CH_1	290	127
CH_1	291	124
CH_1	292	124
CH_1	293	124
CH_1	294	124
CH_1	297	122
CH_1	298	121
CH_1	299	120
CH_1	300	116
CH_1	301	116
CH_1	302	116
CH_1	303	114
CH_1	304	113
CH_1	305	111
CH_1	306	103
CH_1	307	103
CH_1	308	101
CH_1	309	101
CH_1	310	100
CH_1	312	93
CH_1	313	89
CH_1	314	87
CH_1	316	86
CH_1	317	86
CH_1	318	83
CH_1	319	83
CH_1	321	80
CH_1	322	77
CH_1	323	76
CH_1	324	75
CH_1	326	73
CH_1	327	73
CH_1	328	73
CH_1	329	70
CH_1	330	68
CH_1	331	65
CH_1	332	65
CH_1	333	65
CH_1	334	63
CH_1	335	63
CH_1	336	63
CH_1	337	62
CH_1	338	62
CH_1	339	62
CH_1	340	62
CH_1	341	58
CH_1	342	58
CH_1	344	57
CH_1	345	55
CH_1	346	55
CH_1	347	54
CH_1	348	52
CH_1	349	52
CH_1	350	50
CH_1	351	49
CH_1	352	48
CH_1	354	43
CH_1	355	42
CH_1	356	37
CH_1	357	29
