contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length
1	0	1	0.0018693054	0.999011	0	1	0.0	1.0	0.0253722350600057	0.974627764939994	436740
2	0	1	0.0016637999	0.9990894	0	1	0.0	1.0	0.0235912093844217	0.976408790615578	405439
3	0	1	0.000991093	0.99947274	0	1	0.0	1.0	0.0136819937785395	0.98631800622146	345468
4	0	1	0.011516069	0.99255395	0	1	0.0	1.0	0.036397283501879	0.963602716498121	285765
5	0	1	0.0053452947	0.9970695	0	1	0.0	1.0	0.0192550679484514	0.980744932051549	263959
6	0	1	0.0034828666	0.99810815	0	1	0.0	1.0	0.0290321359171525	0.970967864082848	228945
7	0	1	0.0016265096	0.9991266	0	1	0.0	1.0	0.0349931880282884	0.965006811971712	217133
8	0	1	0.0031749122	0.9983216	0	1	0.0	1.0	0.0284310361389961	0.971568963861004	215888
9	0	1	0.0029904065	0.9984064	0	1	0.0	1.0	0.0303962446894441	0.969603755310556	182920
10	0	1	0.011540641	0.9934235	0	1	0.0	1.0	0.0194764132813237	0.980523586718676	156858
11	0	1	0.010964903	0.994	0	1	0.0	1.0	0.0162964989896262	0.983703501010374	134890
12	0	1	0.015375551	0.991375	0	1	0.0	1.0	0.0251939724868916	0.974806027513108	133034
13	0	1	0.0077032857	0.9957341	0	1	0.0	1.0	0.0132604302963941	0.986739569703606	130974
14	0	1	0.003282607	0.99818504	0	1	0.0	1.0	0.0261284737974674	0.973871526202533	126811
15	0	1	0.005196756	0.9971936	0	1	0.0	1.0	0.0335653407820978	0.966434659217902	118643
16	0	1	0.0033176965	0.9981874	0	1	0.0	1.0	0.0225873342020786	0.977412665797921	116589
17	0	1	0.007496769	0.9958265	0	1	0.0	1.0	0.0260783858053157	0.973921614194684	99913
18	0	1	0.029486578	0.9816931	0	1	0.001	0.999	0.0187987015987148	0.981201298401285	89898
19	0	1	0.005320565	0.9970771	0	1	0.0	1.0	0.0438765454782929	0.956123454521707	88034
20	0	1	0.005073376	0.9972387	0	1	0.031	0.969	0.0681765902420592	0.931823409757941	87164
21	0	1	0.007137961	0.9961052	0	1	0.0	1.0	0.066161075430297	0.933838924569703	84639
22	0	1	0.0068278224	0.99624527	0	1	0.0	1.0	0.0151481595028937	0.984851840497106	73854
23	0	1	0.008966071	0.99494183	0	1	0.0	1.0	0.0126360223315526	0.987363977668447	69881
24	0	1	0.099074066	0.93574905	0	1	0.004	0.996	0.0057336784716566	0.994266321528343	67751
25	1	0	0.04475556	0.97313094	1	0	0.944	0.056	0.686316318339445	0.313683681660555	56832
26	0	1	0.0059451316	0.99685985	0	1	0.0	1.0	0.0406308614060775	0.959369138593922	43730
27	0	1	0.15607321	0.89577246	0	1	0.004	0.996	0.0172804666488938	0.982719533351106	42556
28	0	1	0.056564186	0.96514267	0	1	0.0	1.0	0.0079062806248709	0.992093719375129	37913
29	0	1	0.097839236	0.9373693	0	1	0.0	1.0	0.0110418319152591	0.988958168084741	36639
30	0	1	0.08629964	0.94795054	0	1	0.011	0.989	0.0114541666286454	0.988545833371355	36347
31	0	1	0.013451577	0.99232346	0	1	0.002	0.998	0.0373651436389901	0.96263485636101	32976
32	0	1	0.010621533	0.9943003	0	1	0.001	0.999	0.0818731848925909	0.918126815107409	30785
33	0	1	0.055052325	0.966164	0	1	0.062	0.938	0.0272607001425814	0.972739299857419	29564
34	0	1	0.013807842	0.9923855	0	1	0.002	0.998	0.0388406473311697	0.96115935266883	26140
35	0	1	0.03591613	0.9794419	0	1	0.014	0.986	0.0238224423816447	0.976177557618355	25438
36	0	1	0.03265264	0.98110247	0	1	0.0	1.0	0.03586097919305	0.96413902080695	24796
37	1	0	0.36700374	0.75561297	1	0	0.963	0.037	0.820875205271355	0.179124794728645	23870
38	0	1	0.75624096	0.3658396	0	1	0.481	0.519	0.286379742073785	0.713620257926215	21104
39	0	1	0.7291586	0.38798276	0	1	0.561	0.439	0.0417077945987208	0.958292205401279	17892
40	0	1	0.05169784	0.96901864	0	1	0.059	0.941	0.0129605167710101	0.98703948322899	17291
41	0	1	0.5105999	0.6498179	0	1	0.077	0.923	0.0095043830198804	0.99049561698012	16623
42	0	1	0.032539584	0.9886959	0	1	0.137	0.863	0.0114001964457835	0.988599803554217	16304
43	0	1	0.11078351	0.92923045	0	1	0.268	0.732	0.116332162805891	0.883667837194109	15122
44	0	1	0.80542326	0.286935	1	0	0.324	0.676	0.189462879693096	0.810537120306904	14859
45	0	1	0.6294544	0.5478031	0	1	0.181	0.819	0.0628083872141478	0.937191612785852	14213
46	0	1	0.020277098	0.9886051	0	1	0.007	0.993	0.023957729212211	0.976042270787789	14051
47	0	1	0.10413074	0.9358602	0	1	0.23	0.77	0.068183354399489	0.931816645600511	11110
48	0	1	0.018445704	0.9899317	0	1	0.005	0.995	0.0240472992737115	0.975952700726288	10960
49	1	0	0.2503619	0.83319366	0	1	0.659	0.341	0.697831038502529	0.302168961497471	10047
50	0	1	0.2661505	0.81955457	0	1	0.699	0.301	0.1900800057984	0.8099199942016	9728
51	1	0	0.5674333	0.5899578	1	0	0.775	0.225	0.984558855670099	0.015441144329901	8708
52	0	1	0.06353478	0.96395856	0	1	0.028	0.972	0.01117006137774	0.98882993862226	8034
53	0	1	0.72164845	0.40601444	0	1	0.381	0.619	0.0865488111558897	0.91345118884411	6077
54	0	1	0.21687691	0.8653735	0	1	0.389	0.611	0.0793479451914885	0.920652054808512	5940
55	0	1	0.28604513	0.8171021	0	1	0.193	0.807	0.383060579049641	0.616939420950359	5406
56	0	1	0.9961852	0.025890049	0	1	0.228	0.772	0.146313672179511	0.853686327820489	5386
57	0	1	0.056706063	0.9816538	0	1	0.252	0.748	0.129527678940034	0.870472321059966	4882
58	0	1	0.097543865	0.94458175	0	1	0.039	0.961	0.0160877936884785	0.983912206311522	4392
