chromosome	contig	contig_len
CH_1	1	354285
CH_1	2	289576
CH_1	3	261474
CH_1	4	244946
CH_1	5	219883
CH_1	6	204852
CH_1	7	196964
CH_1	8	196158
CH_1	9	191260
CH_1	10	124896
CH_1	11	122742
CH_1	12	120297
CH_1	13	118991
CH_1	14	116062
CH_1	15	113111
CH_1	16	109952
CH_1	17	101064
CH_1	18	99277
CH_1	19	89075
CH_1	20	88148
CH_1	21	76559
CH_1	22	76451
CH_1	23	71528
CH_1	24	69417
CH_1	25	67102
CH_1	26	62185
CH_1	27	54894
CH_1	28	52735
CH_1	29	47100
CH_1	30	44462
CH_1	31	44000
CH_1	32	43744
CH_1	33	43458
CH_1	34	42005
CH_1	36	40453
CH_1	37	39702
CH_1	38	37609
CH_1	39	37447
CH_1	40	36222
CH_1	41	31211
CH_1	42	30862
CH_1	43	30631
CH_1	44	30009
CH_1	45	26600
CH_1	46	26229
CH_1	47	26140
CH_1	48	25170
CH_1	50	24280
CH_1	51	18087
CH_1	52	16126
CH_1	54	15060
CH_1	55	14352
CH_1	56	12769
CH_1	57	12211
CH_1	58	11595
CH_1	59	11520
CH_1	60	11468
CH_1	61	9752
CH_1	62	9746
CH_1	64	8442
CH_1	65	8330
CH_1	66	7558
CH_1	67	7113
CH_1	68	6653
CH_1	69	6550
CH_1	70	6222
CH_1	71	5720
CH_1	72	5716
CH_1	74	5198
CH_1	75	4685
CH_1	76	4505
CH_1	77	4392
CH_1	78	4369
CH_1	79	3619
CH_1	80	3467
CH_1	81	3310
CH_1	82	3187
CH_1	84	2754
CH_1	85	2604
CH_1	86	2498
CH_1	87	2418
CH_1	90	2153
CH_1	91	2150
CH_1	92	1724
CH_1	94	1682
CH_1	95	1659
CH_1	96	1623
CH_1	97	1575
CH_1	99	1543
CH_1	100	1532
CH_1	101	1464
CH_1	102	1461
CH_1	103	1444
CH_1	105	1343
CH_1	106	1315
CH_1	107	1315
CH_1	108	1293
CH_1	109	1292
CH_1	110	1228
CH_1	111	1197
CH_1	112	1185
CH_1	113	1155
CH_1	114	1155
CH_1	115	1146
CH_1	116	1115
CH_1	117	1098
CH_1	118	1064
CH_1	119	1051
CH_1	120	1041
CH_1	121	1005
CH_1	122	991
CH_1	123	984
CH_1	125	953
CH_1	126	927
CH_1	127	897
CH_1	128	888
CH_1	129	888
CH_1	130	840
CH_1	131	803
CH_1	132	773
CH_1	133	757
CH_1	134	757
CH_1	135	731
CH_1	136	731
CH_1	137	728
CH_1	138	711
CH_1	139	674
CH_1	140	662
CH_1	141	661
CH_1	142	655
CH_1	143	630
CH_1	144	569
CH_1	145	569
CH_1	146	569
CH_1	147	568
CH_1	148	557
CH_1	149	550
CH_1	150	531
CH_1	151	526
CH_1	152	519
CH_1	153	518
CH_1	154	514
CH_1	155	506
CH_1	156	505
CH_1	159	476
CH_1	160	475
CH_1	161	473
CH_1	162	463
CH_1	163	460
CH_1	164	460
CH_1	165	460
CH_1	166	456
CH_1	167	456
CH_1	168	453
CH_1	169	448
CH_1	170	438
CH_1	171	430
CH_1	172	412
CH_1	173	410
CH_1	174	410
CH_1	175	409
CH_1	176	407
CH_1	177	407
CH_1	178	403
CH_1	179	398
CH_1	180	389
CH_1	181	387
CH_1	182	386
CH_1	183	379
CH_1	184	374
CH_1	185	372
CH_1	186	371
CH_1	187	362
CH_1	188	361
CH_1	189	357
CH_1	190	350
CH_1	191	340
CH_1	192	337
CH_1	193	337
CH_1	194	336
CH_1	195	331
CH_1	196	327
CH_1	197	322
CH_1	198	319
CH_1	199	319
CH_1	200	318
CH_1	201	313
CH_1	202	312
CH_1	203	297
CH_1	204	293
CH_1	205	288
CH_1	206	288
CH_1	207	281
CH_1	209	280
CH_1	210	279
CH_1	211	279
CH_1	212	276
CH_1	213	276
CH_1	214	275
CH_1	215	275
CH_1	216	272
CH_1	217	267
CH_1	218	266
CH_1	219	266
CH_1	220	266
CH_1	221	263
CH_1	222	257
CH_1	223	256
CH_1	224	251
CH_1	225	250
CH_1	226	250
CH_1	227	250
CH_1	228	250
CH_1	229	247
CH_1	230	245
CH_1	231	240
CH_1	233	236
CH_1	235	233
CH_1	237	228
CH_1	238	224
CH_1	239	224
CH_1	240	223
CH_1	242	222
CH_1	243	220
CH_1	244	218
CH_1	245	218
CH_1	246	218
CH_1	247	216
CH_1	249	215
CH_1	250	215
CH_1	251	213
CH_1	252	208
CH_1	253	204
CH_1	254	203
CH_1	257	202
CH_1	259	199
CH_1	260	199
CH_1	261	198
CH_1	262	194
CH_1	264	192
CH_1	265	192
CH_1	266	190
CH_1	267	189
CH_1	268	188
CH_1	269	187
CH_1	270	185
CH_1	271	185
CH_1	272	184
CH_1	273	176
CH_1	274	174
CH_1	275	174
CH_1	276	173
CH_1	277	172
CH_1	279	170
CH_1	280	170
CH_1	281	170
CH_1	283	170
CH_1	284	169
CH_1	285	169
CH_1	286	169
CH_1	288	167
CH_1	289	167
CH_1	290	166
CH_1	291	166
CH_1	292	164
CH_1	293	163
CH_1	294	162
CH_1	295	162
CH_1	296	161
CH_1	297	160
CH_1	299	159
CH_1	301	159
CH_1	302	159
CH_1	303	159
CH_1	304	158
CH_1	305	158
CH_1	306	158
CH_1	308	154
CH_1	309	153
CH_1	310	152
CH_1	311	152
CH_1	312	152
CH_1	314	152
CH_1	315	152
CH_1	316	151
CH_1	318	150
CH_1	319	150
CH_1	321	149
CH_1	322	145
CH_1	323	144
CH_1	324	144
CH_1	326	143
CH_1	327	143
CH_1	328	143
CH_1	329	143
CH_1	330	142
CH_1	331	142
CH_1	333	138
CH_1	334	137
CH_1	335	136
CH_1	336	136
CH_1	337	136
CH_1	339	135
CH_1	340	135
CH_1	341	134
CH_1	342	134
CH_1	343	134
CH_1	344	133
CH_1	345	132
CH_1	346	132
CH_1	347	131
CH_1	348	131
CH_1	349	128
CH_1	350	128
CH_1	351	128
CH_1	352	128
CH_1	353	121
CH_1	355	118
CH_1	356	118
CH_1	358	118
CH_1	359	116
CH_1	360	115
CH_1	361	114
CH_1	362	114
CH_1	363	113
CH_1	364	113
CH_1	365	113
CH_1	366	110
CH_1	367	107
CH_1	368	103
CH_1	370	100
CH_1	371	98
CH_1	372	97
CH_1	373	97
CH_1	374	96
CH_1	375	94
CH_1	376	94
CH_1	377	93
CH_1	378	92
CH_1	379	92
CH_1	380	91
CH_1	381	91
CH_1	383	90
CH_1	384	90
CH_1	385	88
CH_1	386	88
CH_1	387	86
CH_1	389	86
CH_1	390	79
CH_1	391	79
CH_1	392	77
CH_1	393	77
CH_1	395	77
CH_1	396	75
CH_1	398	73
CH_1	399	72
CH_1	400	67
CH_1	401	65
CH_1	402	65
CH_1	403	65
CH_1	404	65
CH_1	405	64
CH_1	406	64
CH_1	407	64
CH_1	408	64
CH_1	409	64
CH_1	410	63
CH_1	411	61
CH_1	412	61
CH_1	413	61
CH_1	415	57
CH_1	416	56
CH_1	417	54
CH_1	418	54
CH_1	419	54
CH_1	420	50
CH_1	421	48
CH_1	422	47
CH_1	423	47
CH_1	424	45
CH_1	425	43
CH_1	426	42
CH_1	427	41
CH_1	428	41
CH_1	429	40
CH_1	430	38
CH_1	432	38
CH_1	433	37
CH_1	435	34
CH_1	437	34
CH_1	438	34
CH_1	439	33
CH_1	440	32
CH_1	441	31
CH_1	442	31
CH_1	444	28
