chromosome	contig	contig_len
CH_1	1	470763
CH_1	2	379850
CH_1	3	371010
CH_1	4	301690
CH_1	5	297421
CH_1	6	290800
CH_1	7	289120
CH_1	8	245302
CH_1	9	235503
CH_1	10	228030
CH_1	11	205415
CH_1	12	196211
CH_1	13	189473
CH_1	14	177209
CH_1	15	164978
CH_1	16	158923
CH_1	17	137493
CH_1	18	113547
CH_1	19	91851
CH_1	21	54089
CH_1	22	46298
CH_1	23	41336
CH_1	25	37281
CH_1	26	36788
CH_1	27	30784
CH_1	28	29857
CH_1	29	26648
CH_1	32	14508
CH_1	34	12356
CH_1	36	9214
CH_1	37	7551
CH_1	38	7331
CH_1	39	4110
CH_1	40	3861
CH_1	42	3711
CH_1	44	2989
CH_1	45	2581
CH_1	46	2360
CH_1	47	2013
CH_1	49	1352
CH_1	50	1331
CH_1	51	1076
CH_1	52	955
CH_1	53	955
CH_1	54	768
CH_1	55	710
CH_1	56	709
CH_1	57	709
CH_1	58	703
CH_1	59	703
CH_1	60	701
CH_1	61	697
CH_1	62	693
CH_1	63	667
CH_1	64	667
CH_1	67	539
CH_1	68	518
CH_1	69	506
CH_1	70	474
CH_1	72	391
CH_1	73	391
CH_1	74	391
CH_1	76	384
CH_1	77	354
CH_1	78	342
CH_1	79	338
CH_1	80	327
CH_1	81	327
CH_1	82	323
CH_1	83	310
CH_1	84	310
CH_1	85	304
CH_1	86	304
CH_1	87	296
CH_1	88	292
CH_1	89	286
CH_1	90	260
CH_1	91	255
CH_1	92	255
CH_1	93	253
CH_1	94	253
CH_1	95	224
CH_1	96	218
CH_1	97	214
CH_1	98	214
CH_1	99	209
CH_1	100	204
CH_1	101	200
CH_1	102	197
CH_1	103	190
CH_1	104	181
CH_1	105	176
CH_1	106	176
CH_1	107	172
CH_1	108	171
CH_1	109	171
CH_1	110	171
CH_1	111	167
CH_1	112	164
CH_1	113	164
CH_1	114	164
CH_1	115	163
CH_1	116	157
CH_1	117	156
CH_1	118	152
CH_1	120	149
CH_1	121	148
CH_1	123	138
CH_1	124	136
CH_1	125	133
CH_1	126	133
CH_1	127	132
CH_1	128	128
CH_1	130	127
CH_1	131	127
CH_1	132	127
CH_1	133	124
CH_1	134	117
CH_1	135	117
CH_1	136	110
CH_1	137	110
CH_1	138	109
CH_1	139	109
CH_1	140	103
CH_1	141	101
CH_1	142	96
CH_1	143	96
CH_1	145	83
CH_1	146	80
CH_1	147	71
CH_1	148	71
CH_1	149	70
CH_1	150	64
CH_1	151	64
CH_1	152	61
CH_1	153	61
CH_1	154	60
CH_1	155	57
CH_1	156	57
CH_1	157	56
CH_1	158	56
CH_1	159	55
CH_1	160	55
CH_1	161	55
CH_1	162	55
CH_1	163	44
CH_1	164	44
CH_1	165	40
CH_1	166	39
CH_1	167	39
CH_1	168	34
CH_1	169	33
CH_1	170	33
CH_1	171	32
CH_1	172	32
