chromosome	contig	contig_len
CH_1	1	373335
CH_1	2	357409
CH_1	3	339260
CH_1	4	249893
CH_1	5	241974
CH_1	6	234315
CH_1	7	199253
CH_1	8	197186
CH_1	9	190257
CH_1	10	181038
CH_1	11	163602
CH_1	12	162897
CH_1	13	162882
CH_1	14	121656
CH_1	15	110177
CH_1	16	107710
CH_1	17	99260
CH_1	18	96048
CH_1	19	90665
CH_1	21	90240
CH_1	22	83055
CH_1	23	79687
CH_1	24	77497
CH_1	25	73005
CH_1	26	72112
CH_1	27	57230
CH_1	28	55482
CH_1	29	54076
CH_1	30	52092
CH_1	31	49837
CH_1	32	48380
CH_1	33	46769
CH_1	34	41197
CH_1	36	36881
CH_1	39	32219
CH_1	40	30876
CH_1	41	24274
CH_1	42	23796
CH_1	43	23332
CH_1	45	18096
CH_1	46	16986
CH_1	47	15893
CH_1	49	13549
CH_1	50	12963
CH_1	52	9420
CH_1	53	9414
CH_1	54	7968
CH_1	55	7894
CH_1	57	6803
CH_1	58	6745
CH_1	59	6740
CH_1	60	6326
CH_1	61	6030
CH_1	62	5785
CH_1	63	5649
CH_1	67	4187
CH_1	68	3747
CH_1	70	3510
CH_1	71	3486
CH_1	73	2788
CH_1	74	2774
CH_1	75	2699
CH_1	76	2581
CH_1	77	2508
CH_1	78	2328
CH_1	83	1479
CH_1	84	1466
CH_1	85	1455
CH_1	86	1428
CH_1	87	1342
CH_1	88	1287
CH_1	90	1036
CH_1	91	913
CH_1	93	814
CH_1	94	753
CH_1	95	743
CH_1	96	728
CH_1	98	654
CH_1	99	640
CH_1	100	605
CH_1	101	599
CH_1	102	592
CH_1	103	590
CH_1	104	546
CH_1	105	526
CH_1	106	526
CH_1	107	512
CH_1	108	500
CH_1	109	494
CH_1	110	493
CH_1	111	456
CH_1	112	456
CH_1	113	431
CH_1	114	431
CH_1	115	428
CH_1	116	408
CH_1	117	398
CH_1	118	383
CH_1	120	380
CH_1	121	380
CH_1	122	370
CH_1	123	367
CH_1	124	336
CH_1	125	334
CH_1	126	334
CH_1	127	328
CH_1	128	328
CH_1	129	326
CH_1	130	321
CH_1	131	310
CH_1	132	309
CH_1	133	303
CH_1	134	297
CH_1	135	289
CH_1	136	284
CH_1	137	281
CH_1	138	275
CH_1	139	272
CH_1	140	266
CH_1	141	265
CH_1	142	262
CH_1	143	257
CH_1	144	254
CH_1	145	251
CH_1	146	246
CH_1	147	234
CH_1	148	233
CH_1	150	231
CH_1	151	229
CH_1	152	218
CH_1	153	216
CH_1	154	214
CH_1	155	212
CH_1	156	208
CH_1	157	206
CH_1	158	193
CH_1	159	191
CH_1	160	191
CH_1	161	188
CH_1	162	188
CH_1	163	187
CH_1	165	184
CH_1	166	182
CH_1	167	178
CH_1	168	177
CH_1	169	170
CH_1	170	168
CH_1	172	166
CH_1	173	166
CH_1	176	163
CH_1	177	163
CH_1	178	159
CH_1	179	159
CH_1	180	157
CH_1	181	155
CH_1	182	152
CH_1	183	152
CH_1	184	147
CH_1	185	146
CH_1	186	146
CH_1	187	143
CH_1	188	139
CH_1	189	136
CH_1	190	131
CH_1	191	130
CH_1	192	125
CH_1	193	124
CH_1	194	121
CH_1	195	120
CH_1	196	119
CH_1	197	118
CH_1	198	118
CH_1	199	117
CH_1	200	115
CH_1	201	111
CH_1	203	109
CH_1	204	109
CH_1	206	106
CH_1	207	103
CH_1	209	103
CH_1	210	100
CH_1	211	99
CH_1	212	97
CH_1	213	95
CH_1	214	95
CH_1	215	94
CH_1	216	94
CH_1	217	94
CH_1	219	93
CH_1	220	91
CH_1	221	90
CH_1	222	86
CH_1	223	86
CH_1	224	86
CH_1	225	86
CH_1	226	85
CH_1	228	82
CH_1	229	82
CH_1	230	82
CH_1	232	79
CH_1	233	76
CH_1	234	74
CH_1	235	74
CH_1	236	70
CH_1	238	68
CH_1	240	67
CH_1	241	67
CH_1	242	66
CH_1	243	66
CH_1	245	65
CH_1	247	63
CH_1	248	63
CH_1	249	62
CH_1	250	60
CH_1	251	57
CH_1	252	57
CH_1	253	57
CH_1	254	56
CH_1	255	56
CH_1	256	56
CH_1	257	55
CH_1	258	52
CH_1	259	52
CH_1	260	49
CH_1	262	47
CH_1	263	47
CH_1	265	47
CH_1	266	47
CH_1	267	46
CH_1	268	45
CH_1	269	43
CH_1	270	41
CH_1	271	32
CH_1	272	32
CH_1	273	32
CH_1	274	32
CH_1	275	31
