contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length
1	0	1	0.0067522475	0.9962514	0	1	0.0	1.0	0.0199110959166245	0.980088904083375	385987
2	0	1	0.0011733515	0.99938536	0	1	0.0	1.0	0.0232887215999491	0.976711278400051	379850
3	0	1	0.00076868234	0.9995856	0	1	0.0	1.0	0.0400354161520997	0.9599645838479	371010
4	0	1	0.0014163561	0.9992828	0	1	0.0	1.0	0.0372098316796472	0.962790168320353	297421
5	0	1	0.0015905311	0.9991714	0	1	0.0	1.0	0.0340613623501004	0.9659386376499	287332
6	0	1	0.0028493484	0.99839973	0	1	0.005	0.995	0.0337439984080194	0.966256001591981	271970
7	0	1	0.003206781	0.9982594	0	1	0.0	1.0	0.0199244196267423	0.980075580373258	245302
8	0	1	0.000958508	0.9994754	0	1	0.0	1.0	0.0308200124536082	0.969179987546392	235503
9	0	1	0.0018684209	0.9990381	0	1	0.0	1.0	0.0311349021580443	0.968865097841956	228030
10	0	1	0.0017211637	0.99903077	0	1	0.0	1.0	0.0277116203411836	0.972288379658816	205415
11	0	1	0.0017334456	0.9990134	0	1	0.0	1.0	0.0492088824985122	0.950791117501488	196211
12	0	1	0.002513518	0.9986446	0	1	0.0	1.0	0.0157072661885406	0.984292733811459	189473
13	0	1	0.0030506696	0.99831873	0	1	0.0	1.0	0.0283305962420355	0.971669403757965	187892
14	0	1	0.0067994758	0.9962924	0	1	0.0	1.0	0.041209605865436	0.958790394134564	177209
15	0	1	0.0021526644	0.9988223	0	1	0.0	1.0	0.0174046680930429	0.982595331906957	164978
16	0	1	0.0047588963	0.99742496	0	1	0.0	1.0	0.0220623616769662	0.977937638323034	158923
17	0	1	0.0027205215	0.99856824	0	1	0.0	1.0	0.033745049252401	0.966254950747599	137492
18	0	1	0.004251978	0.9977506	0	1	0.0	1.0	0.0310940117989779	0.968905988201022	113546
19	0	1	0.0036822516	0.9979063	0	1	0.0	1.0	0.0444482710760927	0.955551728923907	113467
20	0	1	0.013772114	0.99208844	0	1	0.025	0.975	0.0104709375916358	0.989529062408364	84113
21	0	1	0.0017907931	0.99900186	0	1	0.003	0.997	0.022211979056655	0.977788020943345	77828
22	0	1	0.006024866	0.9966949	0	1	0.015	0.985	0.0204237988369375	0.979576201163063	54089
23	0	1	0.029836638	0.9828524	0	1	0.0	1.0	0.025250763817529	0.974749236182471	46299
24	0	1	0.012275123	0.9932083	0	1	0.001	0.999	0.0213306305638671	0.978669369436133	41336
25	1	0	0.0075820624	0.99578416	1	0	0.98	0.02	0.704269868757998	0.295730131242002	39749
26	0	1	0.014767684	0.991065	0	1	0.123	0.877	0.0573520258899083	0.942647974110092	37281
27	0	1	0.021306295	0.98718166	0	1	0.42	0.58	0.104588994415524	0.895411005584476	36788
28	0	1	0.024049694	0.9864908	0	1	0.029	0.971	0.0533079622352541	0.946692037764746	30784
29	0	1	0.013849225	0.99245673	0	1	0.0	1.0	0.0588622680563811	0.941137731943619	29857
30	1	0	0.030716002	0.9829927	0	1	0.721	0.279	0.110583592675337	0.889416407324663	28738
31	1	0	0.017921092	0.9895575	0	1	0.823	0.177	0.586594939532089	0.413405060467911	26872
32	0	1	0.012366313	0.99315494	0	1	0.002	0.998	0.012152174351138	0.987847825648862	26648
33	1	0	0.1513524	0.9080558	1	0	0.852	0.148	0.743354509089373	0.256645490910627	17166
34	0	1	0.020221895	0.98839355	0	1	0.23	0.77	0.0342064999071365	0.965793500092863	15973
35	0	1	0.08192118	0.9481703	0	1	0.222	0.778	0.0072521286081238	0.992747871391876	14508
36	1	0	0.025486689	0.98539865	1	0	0.933	0.067	0.683326466324337	0.316673533675663	14031
37	0	1	0.022473834	0.98729956	0	1	0.184	0.816	0.0509416608541191	0.949058339145881	13326
38	0	1	0.08489649	0.94700336	0	1	0.445	0.555	0.0464650487831251	0.953534951216875	12356
39	1	0	0.02364504	0.9870407	1	0	0.762	0.238	0.720885833819768	0.279114166180232	12257
40	1	0	0.08389169	0.94729733	0	1	0.636	0.364	0.121919447179918	0.878080552820082	12138
41	1	0	0.0915181	0.94687694	1	0	0.867	0.133	0.803787598922426	0.196212401077574	8679
42	0	1	0.025610268	0.9849468	0	1	0.196	0.804	0.180754575172937	0.819245424827063	7551
43	0	1	0.0520518	0.9701896	0	1	0.447	0.553	0.210109154585088	0.789890845414912	6892
44	0	1	0.13143468	0.9236826	0	1	0.079	0.921	0.0017651591388765	0.998234840861123	5748
45	1	0	0.05037307	0.97309875	1	0	0.792	0.208	0.594044259608876	0.405955740391124	4968
46	0	1	0.02214968	0.9888643	0	1	0.053	0.947	0.28676311408076	0.71323688591924	4110
47	0	1	0.17913823	0.8948998	0	1	0.333	0.667	0.256294919616382	0.743705080383618	3861
48	1	0	0.0941403	0.94762397	1	0	0.762	0.238	0.329230321186499	0.670769678813501	3802
49	0	1	0.044175617	0.9758569	0	1	0.194	0.806	0.0663132453532829	0.933686754646717	3711
50	1	0	0.029559989	0.98528695	1	0	0.641	0.359	0.544442859524481	0.455557140475519	3167
51	0	1	0.09138209	0.9994379	0	1	0.025	0.975	0.0352498083503812	0.964750191649619	2989
52	0	1	0.063614294	0.96455306	0	1	0.349	0.651	0.0391798914801251	0.960820108519875	2803
53	1	0	0.10922398	0.98994875	0	1	0.013	0.987	0.0711625725488161	0.928837427451184	2581
54	1	0	0.23429148	0.99963874	0	1	0.381	0.619	0.0081875046621273	0.991812495337873	2360
55	0	1	0.28371498	0.9442274	0	1	0.355	0.645	0.0337234093886934	0.966276590611307	2013
56	1	0	0.09465048	0.95327294	0	1	0.875	0.125	0.677804052686757	0.322195947313243	1953
57	0	1	0.02270783	0.99025416	0	1	0.335	0.665	0.0948829934558573	0.905117006544143	1835
58	1	0	0.030998265	0.9860542	0	1	0.38	0.62	0.457996416972906	0.542003583027094	1365
59	1	0	0.13656105	0.98998	0	1	0.045	0.955	0.0020135613492459	0.997986438650754	1352
60	1	0	0.16174023	0.9986513	0	1	0.569	0.431	0.0132407441446801	0.98675925585532	1331
61	0	1	0.11220471	0.98285365	0	1	0.195	0.805	0.0054040779008889	0.994595922099111	1076
62	0	1	0.034903776	0.987873	0	1	0.114	0.886	0.5	0.5	955
63	0	1	0.03607371	0.9869298	0	1	0.099	0.901	0.5	0.5	955
64	0	1	0.08139551	0.9876112	0	1	0.15	0.85	0.5	0.5	768
65	0	1	0.36699525	0.81969327	0	1	0.294	0.706	0.5	0.5	710
66	0	1	0.011754408	0.99793434	0	1	0.357	0.643	0.5	0.5	709
67	0	1	0.011497927	0.9980035	0	1	0.339	0.661	0.5	0.5	709
68	0	1	0.045378786	0.9827548	0	1	0.375	0.625	0.5	0.5	703
69	0	1	0.04359837	0.98353314	0	1	0.283	0.717	0.5	0.5	703
70	0	1	0.36709142	0.8211032	0	1	0.227	0.773	0.5	0.5	701
71	0	1	0.01772335	0.99569	0	1	0.399	0.601	0.5	0.5	693
72	0	1	0.015075917	0.9963478	0	1	0.252	0.748	0.5	0.5	688
73	0	1	0.008853039	0.9985364	0	1	0.294	0.706	0.5	0.5	667
74	0	1	0.009346613	0.9985231	0	1	0.302	0.698	0.5	0.5	667
75	1	0	0.09035558	0.9634471	0	1	0.46	0.54	0.5	0.5	641
76	1	0	0.015521839	0.99626225	0	1	0.351	0.649	0.5	0.5	558
77	0	1	0.02015043	0.99412906	0	1	0.229	0.771	0.5	0.5	556
78	0	1	0.056278415	0.99362504	0	1	0.175	0.825	0.5	0.5	539
79	0	1	0.033099912	0.9978013	0	1	0.174	0.826	0.5	0.5	518
80	0	1	0.07229542	0.99388117	0	1	0.267	0.733	0.5	0.5	506
81	0	1	0.113143355	0.9482889	0	1	0.305	0.695	0.5	0.5	474
82	0	1	0.026179409	0.992988	0	1	0.21	0.79	0.5	0.5	456
83	0	1	0.02607963	0.9939662	0	1	0.327	0.673	0.5	0.5	430
84	0	1	0.025346655	0.99404335	0	1	0.298	0.702	0.5	0.5	430
85	1	0	0.20131072	0.96335053	0	1	0.331	0.669	0.5	0.5	414
86	1	0	0.12399363	0.9974161	0	1	0.27	0.73	0.5	0.5	403
87	0	1	0.06186478	0.9938867	0	1	0.299	0.701	0.5	0.5	391
88	0	1	0.025479477	0.99510014	0	1	0.346	0.654	0.5	0.5	391
89	0	1	0.023675939	0.9952835	0	1	0.341	0.659	0.5	0.5	391
90	1	0	0.031805415	0.99251795	0	1	0.369	0.631	0.5	0.5	389
91	1	0	0.2491102	0.9407416	0	1	0.152	0.848	0.5	0.5	384
92	1	0	0.04867187	0.9950635	0	1	0.248	0.752	0.5	0.5	358
93	0	1	0.023753991	0.99413806	0	1	0.151	0.849	0.5	0.5	355
94	1	0	0.20292366	0.9680754	0	1	0.346	0.654	0.5	0.5	340
95	0	1	0.1777363	0.9997559	0	1	0.353	0.647	0.5	0.5	338
96	0	1	0.0075722495	0.99923617	0	1	0.338	0.662	0.5	0.5	327
97	1	0	0.008584939	0.99921924	0	1	0.36	0.64	0.5	0.5	327
98	0	1	0.06860544	0.9918393	0	1	0.276	0.724	0.5	0.5	323
99	0	1	0.012616237	0.99964774	0	1	0.368	0.632	0.5	0.5	310
100	0	1	0.19747438	0.96311736	0	1	0.31	0.69	0.5	0.5	310
101	0	1	0.012151925	0.9984647	0	1	0.222	0.778	0.5	0.5	304
102	0	1	0.010668806	0.9984963	0	1	0.221	0.779	0.5	0.5	304
103	0	1	0.031722076	0.9904823	0	1	0.426	0.574	0.5	0.5	296
104	0	1	0.026346637	0.9967494	0	1	0.329	0.671	0.5	0.5	269
105	1	0	0.23591916	0.96402967	0	1	0.174	0.826	0.5	0.5	260
106	0	1	0.25530463	0.9460571	0	1	0.353	0.647	0.5	0.5	255
107	0	1	0.007652746	0.99876046	0	1	0.378	0.622	0.5	0.5	255
108	0	1	0.008703409	0.9992111	0	1	0.3	0.7	0.5	0.5	253
109	0	1	0.008444177	0.9992179	0	1	0.307	0.693	0.5	0.5	253
110	1	0	0.18713804	0.96953994	0	1	0.283	0.717	0.5	0.5	248
111	1	0	0.033396017	0.9990205	0	1	0.392	0.608	0.5	0.5	224
112	0	1	0.006704404	0.9998344	0	1	0.308	0.692	0.5	0.5	218
113	0	1	0.026146682	0.9956386	0	1	0.343	0.657	0.5	0.5	214
114	0	1	0.026698414	0.9956047	0	1	0.324	0.676	0.5	0.5	214
115	0	1	0.07999998	0.9901754	0	1	0.359	0.641	0.5	0.5	209
116	1	0	0.01804813	0.999503	0	1	0.272	0.728	0.5	0.5	204
117	0	1	0.038299862	0.99742436	0	1	0.316	0.684	0.5	0.5	200
118	1	0	0.093382314	0.98787653	0	1	0.367	0.633	0.5	0.5	200
119	0	1	0.017416907	0.9994005	0	1	0.34	0.66	0.5	0.5	197
120	0	1	0.056722056	0.9941403	0	1	0.198	0.802	0.5	0.5	189
121	0	1	0.026541872	0.9978405	0	1	0.353	0.647	0.5	0.5	181
122	0	1	0.038337845	0.9958116	0	1	0.37	0.63	0.5	0.5	176
