chromosome	contig	contig_len
CH_1	1	236453
CH_1	2	216940
CH_1	3	208805
CH_1	4	205412
CH_1	5	203098
CH_1	6	184823
CH_1	7	170970
CH_1	8	150168
CH_1	9	134411
CH_1	10	127627
CH_1	11	127117
CH_1	12	120448
CH_1	13	113148
CH_1	14	106350
CH_1	15	104941
CH_1	16	100609
CH_1	17	95542
CH_1	18	94237
CH_1	19	92665
CH_1	20	89478
CH_1	21	88944
CH_1	22	88522
CH_1	23	86212
CH_1	24	71721
CH_1	25	67300
CH_1	26	65735
CH_1	27	63090
CH_1	28	61995
CH_1	29	57237
CH_1	30	55347
CH_1	32	55001
CH_1	33	54542
CH_1	34	50472
CH_1	35	47229
CH_1	36	44359
CH_1	37	42845
CH_1	38	42193
CH_1	39	40932
CH_1	40	39925
CH_1	42	30707
CH_1	43	30045
CH_1	44	29815
CH_1	45	28899
CH_1	46	28523
CH_1	47	28217
CH_1	48	27232
CH_1	49	26686
CH_1	50	26284
CH_1	51	26047
CH_1	52	25986
CH_1	53	24212
CH_1	54	23469
CH_1	55	22012
CH_1	57	21492
CH_1	58	17392
CH_1	60	14483
CH_1	61	14340
CH_1	62	14208
CH_1	63	13310
CH_1	64	12894
CH_1	68	10241
CH_1	69	10161
CH_1	70	9854
CH_1	72	9316
CH_1	73	9136
CH_1	76	7637
CH_1	77	7094
CH_1	79	4797
CH_1	80	4662
CH_1	82	4403
CH_1	83	4260
CH_1	84	4088
CH_1	85	3069
CH_1	86	2778
CH_1	88	2640
CH_1	89	2047
CH_1	93	1534
CH_1	94	1508
CH_1	96	1446
CH_1	97	1420
CH_1	98	1267
CH_1	99	1198
CH_1	100	1128
CH_1	101	911
CH_1	102	875
CH_1	103	786
CH_1	104	701
CH_1	106	556
CH_1	107	548
CH_1	108	536
CH_1	109	470
CH_1	110	468
CH_1	112	398
CH_1	113	332
CH_1	114	280
CH_1	115	271
CH_1	116	266
CH_1	117	238
CH_1	118	224
CH_1	119	212
CH_1	120	200
CH_1	121	200
CH_1	122	199
CH_1	123	196
CH_1	124	195
CH_1	125	188
CH_1	126	185
CH_1	128	155
CH_1	129	149
CH_1	130	144
CH_1	131	143
CH_1	132	143
CH_1	133	139
CH_1	134	137
CH_1	135	134
CH_1	136	133
CH_1	137	133
CH_1	138	133
CH_1	139	130
CH_1	140	123
CH_1	141	118
CH_1	142	118
CH_1	143	117
CH_1	144	117
CH_1	145	114
CH_1	146	112
CH_1	147	109
CH_1	148	101
CH_1	149	96
CH_1	150	85
CH_1	151	82
CH_1	152	81
CH_1	153	80
CH_1	154	79
CH_1	155	78
CH_1	156	73
CH_1	157	64
CH_1	158	64
CH_1	159	63
CH_1	160	61
CH_1	161	60
CH_1	162	60
CH_1	163	60
CH_1	164	60
CH_1	165	54
CH_1	166	53
CH_1	167	50
CH_1	168	48
CH_1	169	45
CH_1	170	45
CH_1	172	39
CH_1	173	39
CH_1	174	37
CH_1	175	37
CH_1	176	35
CH_1	177	29
