contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length	read_depth	gc_content
1	0	1	0.00027343744	0.9998528	0	1	0.0	1.0	0.0199376435511818	0.980062356448818	763221	1.0	0.5117390637836223
2	0	1	0.003226703	0.99821645	0	1	0.0	1.0	0.0210597986502684	0.978940201349732	411908	0.962669776062022	0.4940010876215077
3	0	1	0.0016786004	0.9991171	0	1	0.0	1.0	0.0406931003538867	0.959306899646113	385427	1.0344512075109795	0.5081195660916334
4	0	1	0.0012339642	0.9992537	0	1	0.0	1.0	0.0232479866678618	0.976752013332138	384447	1.032777611758926	0.5117662512648037
5	0	1	0.00092923903	0.9995097	0	1	0.0	1.0	0.0149647015113948	0.985035298488605	376858	0.9864138047035872	0.5081940677921126
6	0	1	0.0022173813	0.9988305	0	1	0.0	1.0	0.0230977441295391	0.976902255870461	245983	1.0544389102006029	0.5051771870413809
7	0	1	0.002022081	0.9989487	0	1	0.0	1.0	0.0340393735296183	0.965960626470382	241503	1.050576526811414	0.5113352629159886
8	0	1	0.0026933413	0.99856937	0	1	0.0	1.0	0.0199405488355097	0.98005945116449	177750	1.0714837952047145	0.5149648382559775
9	0	1	0.0025707213	0.9985812	0	1	0.0	1.0	0.0298268886337313	0.970173111366269	169041	1.0772649233356044	0.5066995580953733
10	0	1	0.0035633622	0.9980871	0	1	0.003	0.997	0.0200535784071845	0.979946421592816	166476	0.9981685497917449	0.5002823229774862
11	0	1	0.006981041	0.99618816	0	1	0.0	1.0	0.0520855859545101	0.94791441404549	164036	1.0395797025536404	0.4977931673535077
12	0	1	0.0033699882	0.998073	0	1	0.0	1.0	0.0489501039303566	0.951049896069643	143386	1.0563976576578458	0.5126930104752208
13	0	1	0.0047138594	0.9974687	0	1	0.0	1.0	0.0394554301125025	0.960544569887497	136345	0.9990491104268094	0.5134108328138179
14	0	1	0.0026666962	0.99848413	0	1	0.0	1.0	0.0206030578274147	0.979396942172585	128184	0.967580884007576	0.5020829432690508
15	0	1	0.02392372	0.9860934	0	1	0.0	1.0	0.022830027761197	0.977169972238803	128145	0.9575503103031864	0.4886183620117835
16	0	1	0.0036033648	0.9980724	0	1	0.0	1.0	0.0660024116574781	0.933997588342522	112900	1.0916001624972154	0.5167316209034544
17	0	1	0.009047991	0.9949151	0	1	0.0	1.0	0.0087425071784321	0.991257492821568	109875	0.9402230509744978	0.4794084186575654
18	0	1	0.018381419	0.98958623	0	1	0.03	0.97	0.0932468557239816	0.906753144276018	88351	1.0242656261314085	0.4929202838677547
19	0	1	0.004932234	0.99731463	0	1	0.006	0.994	0.0790977700150887	0.920902229984911	84888	1.0808501428501986	0.5024267269814343
20	0	1	0.006112668	0.99670315	0	1	0.0	1.0	0.0376063152608114	0.962393684739189	77721	1.0844967005942985	0.5153690765687523
21	0	1	0.008256068	0.99496114	0	1	0.0	1.0	0.0207497053898361	0.979250294610164	55746	1.0929951122922803	0.5144584364797474
22	0	1	0.0018339508	0.999118	0	1	0.0	1.0	0.012344680228302	0.987655319771698	50826	0.954370713609933	0.4954747570141266
23	0	1	0.006875903	0.9962117	0	1	0.0	1.0	0.0345674340834542	0.965432565916546	45579	1.0839906602008784	0.5046183549441629
24	0	1	0.017078623	0.9900141	0	1	0.057	0.943	0.244042937117498	0.755957062882502	42012	0.943639590357952	0.5109016471484338
25	1	0	0.0064978097	0.9962199	1	0	0.981	0.019	0.726443735772234	0.273556264227766	42005	1.0912899095120288	0.5217712177121772
26	0	1	0.0063209985	0.99670064	0	1	0.002	0.998	0.0797724448310054	0.920227555168995	34807	1.0756054756323326	0.5271353463383802
27	1	0	0.026088051	0.9841224	0	1	0.877	0.123	0.296234553211751	0.703765446788249	34660	1.1382182952874236	0.5156953260242354
28	0	1	0.010949659	0.99352384	0	1	0.002	0.998	0.0198548963224335	0.980145103677566	31682	0.9466666319840468	0.4987690171075058
29	0	1	0.03574053	0.97912717	0	1	0.072	0.928	0.0266698377683685	0.973330162231631	31233	1.0389162622487884	0.4819581852527775
30	0	1	0.010336543	0.9943267	0	1	0.006	0.994	0.200265426836201	0.799734573163799	27458	0.9819391808611636	0.4923155364556777
31	0	1	0.026789991	0.98182225	0	1	0.314	0.686	0.0630938266152146	0.936906173384785	26049	0.988604824758716	0.4622058428346577
32	0	1	0.009093279	0.99494123	0	1	0.022	0.978	0.0864204373717979	0.913579562628202	25244	1.0473257335139876	0.5307795911899857
33	0	1	0.05815538	0.9637439	0	1	0.462	0.538	0.231663244282858	0.768336755717142	23184	1.0355778590221287	0.4789941338854382
34	1	0	0.15884812	0.8937019	1	0	0.973	0.027	0.821987467047971	0.178012532952029	21941	1.0700503610804932	0.4446470078847819
35	0	1	0.013778362	0.99217427	0	1	0.23	0.77	0.0392588679342438	0.960741132065756	20243	0.9599192813656044	0.5146470384824384
36	0	1	0.00342803	0.9983032	0	1	0.945	0.055	0.579198913291781	0.420801086708219	19515	1.064431557179406	0.5519344094286446
37	0	1	0.05620903	0.96388555	1	0	0.963	0.037	0.854842038535052	0.145157961464948	19191	1.044479639664934	0.481892553801261
38	0	1	0.04062509	0.97713363	0	1	0.204	0.796	0.0543685861110621	0.945631413888938	15490	0.9548012528259628	0.547062621045836
39	1	0	0.65940106	0.45263606	0	1	0.498	0.502	0.71448489386523	0.28551510613477	14920	0.9988825142164212	0.3985254691689008
40	0	1	0.54847246	0.6135595	0	1	0.179	0.821	0.0420676782460774	0.957932321753923	14171	0.922802993794946	0.4920612518523746
41	0	1	0.013880199	0.99236834	0	1	0.654	0.346	0.420667859468833	0.579332140531167	13975	1.0984813474442467	0.51391771019678
42	1	0	0.019427894	0.9875827	0	1	0.819	0.181	0.210252030027755	0.789747969972245	12565	1.061857434685233	0.4560286510147234
43	0	1	0.297728	0.7978128	0	1	0.126	0.874	0.0222495751401981	0.977750424859802	12446	0.9805560037858152	0.416840752048851
44	1	0	0.03195861	0.98046494	0	1	0.635	0.365	0.270328629590149	0.729671370409851	12138	1.0515212684121615	0.4896193771626297
45	1	0	0.018936185	0.9892676	1	0	0.784	0.216	0.695464486412955	0.304535513587045	11671	1.0469853063402323	0.5131522577328421
46	0	1	0.04657519	0.9877684	0	1	0.191	0.809	0.619987085822642	0.380012914177358	6829	1.8606062516154531	0.4709327866451896
47	0	1	0.0527014	0.968453	0	1	0.091	0.909	0.0107904110620128	0.989209588937987	6776	1.0331136657375717	0.4604486422668241
48	0	1	0.99996984	0.003960157	1	0	0.756	0.244	0.239211603280669	0.760788396719331	6655	16.251563907472562	0.5155522163786627
49	0	1	0.047656227	0.97048664	0	1	0.196	0.804	0.196614209109421	0.803385790890579	5590	1.0300436873508234	0.4978533094812165
50	1	0	0.11904325	0.925125	1	0	0.788	0.212	0.411986716360114	0.588013283639886	4943	0.9856961474183732	0.4766336233056848
51	0	1	0.09894098	0.9452258	0	1	0.13	0.87	0.378005092440574	0.621994907559426	4505	0.9323962928896008	0.5504994450610433
