contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr
1	0	1	0.0011653671	0.9993928	0	1	0.0	1.0
2	0	1	0.00077368005	0.99958307	0	1	0.0	1.0
3	0	1	0.0063787405	0.99621975	0	1	0.0	1.0
4	0	1	0.0013183639	0.9993353	0	1	0.0	1.0
5	0	1	0.0020726575	0.99892867	0	1	0.0	1.0
6	0	1	0.012392947	0.992641	0	1	0.003	0.997
7	0	1	0.0029499591	0.998399	0	1	0.0	1.0
8	0	1	0.00090370706	0.99951077	0	1	0.0	1.0
9	0	1	0.0019313251	0.99900436	0	1	0.0	1.0
10	0	1	0.0018151121	0.99897337	0	1	0.0	1.0
11	0	1	0.0018903415	0.998913	0	1	0.0	1.0
12	0	1	0.0023435564	0.99874055	0	1	0.0	1.0
13	0	1	0.003499971	0.99804103	0	1	0.0	1.0
14	0	1	0.005199043	0.99717987	0	1	0.0	1.0
15	0	1	0.0020716323	0.99887025	0	1	0.0	1.0
16	0	1	0.0045853346	0.9975153	0	1	0.0	1.0
17	0	1	0.0025981262	0.99863374	0	1	0.0	1.0
18	0	1	0.00378589	0.99800515	0	1	0.0	1.0
19	0	1	0.0045140167	0.99739563	0	1	0.0	1.0
20	0	1	0.015791742	0.9905958	0	1	0.004	0.996
21	0	1	0.012861829	0.9925331	0	1	0.025	0.975
22	0	1	0.005467032	0.99702275	0	1	0.015	0.985
23	0	1	0.033207797	0.9808112	0	1	0.0	1.0
24	0	1	0.014444233	0.99198747	0	1	0.001	0.999
25	1	0	0.0075548887	0.995795	1	0	0.98	0.02
26	0	1	0.019069448	0.98843265	0	1	0.123	0.877
27	0	1	0.020481566	0.9877273	0	1	0.42	0.58
28	0	1	0.024962753	0.98598534	0	1	0.029	0.971
29	0	1	0.014211952	0.99228835	0	1	0.0	1.0
30	1	0	0.029231185	0.9835745	0	1	0.721	0.279
31	1	0	0.022010677	0.98710364	0	1	0.823	0.177
32	0	1	0.011376735	0.9937655	0	1	0.002	0.998
33	0	1	0.10734229	0.9328428	0	1	0.21	0.79
34	1	0	0.15195441	0.90215683	1	0	0.852	0.148
35	0	1	0.07177876	0.954744	0	1	0.222	0.778
36	1	0	0.02653301	0.9848137	1	0	0.933	0.067
37	0	1	0.13506211	0.9126758	0	1	0.445	0.555
38	1	0	0.02544989	0.98583233	1	0	0.762	0.238
39	1	0	0.06869047	0.95735395	0	1	0.636	0.364
40	1	0	0.070603	0.9585642	1	0	0.867	0.133
41	0	1	0.024968388	0.98536456	0	1	0.196	0.804
42	0	1	0.11815314	0.9274398	0	1	0.447	0.553
43	0	1	0.08691448	0.9495566	0	1	0.079	0.921
44	1	0	0.057472557	0.96675473	1	0	0.792	0.208
45	0	1	0.021313222	0.98915565	0	1	0.053	0.947
46	0	1	0.29622704	0.81132877	0	1	0.333	0.667
47	1	0	0.07662197	0.95682335	1	0	0.762	0.238
48	0	1	0.043625508	0.9759228	0	1	0.194	0.806
49	1	0	0.023830187	0.9882355	1	0	0.641	0.359
50	0	1	0.09231929	0.9994354	0	1	0.025	0.975
51	0	1	0.21389692	0.8713136	0	1	0.349	0.651
52	1	0	0.11438916	0.98934174	0	1	0.013	0.987
53	1	0	0.23704542	0.99966824	0	1	0.381	0.619
54	0	1	0.5218136	0.8753786	0	1	0.355	0.645
55	1	0	0.13080135	0.93338484	0	1	0.875	0.125
56	1	0	0.054631446	0.97386813	0	1	0.38	0.62
