chromosome	contig	contig_len
CH_1	1	370014
CH_1	2	238567
CH_1	3	234792
CH_1	4	213628
CH_1	5	207792
CH_1	6	206990
CH_1	7	201930
CH_1	8	151346
CH_1	9	147295
CH_1	10	139179
CH_1	11	131393
CH_1	12	121394
CH_1	13	119255
CH_1	14	118309
CH_1	15	114734
CH_1	16	94571
CH_1	17	92325
CH_1	18	89419
CH_1	19	88161
CH_1	20	76070
CH_1	21	75328
CH_1	22	73106
CH_1	23	72341
CH_1	24	72107
CH_1	25	70601
CH_1	26	62245
CH_1	27	59870
CH_1	28	58442
CH_1	29	57309
CH_1	30	54667
CH_1	31	54545
CH_1	32	51161
CH_1	33	46138
CH_1	34	44992
CH_1	35	43231
CH_1	37	39529
CH_1	38	39170
CH_1	39	38911
CH_1	40	37807
CH_1	41	37576
CH_1	42	35687
CH_1	43	33685
CH_1	44	32551
CH_1	45	30733
CH_1	46	28403
CH_1	47	27931
CH_1	48	26276
CH_1	49	24513
CH_1	50	23166
CH_1	51	21482
CH_1	52	19327
CH_1	53	18269
CH_1	54	17589
CH_1	55	16358
CH_1	56	16329
CH_1	57	15867
CH_1	58	15745
CH_1	59	15400
CH_1	60	15127
CH_1	62	13246
CH_1	63	13024
CH_1	64	10895
CH_1	66	8644
CH_1	67	8511
CH_1	68	8458
CH_1	69	7562
CH_1	70	6790
CH_1	71	6553
CH_1	72	6542
CH_1	73	6148
CH_1	74	5989
CH_1	75	5980
CH_1	76	5591
CH_1	81	5285
CH_1	82	5195
CH_1	83	4862
CH_1	84	4850
CH_1	85	4666
CH_1	86	4113
CH_1	87	4027
CH_1	88	3872
CH_1	89	3743
CH_1	90	3660
CH_1	91	3533
CH_1	93	3046
CH_1	94	2812
CH_1	95	2716
CH_1	96	2700
CH_1	97	2628
CH_1	98	2252
CH_1	101	2046
CH_1	102	2041
CH_1	103	1955
CH_1	104	1949
CH_1	105	1935
CH_1	107	1653
CH_1	108	1652
CH_1	109	1647
CH_1	110	1490
CH_1	111	1484
CH_1	112	1480
CH_1	113	1385
CH_1	114	1341
CH_1	115	1305
CH_1	116	1283
CH_1	117	1171
CH_1	118	1168
CH_1	119	1165
CH_1	120	1056
CH_1	121	1018
CH_1	122	940
CH_1	123	913
CH_1	124	913
CH_1	125	887
CH_1	126	886
CH_1	127	863
CH_1	128	779
CH_1	129	779
CH_1	131	737
CH_1	132	705
CH_1	133	659
CH_1	134	631
CH_1	135	631
CH_1	136	626
CH_1	137	614
CH_1	138	614
CH_1	139	595
CH_1	140	569
CH_1	141	556
CH_1	142	528
CH_1	143	522
CH_1	144	522
CH_1	145	522
CH_1	146	513
CH_1	147	507
CH_1	148	498
CH_1	149	497
CH_1	150	491
CH_1	152	485
CH_1	153	481
CH_1	154	475
CH_1	155	472
CH_1	156	450
CH_1	157	445
CH_1	158	436
CH_1	159	436
CH_1	160	412
CH_1	161	401
CH_1	162	398
CH_1	163	397
CH_1	164	396
CH_1	165	395
CH_1	166	387
CH_1	167	387
CH_1	168	379
CH_1	169	378
CH_1	171	376
CH_1	172	363
CH_1	173	353
CH_1	174	350
CH_1	176	341
CH_1	177	333
CH_1	178	329
CH_1	179	328
CH_1	180	325
CH_1	181	315
CH_1	182	315
CH_1	184	314
CH_1	185	313
CH_1	187	311
CH_1	188	311
CH_1	189	309
CH_1	190	305
CH_1	191	305
CH_1	192	304
CH_1	193	297
CH_1	194	294
CH_1	195	293
CH_1	196	293
CH_1	197	289
CH_1	198	283
CH_1	199	283
CH_1	200	274
CH_1	201	271
CH_1	202	270
CH_1	203	269
CH_1	204	269
CH_1	205	265
CH_1	206	259
CH_1	207	257
CH_1	208	257
CH_1	209	256
CH_1	210	254
CH_1	211	254
CH_1	212	253
CH_1	213	251
CH_1	214	251
CH_1	215	251
CH_1	216	249
CH_1	217	248
CH_1	218	241
CH_1	220	238
CH_1	221	233
CH_1	222	233
CH_1	223	229
CH_1	224	228
CH_1	226	221
CH_1	227	219
CH_1	228	216
CH_1	229	213
CH_1	230	210
CH_1	231	209
CH_1	233	204
CH_1	234	202
CH_1	235	198
CH_1	236	197
CH_1	237	195
CH_1	238	194
CH_1	239	194
CH_1	241	192
CH_1	243	189
CH_1	244	188
CH_1	245	188
CH_1	246	184
CH_1	247	184
CH_1	248	181
CH_1	249	173
CH_1	250	172
CH_1	251	172
CH_1	252	166
CH_1	253	164
CH_1	254	162
CH_1	255	162
CH_1	256	161
CH_1	257	159
CH_1	258	158
CH_1	259	158
CH_1	260	155
CH_1	261	154
CH_1	262	154
CH_1	263	153
CH_1	266	151
CH_1	267	151
CH_1	268	149
CH_1	269	149
CH_1	270	146
CH_1	271	145
CH_1	273	144
CH_1	274	143
CH_1	275	140
CH_1	277	139
CH_1	278	138
CH_1	279	138
CH_1	280	137
CH_1	281	137
CH_1	282	136
CH_1	283	136
CH_1	285	135
CH_1	287	134
CH_1	288	134
CH_1	289	134
CH_1	290	132
CH_1	291	132
CH_1	292	130
CH_1	293	130
CH_1	294	129
CH_1	295	128
CH_1	296	128
CH_1	297	127
CH_1	298	127
CH_1	299	124
CH_1	300	124
CH_1	301	124
CH_1	302	124
CH_1	305	122
CH_1	306	121
CH_1	307	116
CH_1	308	116
CH_1	309	116
CH_1	311	113
CH_1	312	111
CH_1	313	103
CH_1	314	103
CH_1	315	101
CH_1	316	100
CH_1	318	100
CH_1	319	93
CH_1	320	89
CH_1	322	87
CH_1	323	86
CH_1	324	86
CH_1	326	83
CH_1	327	81
CH_1	329	80
CH_1	330	77
CH_1	331	76
CH_1	332	75
CH_1	334	73
CH_1	335	70
CH_1	336	68
CH_1	337	66
CH_1	338	65
CH_1	340	65
CH_1	341	62
CH_1	342	59
CH_1	343	59
CH_1	344	58
CH_1	345	58
CH_1	347	53
CH_1	348	52
CH_1	349	52
CH_1	350	51
CH_1	351	50
CH_1	352	49
CH_1	353	48
CH_1	355	43
CH_1	356	42
CH_1	357	29
