contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length	read_depth	gc_content
1	0	1	0.0013032391	0.99929917	0	1	0.0	1.0	0.0158705657863411	0.984129434213659	631850	0.9805813821270448	0.5111767033314869
2	0	1	0.0020048097	0.9988421	0	1	0.0	1.0	0.0331862040340543	0.966813795965946	399884	1.002191119904324	0.511723399785938
3	0	1	0.0019494815	0.99894726	0	1	0.0	1.0	0.0272112517044458	0.972788748295554	385637	1.002049963718086	0.514177840819216
4	0	1	0.0011762802	0.9992686	0	1	0.0	1.0	0.0354027878376936	0.964597212162306	328662	0.9928055715615536	0.5131594160566174
5	0	1	0.0064500887	0.99647063	0	1	0.0	1.0	0.0318926705977842	0.968107329402216	247060	0.9458954592000046	0.4920140856472112
6	0	1	0.011131615	0.993566	0	1	0.0	1.0	0.0366101651758476	0.963389834824152	200843	1.0007986866042506	0.5115189476357155
7	0	1	0.010886537	0.9940268	0	1	0.0	1.0	0.0221655075331939	0.977834492466806	197388	1.0	0.5124273005451192
8	0	1	0.007849458	0.9955425	0	1	0.0	1.0	0.0300531224650463	0.969946877534954	157849	0.9660201582553466	0.5123187349935698
9	0	1	0.009478624	0.9946822	0	1	0.0	1.0	0.0495496484888224	0.950450351511178	151085	1.001959254002743	0.4974219810040705
10	0	1	0.007892226	0.9956921	0	1	0.0	1.0	0.0248868146463159	0.975113185353684	146608	1.016349833184372	0.5175979482702172
11	0	1	0.0044483114	0.99764836	0	1	0.001	0.999	0.0291817956668144	0.970818204333186	140411	0.9915136945892384	0.4981945858942675
12	0	1	0.013173716	0.9922046	0	1	0.0	1.0	0.0241501556057856	0.975849844394214	137558	0.9394667393513736	0.5043399874961835
13	0	1	0.01079291	0.9939846	0	1	0.0	1.0	0.0116501278365411	0.988349872163459	130563	0.961684172271207	0.5015203388402534
14	0	1	0.004249817	0.9977673	0	1	0.0	1.0	0.0519262181966438	0.948073781803356	111397	1.030421930497362	0.5191881289442265
15	0	1	0.029452207	0.98226124	0	1	0.016	0.984	0.106452316096189	0.893547683903811	108885	0.9655105376217632	0.5002892960462874
16	0	1	0.010396874	0.994192	0	1	0.0	1.0	0.0318864895535841	0.968113510446416	105371	0.9487636204590546	0.4992170521300927
17	0	1	0.011668738	0.99344933	0	1	0.0	1.0	0.0163654406382604	0.98363455936174	97784	0.9845460480860044	0.516188742534566
18	0	1	0.0034023786	0.99810046	0	1	0.0	1.0	0.0364818841892434	0.963518115810757	87477	1.0109809156937593	0.5191307429381438
19	0	1	0.014095368	0.99138105	0	1	0.029	0.971	0.0390629209113272	0.960937079088673	76223	0.9841447471764216	0.4891043385854663
20	0	1	0.010943768	0.9937694	0	1	0.0	1.0	0.0337863719686714	0.966213628031329	69943	0.9837093287863132	0.508113749767668
21	0	1	0.016173199	0.991191	0	1	0.0	1.0	0.0379134961636852	0.962086503836315	69498	1.005087929478931	0.5164896831563498
22	0	1	0.008924571	0.9949796	0	1	0.0	1.0	0.0341115465332715	0.965888453466728	67677	1.0132248133756765	0.5127886874418193
23	0	1	0.05082654	0.96881557	0	1	0.175	0.825	0.0885562340564996	0.9114437659435	67302	0.9714022971561004	0.4843392469763157
24	0	1	0.062292945	0.9615798	0	1	0.001	0.999	0.0060594267654794	0.993940573234521	63859	0.9284227435344258	0.4708028625565699
25	0	1	0.020436104	0.98768204	0	1	0.0	1.0	0.059544461971153	0.940455538028847	61663	1.0046737956841345	0.5022298623161378
26	0	1	0.015861472	0.99107444	0	1	0.0	1.0	0.0409221474966668	0.959077852503333	56698	0.961563735402312	0.5066669018307524
27	0	1	0.02323932	0.9866568	0	1	0.0	1.0	0.0142244711955691	0.985775528804431	52658	0.9516033950519462	0.4902958714725208
28	1	0	0.014220558	0.9911715	1	0	0.998	0.002	0.856712124230607	0.143287875769393	50263	0.913317148308496	0.5275053220062471
29	0	1	0.10466719	0.9308629	0	1	0.193	0.807	0.137284848035461	0.862715151964539	42533	0.9129661693806136	0.454705757882115
30	0	1	0.0181794	0.98981297	0	1	0.013	0.987	0.0471897397244527	0.952810260275547	41308	1.0062965240229296	0.4947225718989058
31	1	0	0.022845848	0.9844379	1	0	0.934	0.066	0.485737330907041	0.514262669092959	40197	0.8747319524080175	0.4704331168992711
32	0	1	0.047797497	0.97202194	0	1	0.001	0.999	0.0810768187235155	0.918923181276485	32992	1.0006507816775376	0.5224296799224054
33	0	1	0.033580445	0.98056865	0	1	0.002	0.998	0.0057660415024827	0.994233958497517	31952	0.965208535382028	0.5094203805708563
34	0	1	0.018190408	0.9899998	0	1	0.001	0.999	0.0577732320773892	0.942226767922611	30171	1.0420134508966208	0.5364754234198402
35	0	1	0.10412817	0.9296166	0	1	0.288	0.712	0.279776030726605	0.720223969273395	24995	0.9600635568599362	0.4746949389877976
36	0	1	0.053293556	0.9687162	0	1	0.007	0.993	0.0210209009424011	0.978979099057599	22562	0.9421776253652724	0.5007534793014804
37	0	1	0.25228682	0.8220118	0	1	0.55	0.45	0.109882649505109	0.890117350494891	21844	0.9757393661640013	0.4474455227980223
38	0	1	0.25258833	0.8274543	0	1	0.409	0.591	0.288208632164542	0.711791367835458	21522	0.973743044009944	0.4666387882167085
39	0	1	0.04501004	0.9739902	0	1	0.164	0.836	0.0225247220380046	0.977475277961995	20843	0.9626239055266878	0.5017032097106943
40	0	1	0.01657514	0.99032545	0	1	0.399	0.601	0.0366112097470807	0.963388790252919	20500	1.0257787196135988	0.5239512195121951
41	0	1	0.053801168	0.9682528	0	1	0.361	0.639	0.130111076605401	0.869888923394599	19533	0.9682152312493528	0.4818512261301387
42	0	1	0.021150235	0.9872229	0	1	0.246	0.754	0.151549396382969	0.848450603617031	18911	0.9204588433412146	0.4861191898894823
43	0	1	0.6757194	0.4516048	0	1	0.283	0.717	0.110814057691784	0.889185942308216	18008	0.8764386626470475	0.4447467792092403
44	0	1	0.75195616	0.36167136	0	1	0.263	0.737	0.114727418877403	0.885272581122597	17711	0.8895868592811398	0.4134718536502738
45	0	1	0.21100451	0.8500857	0	1	0.644	0.356	0.0909556203840087	0.909044379615991	17669	0.9237047582576834	0.4434319995472296
46	0	1	0.029616555	0.9835268	0	1	0.007	0.993	0.0118695363886986	0.988130463611301	16649	1.0035835250815062	0.5251967085110217
47	1	0	0.024130667	0.98517525	1	0	0.997	0.003	0.696076551943696	0.303923448056304	15522	0.8953614902055245	0.5069578662543487
48	0	1	0.0452721	0.97422034	0	1	0.015	0.985	0.0017647468277972	0.998235253172203	14743	0.9846390168970814	0.5106830360170929
49	0	1	0.034757435	0.9800624	0	1	0.003	0.997	0.0640041463806885	0.935995853619311	13800	0.9463105116031416	0.4930434782608696
50	0	1	0.04583796	0.9740091	0	1	0.003	0.997	0.0117748434157777	0.988225156584222	13566	0.9997464486970632	0.5098776352646321
51	0	1	0.08977049	0.9442873	0	1	0.027	0.973	0.0126953885971656	0.987304611402834	12609	0.9500482803939342	0.4892537076691252
52	0	1	0.082312964	0.94365865	0	1	0.197	0.803	0.0879304569511312	0.912069543048869	12602	0.9045506120094574	0.4856372004443739
53	0	1	0.09611941	0.94311786	0	1	0.198	0.802	0.253482069966237	0.746517930033763	9875	1.0480733270368092	0.5624303797468354
54	0	1	0.03225964	0.98021865	0	1	0.072	0.928	0.267114993481017	0.732885006518983	9504	0.9815266746535328	0.4976851851851852
55	0	1	0.03496218	0.9912108	0	1	0.313	0.687	0.0082987330725939	0.991701266927406	9457	1.98905503542323	0.5256423813048535
56	0	1	0.38359424	0.83255064	0	1	0.146	0.854	0.0616023413539688	0.938397658646031	9444	1.9570357317173663	0.5354722575180009
57	0	1	0.05588598	0.9691284	0	1	0.051	0.949	0.001534964392925	0.998465035607075	8936	1.0268553088360517	0.5230528200537153
58	0	1	0.05830907	0.9655726	0	1	0.272	0.728	0.128585126232343	0.871414873767657	8692	0.939789253760223	0.4723884031293143
59	0	1	0.04766929	0.9726114	0	1	0.182	0.818	0.011262468385786	0.988737531614214	8480	0.9259392332308224	0.4943396226415094
60	0	1	0.97966576	0.1370999	1	0	0.991	0.009	0.915090276395445	0.0849097236045551	6654	9.58267568464134	0.4848211602043883
61	1	0	0.1574415	0.8946542	1	0	0.875	0.125	0.288809748757661	0.711190251242339	6094	0.771045286375632	0.3957991467016737
62	0	1	0.60218716	0.54112977	0	1	0.306	0.694	0.0141141556625879	0.985885844337412	5450	0.9293547051954566	0.4143119266055046
63	0	1	0.5942672	0.5553446	0	1	0.622	0.378	0.575619441550612	0.424380558449388	5316	0.9853405088352064	0.4541008276899925
64	0	1	0.6272087	0.5174601	0	1	0.298	0.702	0.22472750053621	0.77527249946379	5135	0.8642033419139751	0.3968841285296982
65	0	1	0.06355101	0.96369815	0	1	0.13	0.87	0.0497416431893218	0.950258356810678	4753	0.9003211286191963	0.4689669682305912
66	0	1	0.050283216	0.9749869	0	1	0.139	0.861	0.0319053317501573	0.968094668249843	4634	1.048343092200697	0.5753129046180405
67	0	1	0.3042065	0.79806054	0	1	0.297	0.703	0.0658409719898143	0.934159028010186	4539	0.937900790672149	0.4529632077550121
68	1	0	0.5291023	0.6615393	1	0	0.495	0.505	0.123171799907694	0.876828200092306	4516	0.9420698660615242	0.4678919397697077
69	1	0	0.5211592	0.6717707	0	1	0.419	0.581	0.0242042778916337	0.975795722108366	4514	0.9496742922221024	0.4709791758972086
70	0	1	0.11973462	0.92804754	0	1	0.246	0.754	0.004590330628166	0.995409669371834	4491	0.934885153285615	0.4718325539968827
71	0	1	0.06719471	0.96356946	0	1	0.093	0.907	0.0196687023048587	0.980331297695141	4213	1.0057344853014196	0.4709233325421315
