chromosome	contig	contig_len
CH_1	1	309116
CH_1	2	288241
CH_1	3	209713
CH_1	4	200784
CH_1	5	192325
CH_1	6	163975
CH_1	7	158445
CH_1	8	156993
CH_1	9	155794
CH_1	10	142140
CH_1	11	133113
CH_1	12	126925
CH_1	13	125068
CH_1	14	123512
CH_1	15	119267
CH_1	16	113666
CH_1	17	111701
CH_1	18	110043
CH_1	19	106066
CH_1	20	94795
CH_1	21	94610
CH_1	22	90388
CH_1	23	87891
CH_1	24	82899
CH_1	25	79702
CH_1	26	76453
CH_1	27	71691
CH_1	28	64168
CH_1	29	63220
CH_1	30	60716
CH_1	33	52002
CH_1	34	49406
CH_1	35	42819
CH_1	36	42749
CH_1	37	42584
CH_1	39	37833
CH_1	40	37296
CH_1	41	31127
CH_1	42	30710
CH_1	43	27907
CH_1	44	27768
CH_1	45	26176
CH_1	46	26062
CH_1	47	24322
CH_1	49	19862
CH_1	51	18659
CH_1	52	18659
CH_1	53	18480
CH_1	54	15972
CH_1	56	14577
CH_1	57	13349
CH_1	58	11753
CH_1	59	11351
CH_1	61	10569
CH_1	62	9950
CH_1	63	9733
CH_1	66	7324
CH_1	70	5658
CH_1	74	5268
CH_1	75	5228
CH_1	76	4392
CH_1	79	3324
CH_1	81	2772
CH_1	84	2005
CH_1	85	1775
CH_1	86	1675
CH_1	87	1622
CH_1	88	1343
CH_1	89	1342
CH_1	91	1282
CH_1	92	1279
CH_1	94	1258
CH_1	95	1104
CH_1	96	1059
CH_1	97	1056
CH_1	98	964
CH_1	99	964
CH_1	100	945
CH_1	102	910
CH_1	103	903
CH_1	104	826
CH_1	106	571
CH_1	107	571
CH_1	108	569
CH_1	109	527
CH_1	110	526
CH_1	112	509
CH_1	115	430
CH_1	116	427
CH_1	117	427
CH_1	118	400
CH_1	119	400
CH_1	120	385
CH_1	121	384
CH_1	122	377
CH_1	123	377
CH_1	124	368
CH_1	126	355
CH_1	127	347
CH_1	128	321
CH_1	129	320
CH_1	131	305
CH_1	133	239
CH_1	134	224
CH_1	135	212
CH_1	137	206
CH_1	138	204
CH_1	140	201
CH_1	141	199
CH_1	142	197
CH_1	144	196
CH_1	145	194
CH_1	146	188
CH_1	147	187
CH_1	149	182
CH_1	150	181
CH_1	151	181
CH_1	153	178
CH_1	154	176
CH_1	155	174
CH_1	158	167
CH_1	159	166
CH_1	161	165
CH_1	162	162
CH_1	163	161
CH_1	164	156
CH_1	165	156
CH_1	166	151
CH_1	168	150
CH_1	169	146
CH_1	170	144
CH_1	172	140
CH_1	174	139
CH_1	176	136
CH_1	177	134
CH_1	178	131
CH_1	179	131
CH_1	180	130
CH_1	182	128
CH_1	183	128
CH_1	185	127
CH_1	186	126
CH_1	187	125
CH_1	189	118
CH_1	190	116
CH_1	191	105
CH_1	192	105
CH_1	193	101
CH_1	194	99
CH_1	196	93
CH_1	197	93
CH_1	198	90
CH_1	199	88
CH_1	200	86
CH_1	201	84
CH_1	203	83
CH_1	204	81
CH_1	206	79
CH_1	207	79
CH_1	208	74
CH_1	209	72
CH_1	211	69
CH_1	213	67
CH_1	216	65
CH_1	217	65
CH_1	218	64
CH_1	219	64
CH_1	220	64
CH_1	221	64
CH_1	222	64
CH_1	224	63
CH_1	225	58
CH_1	226	58
CH_1	227	55
CH_1	228	55
CH_1	229	54
CH_1	230	52
CH_1	231	51
CH_1	232	51
CH_1	233	51
CH_1	234	51
CH_1	235	51
CH_1	237	50
CH_1	239	40
CH_1	240	40
CH_1	243	36
CH_1	244	35
CH_1	245	35
CH_1	246	33
CH_1	247	32
CH_1	249	29
CH_1	250	28
CH_1	251	28
