chromosome	contig	contig_len
CH_1	1	567636
CH_1	2	392316
CH_1	3	360527
CH_1	4	317692
CH_1	5	270967
CH_1	6	240925
CH_1	7	235629
CH_1	8	219188
CH_1	9	209737
CH_1	10	197834
CH_1	11	197527
CH_1	12	178251
CH_1	13	175421
CH_1	14	156473
CH_1	15	142389
CH_1	16	128900
CH_1	17	116086
CH_1	18	114441
CH_1	19	102874
CH_1	20	72135
CH_1	21	71801
CH_1	22	65188
CH_1	24	62011
CH_1	25	45210
CH_1	26	41306
CH_1	28	29791
CH_1	29	13358
CH_1	31	11028
CH_1	32	9130
CH_1	33	8393
CH_1	34	6016
CH_1	36	5408
CH_1	37	5375
CH_1	38	4136
CH_1	39	4096
CH_1	40	3143
CH_1	41	3137
CH_1	42	2704
CH_1	43	2639
CH_1	44	2581
CH_1	45	2459
CH_1	48	1708
CH_1	50	1550
CH_1	51	1381
CH_1	52	1381
CH_1	53	1323
CH_1	55	1105
CH_1	56	1105
CH_1	57	1084
CH_1	58	964
CH_1	60	760
CH_1	61	760
CH_1	62	699
CH_1	63	699
CH_1	64	682
CH_1	65	682
CH_1	66	679
CH_1	67	577
CH_1	68	569
CH_1	69	545
CH_1	70	517
CH_1	72	449
CH_1	73	446
CH_1	74	407
CH_1	75	407
CH_1	76	397
CH_1	77	378
CH_1	78	376
CH_1	79	362
CH_1	80	343
CH_1	81	343
CH_1	82	327
CH_1	83	314
CH_1	84	296
CH_1	85	279
CH_1	86	272
CH_1	88	268
CH_1	89	262
CH_1	90	262
CH_1	91	244
CH_1	92	244
CH_1	93	230
CH_1	94	224
CH_1	95	214
CH_1	97	210
CH_1	98	203
CH_1	99	200
CH_1	100	196
CH_1	101	196
CH_1	102	189
CH_1	103	183
CH_1	104	176
CH_1	105	174
CH_1	106	172
CH_1	107	168
CH_1	108	166
CH_1	109	162
CH_1	110	160
CH_1	112	158
CH_1	113	155
CH_1	114	153
CH_1	115	148
CH_1	116	146
CH_1	117	141
CH_1	118	140
CH_1	119	140
CH_1	120	134
CH_1	121	134
CH_1	122	131
CH_1	123	131
CH_1	124	131
CH_1	125	129
CH_1	127	128
CH_1	128	127
CH_1	129	127
CH_1	130	117
CH_1	131	114
CH_1	132	114
CH_1	133	113
CH_1	134	113
CH_1	135	107
CH_1	136	105
CH_1	137	96
CH_1	138	94
CH_1	139	91
CH_1	140	91
CH_1	142	70
CH_1	143	69
CH_1	144	67
CH_1	145	60
CH_1	146	60
CH_1	147	48
CH_1	148	46
CH_1	149	46
CH_1	150	41
CH_1	151	39
CH_1	154	31
CH_1	155	31
CH_1	156	30
