contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length	read_depth	gc_content
1	0	1	0.0011653671	0.9993928	0	1	0.0	1.0	0.0205177215281863	0.979482278471814	379850	0.9912916578386278	0.513544820323812
2	0	1	0.00077368005	0.99958307	0	1	0.0	1.0	0.0400354161520997	0.9599645838479	371010	1.016793469200478	0.507606263982103
3	0	1	0.0063787405	0.99621975	0	1	0.0	1.0	0.0193586845528246	0.980641315447175	360127	0.9981687529478244	0.5076958961699622
4	0	1	0.0013183639	0.9993353	0	1	0.0	1.0	0.0301212299885307	0.969878770011469	297421	1.0232478495758468	0.5033269338748777
5	0	1	0.0020726575	0.99892867	0	1	0.0	1.0	0.0334693655335827	0.966530634466417	290800	1.0185834721806508	0.514659559834938
6	0	1	0.012392947	0.992641	0	1	0.003	0.997	0.0340143782108018	0.965985621789198	289120	0.9651525879206992	0.4960742944106253
7	0	1	0.0029499591	0.998399	0	1	0.0	1.0	0.0223380190094673	0.977661980990533	245302	1.0	0.5103097406462238
8	0	1	0.00090370706	0.99951077	0	1	0.0	1.0	0.0308200124536082	0.969179987546392	235503	1.015965125654487	0.5145836783395541
9	0	1	0.0019313251	0.99900436	0	1	0.0	1.0	0.0437384901795874	0.956261509820413	228030	1.0126281342864427	0.5052624654650704
10	0	1	0.0018151121	0.99897337	0	1	0.0	1.0	0.0190956288550026	0.980904371144997	205415	0.9589970715655916	0.495849864907626
11	0	1	0.0018903415	0.998913	0	1	0.0	1.0	0.0492088824985122	0.950791117501488	196211	0.9989638294650082	0.4821697050624073
12	0	1	0.0023435564	0.99874055	0	1	0.0	1.0	0.0312518215160432	0.968748178483957	189473	1.0133220908932652	0.5164904762156085
13	0	1	0.003499971	0.99804103	0	1	0.0	1.0	0.0181506951798899	0.98184930482011	187892	0.977725323580925	0.496189300236306
14	0	1	0.005199043	0.99717987	0	1	0.0	1.0	0.041209605865436	0.958790394134564	177209	1.0150372682448312	0.5145731875920523
15	0	1	0.0020716323	0.99887025	0	1	0.0	1.0	0.0220360044348483	0.977963995565152	164978	1.038543793383092	0.5178084350640692
16	0	1	0.0045853346	0.9975153	0	1	0.0	1.0	0.0220623616769662	0.977937638323034	158923	1.022192956899485	0.5097059582313448
17	0	1	0.0025981262	0.99863374	0	1	0.0	1.0	0.021038631979406	0.978961368020594	137493	1.0292099467022469	0.5110587448088266
18	0	1	0.00378589	0.99800515	0	1	0.0	1.0	0.031084633130677	0.968915366869323	113547	1.0410248003030926	0.5189569077122249
19	0	1	0.0045140167	0.99739563	0	1	0.0	1.0	0.0260988310419865	0.973901168958013	113467	0.961039571403664	0.4926630650321238
20	0	1	0.015791742	0.9905958	0	1	0.004	0.996	0.0175520249523026	0.982447975047697	91851	1.0118807985461715	0.4832718206660787
21	0	1	0.012861829	0.9925331	0	1	0.025	0.975	0.0195559485170086	0.980444051482991	84113	0.9644585523063828	0.4737436543697169
22	0	1	0.005467032	0.99702275	0	1	0.015	0.985	0.0380897305453781	0.961910269454622	54089	1.067176899629121	0.5273900423376288
23	0	1	0.033207797	0.9808112	0	1	0.0	1.0	0.0108228771401052	0.989177122859895	46298	0.9689072022085232	0.5002375912566418
24	0	1	0.014444233	0.99198747	0	1	0.001	0.999	0.0213306305638671	0.978669369436133	41336	1.0055355782429485	0.4933472034062318
25	1	0	0.0075548887	0.995795	1	0	0.98	0.02	0.813135172602198	0.186864827397802	39749	1.1605968295431015	0.5244157085712848
26	0	1	0.019069448	0.98843265	0	1	0.123	0.877	0.0666751141103121	0.933324885889688	37281	0.981771032345268	0.4732705667766422
27	0	1	0.020481566	0.9877273	0	1	0.42	0.58	0.02462249351437	0.97537750648563	36788	0.9701222822912956	0.4675981298249429
28	0	1	0.024962753	0.98598534	0	1	0.029	0.971	0.0533079622352541	0.946692037764746	30784	1.0307825181920085	0.5234212577962578
29	0	1	0.014211952	0.99228835	0	1	0.0	1.0	0.0588622680563811	0.941137731943619	29857	1.0494072344446617	0.5344810262250058
30	1	0	0.029231185	0.9835745	0	1	0.721	0.279	0.160260085635504	0.839739914364496	28738	1.1706134621394295	0.5018790451666783
