contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr
1	0	1	0.0042572054	0.99769354	0	1	0.0	1.0
2	0	1	0.0031333158	0.99807996	0	1	0.0	1.0
3	0	1	0.0028377222	0.9984935	0	1	0.0	1.0
4	0	1	0.0054886765	0.99700606	0	1	0.0	1.0
5	0	1	0.005944053	0.99667764	0	1	0.0	1.0
6	0	1	0.007077637	0.9960627	0	1	0.0	1.0
7	0	1	0.004198985	0.9977279	0	1	0.0	1.0
8	0	1	0.004054665	0.9977709	0	1	0.0	1.0
9	0	1	0.008434925	0.9948006	0	1	0.0	1.0
10	0	1	0.008537321	0.99524343	0	1	0.0	1.0
11	0	1	0.004886714	0.9971801	0	1	0.0	1.0
12	0	1	0.012212946	0.99299455	0	1	0.0	1.0
13	0	1	0.0091746105	0.99490654	0	1	0.0	1.0
14	0	1	0.0033377358	0.99802923	0	1	0.0	1.0
15	0	1	0.007577977	0.9958625	0	1	0.0	1.0
16	0	1	0.008486666	0.9952524	0	1	0.0	1.0
17	0	1	0.011602573	0.9934153	0	1	0.002	0.998
18	0	1	0.008831078	0.9950175	0	1	0.0	1.0
19	0	1	0.015375194	0.9907805	0	1	0.002	0.998
20	0	1	0.0088206185	0.99509704	0	1	0.0	1.0
21	0	1	0.007938456	0.99558854	0	1	0.0	1.0
22	0	1	0.0127933845	0.99275196	0	1	0.23	0.77
23	0	1	0.008782843	0.9950906	0	1	0.0	1.0
24	0	1	0.014207548	0.9918719	0	1	0.004	0.996
25	0	1	0.01624104	0.990342	0	1	0.0	1.0
26	0	1	0.008942829	0.99496216	0	1	0.002	0.998
27	0	1	0.015740903	0.9911245	0	1	0.0	1.0
28	0	1	0.012263061	0.99314547	0	1	0.0	1.0
29	0	1	0.015066279	0.99152404	0	1	0.0	1.0
30	0	1	0.0153841	0.99141544	0	1	0.046	0.954
31	1	0	0.023793405	0.9857403	1	0	0.997	0.003
32	0	1	0.018408725	0.9889214	0	1	0.0	1.0
33	0	1	0.020327821	0.98820424	0	1	0.003	0.997
34	0	1	0.07395327	0.955464	0	1	0.435	0.565
35	0	1	0.018318504	0.98961765	0	1	0.0	1.0
36	0	1	0.022871787	0.98716474	0	1	0.0	1.0
37	0	1	0.059604783	0.96396875	0	1	0.519	0.481
38	0	1	0.05239217	0.9681103	0	1	0.002	0.998
39	0	1	0.049997028	0.970253	0	1	0.0	1.0
40	0	1	0.017936606	0.98979366	0	1	0.0	1.0
41	0	1	0.03835475	0.9780722	0	1	0.849	0.151
42	0	1	0.012626883	0.99326974	0	1	0.0	1.0
43	0	1	0.094459675	0.94279885	0	1	0.199	0.801
44	0	1	0.04022096	0.9764328	0	1	0.012	0.988
45	0	1	0.025378764	0.9856093	0	1	0.0	1.0
46	0	1	0.021984942	0.9874299	0	1	0.001	0.999
47	0	1	0.034897104	0.9794785	0	1	0.007	0.993
48	0	1	0.025372231	0.98523825	0	1	0.009	0.991
49	0	1	0.025410615	0.9846541	0	1	0.0	1.0
50	0	1	0.02071028	0.98832595	0	1	0.003	0.997
51	0	1	0.028562268	0.98363185	0	1	0.001	0.999
52	0	1	0.0603555	0.96149564	0	1	0.003	0.997
53	0	1	0.033302348	0.980955	0	1	0.002	0.998
54	0	1	0.030221548	0.98268133	0	1	0.002	0.998
55	0	1	0.12816676	0.92202973	0	1	0.027	0.973
56	1	0	0.11607348	0.929163	1	0	0.973	0.027
57	0	1	0.040072083	0.9764945	0	1	0.14	0.86
58	0	1	0.093462706	0.94394934	0	1	0.015	0.985
59	1	0	0.41304335	0.73417455	1	0	0.873	0.127
60	0	1	0.035647314	0.980013	0	1	0.004	0.996
61	0	1	0.045617804	0.9739696	0	1	0.008	0.992
62	0	1	0.08005147	0.9486897	0	1	0.403	0.597
63	0	1	0.034779154	0.9800348	0	1	0.008	0.992
64	0	1	0.040843498	0.9765657	0	1	0.01	0.99
65	1	0	0.04983466	0.97135866	1	0	0.774	0.226
66	1	0	0.068578385	0.9569397	0	1	0.632	0.368
67	1	0	0.06283037	0.9635906	1	0	0.957	0.043
68	0	1	0.040787224	0.97663957	0	1	0.111	0.889
69	0	1	0.117477275	0.9300695	0	1	0.288	0.712
70	0	1	0.20606501	0.86487585	0	1	0.02	0.98
71	1	0	0.30370253	0.7989321	0	1	0.796	0.204
72	0	1	0.08608662	0.94942605	0	1	0.016	0.984
73	0	1	0.0865293	0.94923097	0	1	0.052	0.948
74	1	0	0.2189921	0.8706738	1	0	0.906	0.094
75	1	0	0.18542035	0.8829688	0	1	0.647	0.353
76	0	1	0.054499082	0.9688339	0	1	0.129	0.871
77	0	1	0.04943177	0.97240347	0	1	0.226	0.774
78	0	1	0.9999753	0.003766443	1	0	0.786	0.214
79	0	1	0.072135374	0.9588028	0	1	0.127	0.873
80	0	1	0.039648417	0.9771857	0	1	0.077	0.923
81	0	1	0.9999428	0.006217192	1	0	0.93	0.07
82	0	1	0.12581474	0.92764235	0	1	0.122	0.878
83	0	1	0.032149438	0.9836289	0	1	0.049	0.951
84	0	1	0.08346946	0.95292723	0	1	0.125	0.875
85	0	1	0.14313333	0.9195866	0	1	0.116	0.884
86	0	1	0.07741677	0.99519205	0	1	0.032	0.968
87	1	0	0.12819132	0.9223542	1	0	0.692	0.308
88	1	0	0.62096226	0.7939604	0	1	0.499	0.501
89	0	1	0.12435237	0.9329741	0	1	0.13	0.87
90	1	0	0.2068489	0.8767443	0	1	0.851	0.149
91	1	0	0.08847618	0.9509935	0	1	0.504	0.496
92	1	0	0.99996173	0.010191095	1	0	0.97	0.03
93	0	1	0.08633205	0.95601237	0	1	0.335	0.665
94	0	1	0.20425782	0.9304534	0	1	0.03	0.97
95	1	0	0.99997926	0.0069412943	1	0	0.823	0.177
96	1	0	0.37558582	0.96397394	0	1	0.065	0.935
97	1	0	0.64978904	0.9372521	0	1	0.461	0.539
98	1	0	0.21838151	0.99811363	0	1	0.349	0.651
99	1	0	0.17645782	0.96793467	0	1	0.704	0.296
100	1	0	0.34681863	0.99765307	0	1	0.054	0.946
