chromosome	contig	contig_len
CH_1	1	286614
CH_1	2	227022
CH_1	3	216721
CH_1	4	214663
CH_1	5	200099
CH_1	6	195659
CH_1	7	193000
CH_1	8	181096
CH_1	9	175783
CH_1	10	147312
CH_1	11	137882
CH_1	12	134025
CH_1	13	131787
CH_1	14	126218
CH_1	15	117976
CH_1	16	116540
CH_1	17	113068
CH_1	18	111448
CH_1	19	109566
CH_1	20	104698
CH_1	21	98442
CH_1	22	98004
CH_1	24	93787
CH_1	25	88127
CH_1	26	84474
CH_1	27	82635
CH_1	28	80857
CH_1	29	72957
CH_1	30	72859
CH_1	31	72280
CH_1	32	68809
CH_1	33	65590
CH_1	34	59457
CH_1	36	54461
CH_1	37	51786
CH_1	38	46925
CH_1	39	45190
CH_1	40	41246
CH_1	41	40377
CH_1	42	39518
CH_1	43	37754
CH_1	44	37100
CH_1	46	31056
CH_1	47	30734
CH_1	48	30137
CH_1	49	16477
CH_1	50	14411
CH_1	52	9419
CH_1	53	9146
CH_1	54	7622
CH_1	55	7003
CH_1	56	6945
CH_1	57	6480
CH_1	58	5745
CH_1	59	5641
CH_1	60	4113
CH_1	62	2436
CH_1	63	2157
CH_1	64	2132
CH_1	65	1881
CH_1	66	1790
CH_1	67	1372
CH_1	68	1359
CH_1	69	1329
CH_1	70	1320
CH_1	71	1283
CH_1	72	1275
CH_1	73	1197
CH_1	74	1189
CH_1	75	1080
CH_1	76	1051
CH_1	78	955
CH_1	79	943
CH_1	80	910
CH_1	81	888
CH_1	82	842
CH_1	83	842
CH_1	84	827
CH_1	85	804
CH_1	86	790
CH_1	87	753
CH_1	88	745
CH_1	89	744
CH_1	90	729
CH_1	91	729
CH_1	92	723
CH_1	93	698
CH_1	94	656
CH_1	95	629
CH_1	96	628
CH_1	97	601
CH_1	98	601
CH_1	99	572
CH_1	100	570
CH_1	101	569
CH_1	102	553
CH_1	104	527
CH_1	105	515
CH_1	106	507
CH_1	107	496
CH_1	108	487
CH_1	109	487
CH_1	110	479
CH_1	111	465
CH_1	112	460
CH_1	113	423
CH_1	114	406
CH_1	115	404
CH_1	116	404
CH_1	117	398
CH_1	118	388
CH_1	119	382
CH_1	120	382
CH_1	121	353
CH_1	122	349
CH_1	123	330
CH_1	124	324
CH_1	125	324
CH_1	126	320
CH_1	127	319
CH_1	128	310
CH_1	129	305
CH_1	130	300
CH_1	131	297
CH_1	132	293
CH_1	133	288
CH_1	134	285
CH_1	135	266
CH_1	136	266
CH_1	137	266
CH_1	138	262
CH_1	139	262
CH_1	140	261
CH_1	141	255
CH_1	142	249
CH_1	143	249
CH_1	144	241
CH_1	145	232
CH_1	146	232
CH_1	147	228
CH_1	148	224
CH_1	149	223
CH_1	150	221
CH_1	151	218
CH_1	152	216
CH_1	153	214
CH_1	154	213
CH_1	155	213
CH_1	156	211
CH_1	157	205
CH_1	158	200
CH_1	159	197
CH_1	160	196
CH_1	161	194
CH_1	162	192
CH_1	163	188
CH_1	164	187
CH_1	165	182
CH_1	166	173
CH_1	167	170
CH_1	168	169
CH_1	169	168
CH_1	170	164
CH_1	171	161
CH_1	172	156
CH_1	173	156
CH_1	174	155
CH_1	175	155
CH_1	176	154
CH_1	177	154
CH_1	178	153
CH_1	179	151
CH_1	180	151
CH_1	181	149
CH_1	182	149
CH_1	183	147
CH_1	184	145
CH_1	185	143
CH_1	186	143
CH_1	187	143
CH_1	188	142
CH_1	189	141
CH_1	190	134
CH_1	191	130
CH_1	192	128
CH_1	193	128
CH_1	194	115
CH_1	195	106
CH_1	197	103
CH_1	198	101
CH_1	199	98
CH_1	200	92
CH_1	201	90
CH_1	202	90
CH_1	203	90
CH_1	204	83
CH_1	205	83
CH_1	206	83
CH_1	207	81
CH_1	208	80
CH_1	209	77
CH_1	210	73
CH_1	211	72
CH_1	212	72
CH_1	213	70
CH_1	214	69
CH_1	215	68
CH_1	216	66
CH_1	217	66
CH_1	218	66
CH_1	219	65
CH_1	220	65
CH_1	221	64
CH_1	222	64
CH_1	223	64
CH_1	224	64
CH_1	225	63
CH_1	226	63
CH_1	227	61
CH_1	228	61
CH_1	229	58
CH_1	230	58
CH_1	231	57
CH_1	232	57
CH_1	233	56
CH_1	234	54
CH_1	235	53
CH_1	236	47
CH_1	237	44
CH_1	238	44
CH_1	239	43
CH_1	240	39
CH_1	241	38
CH_1	242	38
CH_1	243	37
CH_1	244	37
CH_1	245	37
CH_1	246	36
CH_1	247	36
CH_1	248	35
CH_1	249	33
CH_1	250	28
CH_1	251	28
