contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr
1	0	1	0.0012362851	0.99934745	0	1	0.0	1.0
2	0	1	0.002485561	0.9987184	0	1	0.0	1.0
3	0	1	0.0056920773	0.99656045	0	1	0.0	1.0
4	0	1	0.0066045304	0.9963763	0	1	0.0	1.0
5	0	1	0.017299311	0.98941	0	1	0.0	1.0
6	0	1	0.013633303	0.9924284	0	1	0.0	1.0
7	0	1	0.013473542	0.9920485	0	1	0.0	1.0
8	0	1	0.0053770896	0.99680215	0	1	0.0	1.0
9	0	1	0.0075673754	0.99599004	0	1	0.0	1.0
10	0	1	0.0058845207	0.99643135	0	1	0.0	1.0
11	0	1	0.008259843	0.9954795	0	1	0.0	1.0
12	0	1	0.011213488	0.99375284	0	1	0.0	1.0
13	0	1	0.009309249	0.9944465	0	1	0.0	1.0
14	0	1	0.007237818	0.9960891	0	1	0.0	1.0
15	0	1	0.0069301333	0.9962834	0	1	0.0	1.0
16	0	1	0.011738368	0.9932751	0	1	0.0	1.0
17	0	1	0.012236058	0.9931929	0	1	0.0	1.0
18	0	1	0.009719873	0.9942022	0	1	0.0	1.0
19	0	1	0.0077374587	0.995605	0	1	0.003	0.997
20	0	1	0.011507811	0.99320567	0	1	0.0	1.0
21	0	1	0.020893538	0.98833245	0	1	0.0	1.0
22	0	1	0.033320207	0.98084116	0	1	0.001	0.999
23	0	1	0.052253067	0.9675816	0	1	0.0	1.0
24	0	1	0.018990105	0.9885689	0	1	0.0	1.0
25	0	1	0.013856365	0.9916662	0	1	0.001	0.999
26	1	0	0.5183846	0.6473916	1	0	0.999	0.001
27	0	1	0.015322599	0.9910028	0	1	0.001	0.999
28	0	1	0.031702746	0.98068047	0	1	0.029	0.971
29	0	1	0.017456168	0.9899231	0	1	0.0	1.0
30	0	1	0.018708173	0.9889674	0	1	0.0	1.0
31	0	1	0.039112076	0.9774883	0	1	0.0	1.0
32	0	1	0.026902996	0.9848691	0	1	0.013	0.987
33	0	1	0.14094172	0.90817475	0	1	0.242	0.758
34	0	1	0.053770054	0.9663961	0	1	0.323	0.677
35	0	1	0.023563227	0.98702466	0	1	0.001	0.999
36	0	1	0.10019062	0.9363208	0	1	0.277	0.723
37	0	1	0.022657026	0.98713624	0	1	0.511	0.489
38	0	1	0.25244465	0.8337039	0	1	0.08	0.92
39	0	1	0.024012161	0.9857849	0	1	0.283	0.717
40	0	1	0.087797545	0.9445921	0	1	0.324	0.676
41	0	1	0.048513398	0.9708097	0	1	0.007	0.993
42	0	1	0.23773378	0.8483339	0	1	0.364	0.636
43	0	1	0.79934597	0.32020485	0	1	0.305	0.695
44	0	1	0.08313923	0.94786274	0	1	0.585	0.415
45	0	1	0.75318635	0.37114277	0	1	0.282	0.718
46	0	1	0.39940235	0.7397586	0	1	0.241	0.759
47	0	1	0.028910413	0.9835261	0	1	0.007	0.993
48	0	1	0.7386562	0.38414323	0	1	0.269	0.731
49	1	0	0.07773	0.9528877	1	0	0.997	0.003
50	0	1	0.046653803	0.9734552	0	1	0.015	0.985
51	0	1	0.06595455	0.96055156	0	1	0.006	0.994
52	1	0	0.09360012	0.94369817	0	1	0.677	0.323
53	0	1	0.73148924	0.3947705	0	1	0.618	0.382
54	0	1	0.120939784	0.92365766	0	1	0.027	0.973
55	0	1	0.80182135	0.3362434	0	1	0.145	0.855
56	0	1	0.06601994	0.9614496	0	1	0.05	0.95
57	0	1	0.0784313	0.95166856	0	1	0.039	0.961
58	1	0	0.14896329	0.90801275	1	0	0.924	0.076
59	0	1	0.058556467	0.9669398	0	1	0.211	0.789
60	0	1	0.04812038	0.975646	0	1	0.108	0.892
61	1	0	0.9998655	0.004694647	1	0	0.995	0.005
62	0	1	0.5417646	0.6407052	0	1	0.498	0.502
63	1	0	0.31762895	0.79444814	1	0	0.66	0.34
64	0	1	0.70792264	0.42264077	0	1	0.225	0.775
65	1	0	0.20844628	0.8727609	1	0	0.876	0.124
66	1	0	0.33720043	0.77769506	1	0	0.862	0.138
67	0	1	0.33030322	0.81148255	0	1	0.592	0.408
68	0	1	0.9998375	0.0048371586	0	1	0.229	0.771
69	0	1	0.058967255	0.9681132	0	1	0.194	0.806
70	0	1	0.093698286	0.9480848	0	1	0.093	0.907
71	0	1	0.09661136	0.9491834	0	1	0.147	0.853
72	1	0	0.25725487	0.841596	0	1	0.492	0.508
73	0	1	0.070254155	0.96223944	0	1	0.471	0.529
74	0	1	0.12515286	0.92291474	0	1	0.271	0.729
75	0	1	0.6769562	0.464891	0	1	0.258	0.742
76	1	0	0.06612206	0.99608207	0	1	0.019	0.981
77	0	1	0.66669965	0.49623388	0	1	0.199	0.801
78	0	1	0.064983614	0.96842206	0	1	0.129	0.871
79	0	1	0.16259004	0.9009604	0	1	0.313	0.687
80	1	0	0.1553975	0.90480554	1	0	0.692	0.308
81	0	1	0.5826147	0.6001401	0	1	0.224	0.776
82	0	1	0.66417015	0.48008078	0	1	0.288	0.712
83	0	1	0.12521377	0.9235163	0	1	0.356	0.644
84	1	0	0.7764825	0.74789184	0	1	0.499	0.501
85	0	1	0.13793327	0.9256632	0	1	0.148	0.852
86	1	0	0.2049439	0.9571105	0	1	0.707	0.293
87	0	1	0.7836137	0.42757812	0	1	0.102	0.898
88	0	1	0.9999598	0.0055678776	0	1	0.596	0.404
89	0	1	0.99994296	0.0054269135	0	1	0.666	0.334
90	0	1	0.092438154	0.9487449	0	1	0.147	0.853
91	0	1	0.9999962	0.00047930487	1	0	0.67	0.33
92	0	1	0.7033714	0.4474696	0	1	0.352	0.648
93	0	1	0.99984384	0.016666023	1	0	0.705	0.295
94	1	0	0.19197842	0.8845111	1	0	0.506	0.494
95	0	1	0.040244933	0.983737	0	1	0.126	0.874
96	0	1	0.6746235	0.5070937	0	1	0.452	0.548
97	0	1	0.09464767	0.9823506	0	1	0.105	0.895
98	0	1	0.7140491	0.44226348	0	1	0.305	0.695
99	0	1	0.61440134	0.5437933	0	1	0.247	0.753
100	0	1	0.0128708	0.9988432	0	1	0.176	0.824
101	1	0	0.98321545	0.05641721	1	0	0.973	0.027
102	0	1	0.07601834	0.96733916	0	1	0.202	0.798
103	1	0	0.9855389	0.05448076	1	0	0.749	0.251
104	0	1	0.073518954	0.99588746	0	1	0.054	0.946
105	0	1	0.20166253	0.88594496	0	1	0.23	0.77
106	0	1	0.15617411	0.91507167	0	1	0.176	0.824
107	0	1	0.58377784	0.58865994	0	1	0.258	0.742
108	0	1	0.53423387	0.8098651	0	1	0.234	0.766
109	0	1	0.33818743	0.82465136	0	1	0.1	0.9
110	0	1	0.50983244	0.7820089	0	1	0.222	0.778
111	0	1	0.500553	0.8192833	0	1	0.079	0.921
112	0	1	0.7079748	0.77992606	0	1	0.139	0.861
113	0	1	0.2651107	0.9491671	0	1	0.198	0.802
114	0	1	0.026442325	0.9917673	0	1	0.161	0.839
115	0	1	0.42571282	0.778835	0	1	0.169	0.831
116	0	1	0.43914112	0.7733201	0	1	0.195	0.805
117	0	1	0.78227425	0.5295628	0	1	0.232	0.768
118	0	1	0.56120247	0.7372758	0	1	0.339	0.661
119	0	1	0.11956288	0.9544716	0	1	0.224	0.776
120	0	1	0.05659448	0.9815651	0	1	0.19	0.81
121	0	1	0.14748792	0.9113648	0	1	0.3	0.7
122	0	1	0.41363168	0.7711158	0	1	0.25	0.75
123	0	1	0.45579946	0.75484574	0	1	0.196	0.804
124	0	1	0.15413736	0.972545	0	1	0.296	0.704
125	0	1	0.4331444	0.75876904	0	1	0.252	0.748
126	0	1	0.44508803	0.7524524	0	1	0.223	0.777
127	0	1	0.5108282	0.7225243	0	1	0.265	0.735
128	0	1	0.1889532	0.92378515	0	1	0.391	0.609
129	0	1	0.5680746	0.68975735	0	1	0.235	0.765
130	0	1	0.15409519	0.9205892	0	1	0.333	0.667
131	0	1	0.62952924	0.69135493	0	1	0.304	0.696
132	0	1	0.0760433	0.9885163	0	1	0.241	0.759
133	1	0	0.786097	0.37209517	0	1	0.219	0.781
134	0	1	0.08600445	0.97274697	0	1	0.244	0.756
135	0	1	0.023964813	0.9943241	0	1	0.281	0.719
136	1	0	0.68870676	0.48632458	0	1	0.367	0.633
137	0	1	0.71074474	0.46358797	0	1	0.423	0.577
138	0	1	0.5668843	0.7001902	0	1	0.293	0.707
139	1	0	0.6803609	0.4974968	0	1	0.19	0.81
140	0	1	0.65239805	0.5426095	0	1	0.211	0.789
141	0	1	0.6570035	0.53977257	0	1	0.23	0.77
142	0	1	0.16200103	0.9185678	0	1	0.354	0.646
143	0	1	0.06603817	0.9806256	0	1	0.173	0.827
144	0	1	0.085189335	0.98843825	0	1	0.155	0.845
145	0	1	0.5072996	0.84721345	0	1	0.275	0.725
146	0	1	0.09576878	0.98838854	0	1	0.192	0.808
147	0	1	0.053741653	0.98462915	0	1	0.197	0.803
148	0	1	0.4050966	0.94365215	0	1	0.211	0.789
149	0	1	0.6236432	0.5890716	0	1	0.33	0.67
150	0	1	0.65635335	0.53094214	0	1	0.295	0.705
151	0	1	0.6281463	0.6348312	0	1	0.326	0.674
152	0	1	0.2872086	0.87417924	0	1	0.218	0.782
153	1	0	0.49496397	0.9819031	0	1	0.31	0.69
154	0	1	0.55959433	0.7822006	0	1	0.383	0.617
155	0	1	0.50618154	0.9356048	0	1	0.188	0.812
156	0	1	0.1251769	0.9546282	0	1	0.26	0.74
157	1	0	0.22898178	0.948293	0	1	0.344	0.656
158	0	1	0.5258821	0.85378504	0	1	0.349	0.651
159	0	1	0.14213413	0.9428033	0	1	0.226	0.774
160	0	1	0.43286303	0.90008414	0	1	0.245	0.755
161	0	1	0.6197486	0.5800154	0	1	0.348	0.652
162	0	1	0.6151853	0.58750015	0	1	0.347	0.653
163	1	0	0.23922484	0.9321641	0	1	0.202	0.798
164	0	1	0.45013535	0.785194	0	1	0.369	0.631
165	1	0	0.23030443	0.95951533	0	1	0.324	0.676
166	0	1	0.47788352	0.8721589	0	1	0.291	0.709
167	0	1	0.58036184	0.6840341	0	1	0.309	0.691
168	1	0	0.26752165	0.9047309	0	1	0.298	0.702
169	0	1	0.26862088	0.9038834	0	1	0.334	0.666
170	0	1	0.7663381	0.46336594	0	1	0.319	0.681
171	1	0	0.5483948	0.7107547	0	1	0.293	0.707
