contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length
1	0	1	0.000292661	0.9998479	0	1	0.0	1.0	0.0236500586309544	0.976349941369046	790741
2	0	1	0.0013500823	0.9992551	0	1	0.0	1.0	0.0166529396718393	0.983347060328161	487217
3	0	1	0.0007481271	0.9995814	0	1	0.0	1.0	0.023019973908463	0.976980026091537	454651
4	0	1	0.0010373262	0.99945605	0	1	0.0	1.0	0.0333382609979478	0.966661739002052	406499
5	0	1	0.00084984687	0.9995667	0	1	0.0	1.0	0.0383924782335356	0.961607521766464	387121
6	0	1	0.0010581522	0.99944466	0	1	0.0	1.0	0.0340902173679545	0.965909782632046	288373
7	0	1	0.003304291	0.9982753	0	1	0.0	1.0	0.019989490022564	0.980010509977436	213298
8	0	1	0.0049122632	0.99734974	0	1	0.0	1.0	0.0234720563073141	0.976527943692686	203751
9	0	1	0.0028470142	0.9985169	0	1	0.0	1.0	0.040961787404189	0.959038212595811	193401
10	0	1	0.00473257	0.99733305	0	1	0.0	1.0	0.0367207845075476	0.963279215492452	147607
11	0	1	0.014213213	0.99192595	0	1	0.04	0.96	0.0248718651412272	0.975128134858773	133597
12	0	1	0.0162379	0.9908279	0	1	0.0	1.0	0.0104012041509433	0.989598795849057	132226
13	0	1	0.0050150044	0.99730146	0	1	0.0	1.0	0.0397973354731169	0.960202664526883	129892
14	0	1	0.003698712	0.99803555	0	1	0.0	1.0	0.0308952032024333	0.969104796797567	129062
15	0	1	0.007978361	0.9957572	0	1	0.0	1.0	0.028080119594204	0.971919880405796	113253
16	0	1	0.0033634403	0.9981891	0	1	0.0	1.0	0.0271040305869389	0.972895969413061	112907
17	0	1	0.018923556	0.9888014	0	1	0.0	1.0	0.0241442434201774	0.975855756579823	111787
18	0	1	0.030230552	0.98240066	0	1	0.0	1.0	0.0437925984568178	0.956207401543182	91265
19	1	0	0.016884541	0.9893095	1	0	0.995	0.005	0.820627357202413	0.179372642797587	89983
20	0	1	0.0063879453	0.99626255	0	1	0.0	1.0	0.0117508253912556	0.988249174608744	51110
21	0	1	0.017556617	0.9894877	0	1	0.206	0.794	0.0790433262383734	0.920956673761627	50729
22	0	1	0.053845976	0.96746206	0	1	0.028	0.972	0.202812806360361	0.797187193639639	43612
23	0	1	0.012778949	0.99304414	0	1	0.0	1.0	0.0273594923750756	0.972640507624924	41343
24	0	1	0.042902727	0.9746218	0	1	0.062	0.938	0.0308174902645428	0.969182509735457	39726
25	0	1	0.07507223	0.95445836	0	1	0.189	0.811	0.0828977331704143	0.917102266829586	33883
26	0	1	0.035884395	0.9790667	0	1	0.003	0.997	0.0113537057739107	0.988646294226089	31749
27	0	1	0.013905316	0.9923811	0	1	0.008	0.992	0.0480099868186444	0.951990013181356	30797
28	0	1	0.011560119	0.9939742	0	1	0.0	1.0	0.051803645473822	0.948196354526178	29789
29	0	1	0.018098982	0.9895811	0	1	0.104	0.896	0.0883131524298735	0.911686847570127	29311
30	0	1	0.043737292	0.9748662	0	1	0.097	0.903	0.0291921839115121	0.970807816088488	23617
31	1	0	0.17543584	0.87632525	1	0	0.972	0.028	0.813078509904042	0.186921490095958	23505
32	0	1	0.03306149	0.98154515	0	1	0.295	0.705	0.049517926432738	0.950482073567262	18093
33	0	1	0.080373816	0.9535504	0	1	0.813	0.187	0.146897039489896	0.853102960510104	16387
34	0	1	0.016650856	0.99130136	0	1	0.366	0.634	0.0571866552955161	0.942813344704484	15329
35	1	0	0.017286982	0.9904022	1	0	0.774	0.226	0.682714141841828	0.317285858158172	12516
36	0	1	0.08052144	0.9539578	0	1	0.142	0.858	0.0152373745659954	0.984762625434005	9093
37	0	1	0.07663156	0.9567598	0	1	0.195	0.805	0.0052815791873063	0.994718420812694	8695
38	0	1	0.11314682	0.9289583	0	1	0.021	0.979	0.0285511971317821	0.971448802868218	7610
39	0	1	0.30634627	0.92501986	1	0	0.913	0.087	0.929651094113382	0.0703489058866184	6993
40	0	1	0.046809044	0.9741986	0	1	0.014	0.986	0.0127284577408869	0.987271542259113	5432
41	0	1	0.084908634	0.9534255	0	1	0.163	0.837	0.254523654112682	0.745476345887318	4435
42	0	1	0.027389605	0.9885536	0	1	0.067	0.933	0.0810775610894884	0.918922438910512	4146
43	0	1	0.13719873	0.9225273	0	1	0.162	0.838	0.0102483247133489	0.989751675286651	3138
44	0	1	0.028108329	0.99894786	0	1	0.024	0.976	0.0067056879858461	0.993294312014154	2714
45	0	1	0.07730042	0.95957476	0	1	0.215	0.785	0.142640464457439	0.857359535542561	2651
46	0	1	0.20151547	0.8746169	0	1	0.03	0.97	0.0005941731531371	0.999405826846863	1962
47	0	1	0.067473315	0.98469174	0	1	0.121	0.879	0.007878513702855	0.992121486297145	1709
48	1	0	0.021682667	0.9997035	0	1	0.039	0.961	0.0004586924041461	0.999541307595854	1342
49	0	1	0.0018015093	0.9999571	0	1	0.125	0.875	0.122137574338726	0.877862425661274	1142
50	0	1	0.09248249	0.9888716	0	1	0.136	0.864	0.5	0.5	921
51	1	0	0.3502743	0.9911232	0	1	0.666	0.334	0.5	0.5	836
52	0	1	0.043075234	0.99623954	0	1	0.023	0.977	0.5	0.5	812
53	1	0	0.14268628	0.9685487	0	1	0.425	0.575	0.5	0.5	811
54	0	1	0.14280392	0.97223026	0	1	0.192	0.808	0.5	0.5	796
55	0	1	0.15808432	0.9184079	0	1	0.253	0.747	0.5	0.5	766
56	0	1	0.13924734	0.93095785	0	1	0.191	0.809	0.5	0.5	766
57	0	1	0.0030414595	0.99990606	0	1	0.183	0.817	0.5	0.5	755
58	0	1	0.0026809808	0.9996941	0	1	0.208	0.792	0.5	0.5	739
59	0	1	0.0027404742	0.99967957	0	1	0.237	0.763	0.5	0.5	739
60	0	1	0.084766924	0.99134165	0	1	0.111	0.889	0.5	0.5	704
61	1	0	0.062499657	0.9755982	0	1	0.459	0.541	0.5	0.5	641
62	1	0	0.07159553	0.97070146	0	1	0.367	0.633	0.5	0.5	559
63	0	1	0.418032	0.8875926	0	1	0.289	0.711	0.5	0.5	533
64	0	1	0.11968527	0.955618	0	1	0.283	0.717	0.5	0.5	523
65	0	1	0.14480062	0.9751862	0	1	0.36	0.64	0.5	0.5	498
66	0	1	0.33282146	0.9390859	0	1	0.087	0.913	0.5	0.5	487
67	0	1	0.0062521077	0.99906766	0	1	0.211	0.789	0.5	0.5	486
68	0	1	0.0062842197	0.99905854	0	1	0.196	0.804	0.5	0.5	486
69	1	0	0.17761624	0.97892225	0	1	0.225	0.775	0.5	0.5	446
70	0	1	0.038807414	0.9869935	0	1	0.185	0.815	0.5	0.5	438
71	0	1	0.036368523	0.98864454	0	1	0.201	0.799	0.5	0.5	438
72	0	1	0.10220386	0.98410296	0	1	0.304	0.696	0.5	0.5	421
73	1	0	0.05799206	0.9798716	0	1	0.404	0.596	0.5	0.5	397
74	0	1	0.09835428	0.9835471	0	1	0.217	0.783	0.5	0.5	394
75	0	1	0.037925176	0.98729	0	1	0.415	0.585	0.5	0.5	371
76	0	1	0.037727054	0.99107933	0	1	0.241	0.759	0.5	0.5	359
77	0	1	0.037845626	0.9911541	0	1	0.237	0.763	0.5	0.5	359
78	1	0	0.041676957	0.9977565	0	1	0.146	0.854	0.5	0.5	355
79	0	1	0.022097372	0.9994967	0	1	0.107	0.893	0.5	0.5	342
80	0	1	0.0024180713	0.9999418	0	1	0.308	0.692	0.5	0.5	339
81	0	1	0.013087366	0.999053	0	1	0.241	0.759	0.5	0.5	336
82	0	1	0.014625603	0.9979242	0	1	0.315	0.685	0.5	0.5	323
83	0	1	0.020363944	0.9954748	0	1	0.283	0.717	0.5	0.5	313
84	0	1	0.020750225	0.99549663	0	1	0.289	0.711	0.5	0.5	313
85	0	1	0.011005699	0.9993786	0	1	0.261	0.739	0.5	0.5	308
86	0	1	0.18637167	0.9634981	0	1	0.319	0.681	0.5	0.5	306
87	0	1	0.100546315	0.9873603	0	1	0.342	0.658	0.5	0.5	301
88	0	1	0.07533737	0.9907926	0	1	0.247	0.753	0.5	0.5	301
89	0	1	0.09874844	0.95567447	0	1	0.453	0.547	0.5	0.5	296
